gara,cid,drv,stint,compound,freezeL,A0,n_fut,obs_cum,ott_cum,cen_cum,pess_cum,coperto,obs_cum_live,ott_live,pess_live,coperto_live
Austria,spielberg,LEC,2,HARD,29,8.0000,6,3.3885,4.3194,5.7477,7.0863,0,3.3885,-2.8892,-0.1223,0
Austria,spielberg,LEC,2,HARD,30,8.5000,6,3.0305,4.5072,5.9976,7.3944,0,3.0305,-1.2365,1.6507,0
Austria,spielberg,LEC,2,HARD,31,9.0000,5,2.8218,3.7560,4.9980,6.1620,0,2.8218,-1.1036,1.3024,0
Austria,spielberg,LEC,2,HARD,32,9.5000,4,2.4916,3.0048,3.9984,4.9296,0,2.4916,-0.7225,1.2023,0
Austria,spielberg,LEC,2,HARD,33,10.0000,3,1.8696,2.2536,2.9988,3.6972,0,1.8696,-0.2619,1.1817,0
Austria,spielberg,LEC,3,HARD,41,3.0000,6,-0.3726,1.6902,2.2491,2.7729,0,-0.3726,-6.9241,-5.8414,0
Austria,spielberg,LEC,3,HARD,42,3.5000,6,2.9764,1.8780,2.4990,3.0810,1,2.9764,-7.5464,-6.3434,0
Austria,spielberg,LEC,3,HARD,43,4.0000,6,3.7863,2.0658,2.7489,3.3891,0,3.7863,-4.6974,-3.3741,0
Austria,spielberg,LEC,3,HARD,44,4.5000,6,4.3421,2.2536,2.9988,3.6972,0,4.3421,-3.2561,-1.8125,0
Austria,spielberg,LEC,3,HARD,45,5.0000,6,4.8568,2.4414,3.2487,4.0053,0,4.8568,-1.9772,-0.4133,0
Austria,spielberg,LEC,3,HARD,46,5.5000,5,3.8987,2.0345,2.7073,3.3377,0,3.8987,0.3511,1.6544,0
Austria,spielberg,LEC,3,HARD,47,6.0000,5,6.7386,2.2536,2.9988,3.6972,0,6.7386,1.3207,2.7643,0
Austria,spielberg,LEC,3,HARD,48,6.5000,5,6.1919,2.4727,3.2904,4.0566,0,6.1919,3.9451,5.5290,0
Austria,spielberg,LEC,3,HARD,49,7.0000,5,6.5832,2.6918,3.5819,4.4161,0,6.5832,3.6886,5.4129,0
Austria,spielberg,LEC,3,HARD,50,7.5000,5,8.9991,2.9109,3.8735,4.7755,0,8.9991,3.3706,5.2353,0
Austria,spielberg,LEC,3,HARD,51,8.0000,5,9.4150,3.1300,4.1650,5.1350,0,9.4150,3.2128,5.2178,0
Austria,spielberg,LEC,3,HARD,52,8.0000,6,11.1256,3.9438,5.2479,6.4701,0,11.1256,4.0482,6.5745,0
Austria,spielberg,LEC,3,HARD,53,8.5000,5,7.0589,3.2865,4.3732,5.3918,0,7.0589,7.7730,9.8783,0
Austria,spielberg,LEC,3,HARD,54,9.0000,4,5.7176,2.6292,3.4986,4.3134,0,5.7176,5.4357,7.1199,1
Austria,spielberg,LEC,3,HARD,55,9.5000,3,5.0305,1.9719,2.6239,3.2350,0,5.0305,3.6006,4.8637,0
Austria,spielberg,LIN,1,MEDIUM,4,3.0000,6,0.8244,1.9953,2.5947,3.0348,0,0.8244,3.4574,4.4969,0
Austria,spielberg,LIN,1,MEDIUM,5,3.5000,6,1.7076,2.2170,2.8830,3.3720,0,1.7076,0.2986,1.4536,0
Austria,spielberg,LIN,1,MEDIUM,6,4.0000,6,2.6328,2.4387,3.1713,3.7092,1,2.6328,-2.6481,-1.3776,0
Austria,spielberg,LIN,1,MEDIUM,7,4.5000,6,2.9606,2.6604,3.4596,4.0464,1,2.9606,-1.0534,0.3326,0
Austria,spielberg,LIN,1,MEDIUM,8,5.0000,6,2.9875,2.8821,3.7479,4.3836,1,2.9875,1.6011,3.1026,1
Austria,spielberg,LIN,1,MEDIUM,9,5.5000,6,3.6862,3.1038,4.0362,4.7208,1,3.6862,1.1767,2.7937,0
Austria,spielberg,LIN,1,MEDIUM,10,6.0000,6,4.7889,3.3255,4.3245,5.0580,1,4.7889,1.3292,3.0617,0
Austria,spielberg,LIN,1,MEDIUM,11,6.5000,6,4.9559,3.5472,4.6128,5.3952,1,4.9559,2.2496,4.0976,0
Austria,spielberg,LIN,1,MEDIUM,12,7.0000,5,4.5916,2.9560,3.8440,4.4960,0,4.5916,1.6567,3.1967,0
Austria,spielberg,LIN,1,MEDIUM,13,7.5000,4,3.8721,2.3648,3.0752,3.5968,0,3.8721,1.3720,2.6040,0
Austria,spielberg,LIN,1,MEDIUM,14,8.0000,3,3.1121,1.7736,2.3064,2.6976,0,3.1121,1.1397,2.0637,0
Austria,spielberg,LIN,2,HARD,22,3.0000,3,0.0230,0.9390,1.2495,1.5405,0,0.0230,-5.6167,-5.0152,0
Austria,spielberg,LIN,2,HARD,23,3.5000,3,0.0152,1.2207,1.6243,2.0027,0,0.0152,-4.3865,-3.6045,0
Austria,spielberg,LIN,2,HARD,24,3.5000,4,0.4171,1.7528,2.3324,2.8756,0,0.4171,-6.2985,-5.1757,0
Austria,spielberg,LIN,2,HARD,25,3.5000,5,0.7082,2.3475,3.1237,3.8512,0,0.7082,-8.4355,-6.9317,0
Austria,spielberg,LIN,2,HARD,26,3.5000,6,0.9736,3.0048,3.9984,4.9296,0,0.9736,-10.7974,-8.8726,0
Austria,spielberg,LIN,2,HARD,27,4.0000,6,1.0729,3.1926,4.2483,5.2377,0,1.0729,-1.9391,0.1060,0
Austria,spielberg,LIN,2,HARD,28,4.5000,6,1.9967,3.3804,4.4982,5.5458,0,1.9967,-2.5550,-0.3896,0
Austria,spielberg,LIN,2,HARD,29,5.0000,6,3.2135,3.5682,4.7481,5.8539,0,3.2135,-3.1077,-0.8220,0
Austria,spielberg,LIN,2,HARD,30,7.0000,6,3.3547,3.1926,4.2483,5.2377,1,3.3547,-1.5410,0.5041,0
Austria,spielberg,LIN,2,HARD,31,9.0000,6,4.0690,2.8170,3.7485,4.6215,1,4.0690,-0.9541,0.8504,0
Austria,spielberg,LIN,2,HARD,32,9.5000,6,5.6067,3.0048,3.9984,4.9296,0,5.6067,-0.8048,1.1200,0
Austria,spielberg,LIN,2,HARD,33,10.0000,6,5.8425,3.1926,4.2483,5.2377,0,5.8425,-0.2947,1.7504,0
Austria,spielberg,LIN,2,HARD,34,10.5000,6,6.3952,3.3804,4.4982,5.5458,0,6.3952,0.1500,2.3154,0
Austria,spielberg,LIN,2,HARD,35,11.0000,6,6.9749,3.5682,4.7481,5.8539,0,6.9749,0.7015,2.9872,0
Austria,spielberg,LIN,2,HARD,36,11.5000,6,7.8912,3.7560,4.9980,6.1620,0,7.8912,1.0240,3.4300,0
Austria,spielberg,LIN,2,HARD,37,12.0000,6,8.6875,3.9438,5.2479,6.4701,0,8.6875,1.7630,4.2893,0
Austria,spielberg,LIN,2,HARD,38,12.5000,6,8.2047,4.1316,5.4978,6.7782,0,8.2047,3.5563,6.2029,0
Austria,spielberg,LIN,2,HARD,39,13.0000,6,8.7310,4.3194,5.7477,7.0863,0,8.7310,3.9321,6.6990,0
Austria,spielberg,LIN,2,HARD,40,13.5000,5,7.4556,3.5995,4.7897,5.9052,0,7.4556,3.2582,5.5639,0
Austria,spielberg,LIN,2,HARD,41,14.0000,4,6.1186,2.8796,3.8318,4.7242,0,6.1186,2.6778,4.5224,0
Austria,spielberg,LIN,2,HARD,42,14.5000,3,4.8090,2.1597,2.8739,3.5431,0,4.8090,2.1228,3.5063,0
Austria,spielberg,LIN,3,MEDIUM,50,3.0000,4,1.4756,1.6258,2.1142,2.4728,0,1.4756,-1.0438,-0.1968,0
Austria,spielberg,LIN,3,MEDIUM,51,3.0000,5,1.6833,2.2170,2.8830,3.3720,0,1.6833,-1.4234,-0.2684,0
Austria,spielberg,LIN,3,MEDIUM,52,3.0000,6,1.7744,2.8821,3.7479,4.3836,0,1.7744,-1.8504,-0.3489,0
Austria,spielberg,LIN,3,MEDIUM,53,3.5000,6,2.0626,3.1038,4.0362,4.7208,0,2.0626,-1.0628,0.5542,0
Austria,spielberg,LIN,3,MEDIUM,54,4.0000,6,4.1594,3.3255,4.3245,5.0580,1,4.1594,-2.0176,-0.2851,0
Austria,spielberg,LIN,3,MEDIUM,55,5.5000,6,2.8616,3.1038,4.0362,4.7208,0,2.8616,5.0225,6.6395,0
Austria,spielberg,LIN,3,MEDIUM,56,7.0000,6,5.5755,2.8821,3.7479,4.3836,0,5.5755,1.9102,3.4117,0
Austria,spielberg,LIN,3,MEDIUM,57,7.5000,6,6.2547,3.1038,4.0362,4.7208,0,6.2547,1.2756,2.8926,0
Austria,spielberg,LIN,3,MEDIUM,58,8.0000,6,6.9609,3.3255,4.3245,5.0580,0,6.9609,0.5695,2.3020,0
Austria,spielberg,LIN,3,MEDIUM,59,8.5000,6,7.7563,3.5472,4.6128,5.3952,0,7.7563,0.4180,2.2660,0
Austria,spielberg,LIN,3,MEDIUM,60,9.0000,6,7.2196,3.7689,4.9011,5.7324,0,7.2196,3.0274,4.9909,0
Austria,spielberg,LIN,3,MEDIUM,61,9.5000,6,8.1555,3.9906,5.1894,6.0696,0,8.1555,2.6193,4.6983,0
Austria,spielberg,LIN,3,MEDIUM,62,10.0000,6,7.0464,4.2123,5.4777,6.4068,0,7.0464,5.2204,7.4149,1
Austria,spielberg,LIN,3,MEDIUM,63,10.5000,6,7.3837,4.4340,5.7660,6.7440,0,7.3837,4.8066,7.1166,0
Austria,spielberg,LIN,3,MEDIUM,64,11.0000,6,7.7340,4.6557,6.0543,7.0812,0,7.7340,4.3011,6.7266,0
Austria,spielberg,LIN,3,MEDIUM,65,11.5000,5,6.4972,3.8797,5.0453,5.9010,0,6.4972,3.4813,5.5026,0
Austria,spielberg,LIN,3,MEDIUM,66,12.0000,4,5.0496,3.1038,4.0362,4.7208,0,5.0496,2.8699,4.4869,0
Austria,spielberg,LIN,3,MEDIUM,67,12.5000,3,3.4133,2.3278,3.0272,3.5406,1,3.4133,2.1796,3.3923,0
Austria,spielberg,NOR,1,MEDIUM,4,3.0000,6,0.6768,1.9953,2.5947,3.0348,0,0.6768,-9.9346,-8.8951,0
Austria,spielberg,NOR,1,MEDIUM,5,3.5000,6,2.8546,2.2170,2.8830,3.3720,1,2.8546,-9.2564,-8.1014,0
Austria,spielberg,NOR,1,MEDIUM,6,4.0000,6,4.8934,2.4387,3.1713,3.7092,0,4.8934,-7.2648,-5.9943,0
Austria,spielberg,NOR,1,MEDIUM,7,4.5000,6,4.2506,2.6604,3.4596,4.0464,0,4.2506,-0.8127,0.5733,0
Austria,spielberg,NOR,1,MEDIUM,8,5.0000,6,3.8739,2.8821,3.7479,4.3836,1,3.8739,0.2361,1.7376,0
Austria,spielberg,NOR,1,MEDIUM,9,5.5000,6,3.8696,3.1038,4.0362,4.7208,1,3.8696,0.7622,2.3792,0
Austria,spielberg,NOR,1,MEDIUM,10,6.0000,6,3.5854,3.3255,4.3245,5.0580,1,3.5854,1.6284,3.3609,0
Austria,spielberg,NOR,1,MEDIUM,11,6.5000,6,3.5701,3.5472,4.6128,5.3952,1,3.5701,2.4968,4.3448,1
Austria,spielberg,NOR,1,MEDIUM,12,7.0000,6,3.8639,3.7689,4.9011,5.7324,1,3.8639,2.8221,4.7856,1
Austria,spielberg,NOR,1,MEDIUM,13,7.5000,6,4.5647,3.9906,5.1894,6.0696,1,4.5647,3.7264,5.8054,1
Austria,spielberg,NOR,1,MEDIUM,14,8.0000,6,4.7586,4.2123,5.4777,6.4068,1,4.7586,3.9968,6.1913,1
Austria,spielberg,NOR,1,MEDIUM,15,8.5000,5,3.8737,3.5102,4.5648,5.3390,1,3.8737,3.2905,5.1192,1
Austria,spielberg,NOR,1,MEDIUM,16,9.0000,4,3.1716,2.8082,3.6518,4.2712,1,3.1716,2.4735,3.9365,1
Austria,spielberg,NOR,1,MEDIUM,17,9.5000,3,2.7130,2.1061,2.7389,3.2034,1,2.7130,1.6427,2.7400,1
Austria,spielberg,NOR,2,HARD,28,6.0000,6,0.8598,1.6902,2.2491,2.7729,0,0.8598,-2.3784,-1.2957,0
Austria,spielberg,NOR,2,HARD,29,6.5000,6,0.3538,1.8780,2.4990,3.0810,0,0.3538,-1.5293,-0.3263,0
Austria,spielberg,NOR,2,HARD,30,7.0000,6,0.1933,2.0658,2.7489,3.3891,0,0.1933,-1.0954,0.2279,1
Austria,spielberg,NOR,2,HARD,31,7.5000,6,1.3921,2.2536,2.9988,3.6972,0,1.3921,-1.0943,0.3493,0
Austria,spielberg,NOR,2,HARD,32,8.0000,6,2.1068,2.4414,3.2487,4.0053,0,2.1068,-1.1814,0.3825,0
Austria,spielberg,NOR,2,HARD,33,8.5000,6,3.1396,2.6292,3.4986,4.3134,1,3.1396,-1.2679,0.4163,0
Austria,spielberg,NOR,2,HARD,34,9.0000,6,3.4629,2.8170,3.7485,4.6215,1,3.4629,-0.4535,1.3510,0
Austria,spielberg,NOR,2,HARD,35,9.5000,6,4.1534,3.0048,3.9984,4.9296,1,4.1534,-0.5718,1.3530,0
Austria,spielberg,NOR,2,HARD,36,10.0000,6,4.1788,3.1926,4.2483,5.2377,1,4.1788,-0.1016,1.9435,0
Austria,spielberg,NOR,2,HARD,37,10.5000,6,4.1652,3.3804,4.4982,5.5458,1,4.1652,1.1491,3.3145,0
Austria,spielberg,NOR,2,HARD,38,11.0000,6,4.8675,3.5682,4.7481,5.8539,1,4.8675,1.2020,3.4877,0
Austria,spielberg,NOR,2,HARD,39,11.5000,6,5.1548,3.7560,4.9980,6.1620,1,5.1548,1.9046,4.3106,0
Austria,spielberg,NOR,2,HARD,40,12.0000,6,5.7841,3.9438,5.2479,6.4701,1,5.7841,2.2364,4.7627,0
Austria,spielberg,NOR,2,HARD,41,12.5000,5,4.8573,3.2865,4.3732,5.3918,1,4.8573,2.0441,4.1493,0
Austria,spielberg,NOR,2,HARD,42,13.0000,4,4.3278,2.6292,3.4986,4.3134,0,4.3278,1.4379,3.1221,0
Austria,spielberg,NOR,2,HARD,43,13.5000,3,3.0988,1.9719,2.6239,3.2350,1,3.0988,1.1901,2.4532,0
Austria,spielberg,NOR,3,HARD,51,3.0000,5,0.4776,1.5650,2.0825,2.5675,0,0.4776,2.7388,3.7413,0
Austria,spielberg,NOR,3,HARD,52,3.0000,6,1.3289,2.0658,2.7489,3.3891,0,1.3289,3.6153,4.9386,0
Austria,spielberg,NOR,3,HARD,53,3.5000,6,2.7676,2.2536,2.9988,3.6972,1,2.7676,-1.7461,-0.3025,0
Austria,spielberg,NOR,3,HARD,54,4.0000,6,2.9939,2.4414,3.2487,4.0053,1,2.9939,-0.1897,1.3742,0
Austria,spielberg,NOR,3,HARD,55,5.0000,6,4.0607,2.4414,3.2487,4.0053,0,4.0607,-0.9715,0.5924,0
Austria,spielberg,NOR,3,HARD,56,6.0000,6,4.7330,2.4414,3.2487,4.0053,0,4.7330,-0.3122,1.2517,0
Austria,spielberg,NOR,3,HARD,57,6.5000,6,4.7917,2.6292,3.4986,4.3134,0,4.7917,0.2717,1.9559,0
Austria,spielberg,NOR,3,HARD,58,7.0000,6,4.2974,2.8170,3.7485,4.6215,1,4.2974,1.8448,3.6493,0
Austria,spielberg,NOR,3,HARD,59,7.5000,6,4.3504,3.0048,3.9984,4.9296,1,4.3504,3.0948,5.0196,1
Austria,spielberg,NOR,3,HARD,60,8.0000,6,4.8594,3.1926,4.2483,5.2377,1,4.8594,3.1722,5.2173,1
Austria,spielberg,NOR,3,HARD,61,8.5000,6,6.2427,3.3804,4.4982,5.5458,0,6.2427,3.1910,5.3564,0
Austria,spielberg,NOR,3,HARD,62,9.0000,6,6.6941,3.5682,4.7481,5.8539,0,6.6941,3.8258,6.1115,0
Austria,spielberg,NOR,3,HARD,63,9.5000,6,7.1960,3.7560,4.9980,6.1620,0,7.1960,3.9631,6.3691,0
Austria,spielberg,NOR,3,HARD,64,10.0000,6,8.6180,3.9438,5.2479,6.4701,0,8.6180,3.9573,6.4836,0
Austria,spielberg,NOR,3,HARD,65,10.5000,5,6.9405,3.2865,4.3732,5.3918,0,6.9405,3.2337,5.3390,0
Austria,spielberg,NOR,3,HARD,66,11.0000,4,5.4966,2.6292,3.4986,4.3134,0,5.4966,2.5874,4.2716,0
Austria,spielberg,NOR,3,HARD,67,11.5000,3,3.8800,1.9719,2.6239,3.2350,0,3.8800,2.4298,3.6930,0
Austria,spielberg,OCO,1,MEDIUM,4,3.0000,6,5.8914,1.9953,2.5947,3.0348,0,5.8914,3.9704,5.0099,0
Austria,spielberg,OCO,1,MEDIUM,5,3.5000,6,7.6826,2.2170,2.8830,3.3720,0,7.6826,1.4716,2.6266,0
Austria,spielberg,OCO,1,MEDIUM,6,4.0000,6,8.5258,2.4387,3.1713,3.7092,0,8.5258,2.9718,4.2423,0
Austria,spielberg,OCO,1,MEDIUM,7,4.5000,6,8.0451,2.6604,3.4596,4.0464,0,8.0451,8.1894,9.5754,0
Austria,spielberg,OCO,1,MEDIUM,8,5.0000,6,8.4434,2.8821,3.7479,4.3836,0,8.4434,7.7088,9.2103,1
Austria,spielberg,OCO,1,MEDIUM,9,5.5000,6,8.6344,3.1038,4.0362,4.7208,0,8.6344,8.3867,10.0037,1
Austria,spielberg,OCO,1,MEDIUM,10,6.0000,6,9.1044,3.3255,4.3245,5.0580,0,9.1044,9.2634,10.9959,0
Austria,spielberg,OCO,1,MEDIUM,11,6.5000,6,7.7754,3.5472,4.6128,5.3952,0,7.7754,10.5611,12.4091,0
Austria,spielberg,OCO,1,MEDIUM,12,7.0000,5,5.7089,2.9560,3.8440,4.4960,0,5.7089,7.6265,9.1665,0
Austria,spielberg,OCO,1,MEDIUM,13,7.5000,4,4.1131,2.3648,3.0752,3.5968,0,4.1131,5.6163,6.8483,0
Austria,spielberg,OCO,1,MEDIUM,14,8.0000,3,2.5183,1.7736,2.3064,2.6976,1,2.5183,4.1463,5.0703,0
Austria,spielberg,OCO,2,MEDIUM,22,3.0000,3,-1.7372,1.1085,1.4415,1.6860,0,-1.7372,-3.8467,-3.2692,0
Austria,spielberg,OCO,2,MEDIUM,23,3.5000,3,-1.6371,1.4410,1.8740,2.1918,0,-1.6371,-4.4664,-3.7157,0
Austria,spielberg,OCO,2,MEDIUM,24,3.5000,4,-1.8809,2.0692,2.6908,3.1472,0,-1.8809,-6.4133,-5.3353,0
Austria,spielberg,OCO,2,MEDIUM,25,3.5000,5,-2.3095,2.7712,3.6038,4.2150,0,-2.3095,-8.5892,-7.1455,0
Austria,spielberg,OCO,2,MEDIUM,26,3.5000,6,-2.4908,3.5472,4.6128,5.3952,0,-2.4908,-10.9942,-9.1462,0
Austria,spielberg,OCO,2,MEDIUM,27,4.0000,5,-1.2859,2.9560,3.8440,4.4960,0,-1.2859,-5.3477,-3.8077,0
Austria,spielberg,OCO,2,MEDIUM,28,4.5000,4,-0.6279,2.3648,3.0752,3.5968,0,-0.6279,-3.9029,-2.6709,0
Austria,spielberg,OCO,2,MEDIUM,29,5.0000,3,-0.0479,1.7736,2.3064,2.6976,0,-0.0479,-2.7627,-1.8387,0
Austria,spielberg,OCO,3,HARD,37,3.0000,6,6.7403,1.6902,2.2491,2.7729,0,6.7403,-0.5251,0.5576,0
Austria,spielberg,OCO,3,HARD,38,3.5000,6,6.6846,1.8780,2.4990,3.0810,0,6.6846,1.9996,3.2026,0
Austria,spielberg,OCO,3,HARD,39,4.0000,6,7.0599,2.0658,2.7489,3.3891,0,7.0599,1.2756,2.5989,0
Austria,spielberg,OCO,3,HARD,40,4.5000,6,7.4141,2.2536,2.9988,3.6972,0,7.4141,1.2984,2.7420,0
Austria,spielberg,OCO,3,HARD,41,5.0000,6,8.8774,2.4414,3.2487,4.0053,0,8.8774,3.0483,4.6122,0
Austria,spielberg,OCO,3,HARD,42,5.5000,6,7.2961,2.6292,3.4986,4.3134,0,7.2961,8.0807,9.7649,0
Austria,spielberg,OCO,3,HARD,43,6.0000,6,4.7059,2.8170,3.7485,4.6215,0,4.7059,13.7844,15.5889,0
Austria,spielberg,OCO,3,HARD,44,6.5000,6,4.8859,3.0048,3.9984,4.9296,1,4.8859,10.3271,12.2519,0
