anno,circuito,compound,drv,stint,n_usable,n_centrale,n_coda,pend_base,pend_coda,marg_raw,marg_iso_centrale,marg_iso_fuelprior,cum5_iso
2025,Austrian,HARD,COL,3,20,15,5,0.0484,-0.3363,-0.3363,-0.3847,-0.2863,0.0026
2025,Austrian,MEDIUM,TSU,3,24,19,5,0.0526,-0.1702,-0.1702,-0.2228,-0.1202,1.1651
2025,Azerbaijan,HARD,VER,1,32,27,5,-0.0786,0.0073,0.0073,0.0859,0.0759,2.7279
2025,Azerbaijan,MEDIUM,VER,2,10,5,5,-0.0898,0.1400,0.1400,0.2298,0.2086,5.3820
2025,Azerbaijan,HARD,RUS,1,20,15,5,-0.0753,-0.0238,-0.0238,0.0515,0.0448,0.8785
2025,Azerbaijan,MEDIUM,RUS,2,11,6,5,0.0101,0.1652,0.1652,0.1551,0.2338,0.7502
2025,Azerbaijan,MEDIUM,SAI,1,15,10,5,-0.0688,-0.0178,-0.0178,0.0510,0.0508,1.0607
2025,Azerbaijan,HARD,SAI,2,21,16,5,-0.0518,0.1272,0.1272,0.1790,0.1958,-0.0037
2025,Azerbaijan,HARD,ANT,2,16,11,5,-0.0952,0.0508,0.0508,0.1460,0.1194,3.1537
2025,Azerbaijan,HARD,LAW,2,27,22,5,-0.0379,0.0062,0.0062,0.0441,0.0748,-0.4854
2025,Azerbaijan,HARD,TSU,1,24,19,5,-0.0592,-0.0668,-0.0668,-0.0076,0.0018,-0.2203
2025,Azerbaijan,HARD,HAM,1,18,13,5,-0.0986,0.0416,0.0416,0.1402,0.1102,2.3373
2025,Azerbaijan,MEDIUM,HAD,1,16,11,5,-0.0619,-0.1226,-0.1226,-0.0607,-0.0540,0.2293
2025,Azerbaijan,HARD,HAD,2,21,16,5,-0.0538,-0.0505,-0.0505,0.0033,0.0181,0.5047
2025,Azerbaijan,HARD,BOR,1,14,9,5,-0.0255,0.0227,0.0227,0.0482,0.0913,-0.5418
2025,Azerbaijan,MEDIUM,BOR,2,15,10,5,-0.0893,0.0774,0.0774,0.1667,0.1461,4.0738
2025,Azerbaijan,MEDIUM,BEA,2,15,10,5,0.0276,0.2422,0.2422,0.2146,0.3108,-1.4991
2025,Azerbaijan,HARD,ALB,3,15,10,5,0.0500,-0.0343,-0.0343,-0.0843,0.0343,-11.0937
2025,Azerbaijan,HARD,OCO,3,18,13,5,-0.0857,-0.0160,-0.0160,0.0697,0.0526,0.7098
2025,Azerbaijan,HARD,ALO,2,18,13,5,-0.0640,0.0026,0.0026,0.0666,0.0712,2.4800
2025,Azerbaijan,MEDIUM,HUL,2,12,7,5,-0.0104,0.0241,0.0241,0.0345,0.0927,0.5979
2025,Azerbaijan,MEDIUM,STR,1,18,13,5,-0.0510,0.0376,0.0376,0.0886,0.1062,-0.1231
2025,Azerbaijan,HARD,STR,2,12,7,5,-0.0678,0.5203,0.5203,0.5881,0.5889,3.7370
2025,Azerbaijan,HARD,GAS,1,14,9,5,-0.1630,-0.0881,-0.0881,0.0749,-0.0194,5.3263
2025,Azerbaijan,HARD,COL,2,31,26,5,-0.0267,0.0443,0.0443,0.0710,0.1129,1.6838
2025,Bahrain,SOFT,PIA,1,12,7,5,0.1530,0.0405,0.0405,-0.1125,0.1019,-1.6122
2025,Bahrain,MEDIUM,PIA,2,14,9,5,-0.0158,0.0072,0.0072,0.0231,0.0686,0.7013
2025,Bahrain,MEDIUM,PIA,3,22,17,5,0.0367,0.0524,0.0524,0.0157,0.1138,-0.8230
2025,Bahrain,SOFT,RUS,1,8,3,5,0.0410,0.0434,0.0434,0.0024,0.1048,1.2977
2025,Bahrain,MEDIUM,RUS,2,16,11,5,-0.0273,-0.0033,-0.0033,0.0240,0.0581,0.2940
2025,Bahrain,SOFT,RUS,3,16,11,5,0.0868,0.1563,0.1563,0.0695,0.2177,0.2098
2025,Bahrain,HARD,LEC,3,8,3,5,-0.1895,0.1252,0.1252,0.3147,0.1866,7.1512
2025,Bahrain,HARD,HAM,3,17,12,5,0.0964,0.0586,0.0586,-0.0378,0.1200,0.4752
2025,Bahrain,MEDIUM,GAS,2,11,6,5,-0.1514,0.0730,0.0730,0.2244,0.1344,5.5854
2025,Bahrain,HARD,GAS,3,14,9,5,0.1022,0.0178,0.0178,-0.0844,0.0792,0.7203
2025,Bahrain,MEDIUM,OCO,2,11,6,5,0.0066,0.2987,0.2987,0.2921,0.3601,2.3051
2025,Bahrain,HARD,OCO,3,20,15,5,0.0429,0.1476,0.1476,0.1047,0.2090,1.7883
2025,Bahrain,MEDIUM,TSU,2,11,6,5,0.0438,0.0398,0.0398,-0.0040,0.1012,0.6098
2025,Bahrain,HARD,BEA,2,8,3,5,0.2377,0.1386,0.1386,-0.0991,0.2000,-2.9895
2025,Bahrain,MEDIUM,HAD,2,15,10,5,0.0267,-0.1734,-0.1734,-0.2001,-0.1120,2.7510
2025,Bahrain,HARD,HAD,3,15,10,5,0.0510,-0.0217,-0.0217,-0.0727,0.0397,1.3187
2025,Bahrain,HARD,DOO,3,9,4,5,0.0853,0.2120,0.2120,0.1267,0.2734,-0.0655
2025,Bahrain,MEDIUM,ALO,2,8,3,5,0.5230,0.0169,0.0169,-0.5061,0.0783,-17.7523
2025,Bahrain,HARD,ALO,3,11,6,5,0.0502,0.1174,0.1174,0.0672,0.1788,0.7470
2025,Bahrain,SOFT,LAW,3,10,5,5,0.0372,0.1520,0.1520,0.1148,0.2134,0.8180
2025,Bahrain,MEDIUM,STR,2,12,7,5,-0.0429,0.0197,0.0197,0.0626,0.0811,2.9539
2025,Bahrain,HARD,STR,3,14,9,5,-0.0674,0.0559,0.0559,0.1233,0.1173,3.5659
2025,Bahrain,HARD,BOR,2,10,5,5,0.0696,0.0292,0.0292,-0.0404,0.0906,0.3946
2025,Bahrain,MEDIUM,HUL,2,15,10,5,0.0390,0.0281,0.0281,-0.0109,0.0895,-1.2987
2025,Bahrain,MEDIUM,HUL,3,10,5,5,0.0172,0.0641,0.0641,0.0469,0.1255,0.4604
2025,Belgian,MEDIUM,PIA,2,30,25,5,-0.0492,0.2552,0.2552,0.3044,0.3347,2.3800
2025,Belgian,HARD,NOR,2,29,24,5,-0.0529,0.2381,0.2381,0.2910,0.3176,2.5915
2025,Belgian,MEDIUM,LEC,2,30,25,5,-0.0410,0.2456,0.2456,0.2866,0.3251,1.4838
2025,Belgian,MEDIUM,VER,2,16,11,5,-0.0610,-0.0019,-0.0019,0.0591,0.0776,1.3765
2025,Belgian,MEDIUM,RUS,2,25,20,5,-0.0355,0.0067,0.0067,0.0422,0.0862,0.2821
2025,Belgian,MEDIUM,ALB,2,23,18,5,-0.0365,0.0727,0.0727,0.1092,0.1522,0.8614
2025,Belgian,MEDIUM,LAW,2,30,25,5,-0.0753,0.0703,0.0703,0.1456,0.1498,3.6229
2025,Belgian,MEDIUM,BOR,2,15,10,5,-0.0410,0.0208,0.0208,0.0618,0.1003,0.2539
2025,Belgian,MEDIUM,GAS,2,29,24,5,-0.0921,0.0136,0.0136,0.1057,0.0931,2.6670
2025,Belgian,MEDIUM,HUL,2,11,6,5,-0.1515,0.1168,0.1168,0.2683,0.1963,4.7362
2025,Belgian,MEDIUM,STR,2,22,17,5,-0.0442,0.0394,0.0394,0.0836,0.1189,0.3542
2025,Belgian,MEDIUM,OCO,2,29,24,5,-0.1014,-0.1004,-0.1004,0.0010,-0.0209,1.8256
2025,Belgian,MEDIUM,COL,2,8,3,5,0.2009,-0.0549,-0.0549,-0.2558,0.0246,-6.5776
2025,Belgian,HARD,HAD,3,20,15,5,0.0400,-0.4107,-0.4107,-0.4507,-0.3312,-0.4601
2025,British,MEDIUM,ALO,3,8,3,5,-0.6175,-0.1342,-0.1342,0.4833,-0.0669,1.0223
2025,British,SOFT,LEC,3,8,3,5,-1.0870,0.0780,0.0780,1.1650,0.1453,15.7903
2025,British,MEDIUM,TSU,3,8,3,5,-2.0535,-0.2838,-0.2838,1.7697,-0.2165,18.5913
2025,British,MEDIUM,HUL,3,8,3,5,-0.7715,0.0326,0.0326,0.8041,0.0999,8.1033
2025,British,SOFT,HAM,3,8,3,5,-0.4150,0.2402,0.2402,0.6552,0.3075,-1.7547
2025,British,MEDIUM,SAI,3,9,4,5,-1.3483,-0.0785,-0.0785,1.2698,-0.0112,16.0820
2025,Canadian,HARD,VER,2,13,8,5,-0.0097,0.0592,0.0592,0.0689,0.1092,1.2744
2025,Canadian,HARD,VER,3,21,16,5,-0.0368,0.0486,0.0486,0.0854,0.0986,-0.5734
2025,Canadian,HARD,ANT,2,20,15,5,-0.0614,0.0375,0.0375,0.0989,0.0875,0.8126
2025,Canadian,HARD,ALO,2,15,10,5,-0.0961,0.1839,0.1839,0.2800,0.2339,3.1409
2025,Canadian,HARD,ALO,3,8,3,5,0.1680,-0.1412,-0.1412,-0.3092,-0.0912,-7.1480
2025,Canadian,HARD,LEC,1,21,16,5,-0.0877,-0.0805,-0.0805,0.0072,-0.0305,2.2806
2025,Canadian,HARD,LEC,2,20,15,5,0.0091,-0.0083,-0.0083,-0.0174,0.0417,-0.4757
2025,Canadian,MEDIUM,LEC,3,10,5,5,0.1843,-0.0255,-0.0255,-0.2098,0.0245,-2.0385
2025,Canadian,HARD,STR,2,10,5,5,-0.0190,-0.0290,-0.0290,-0.0100,0.0210,-0.8070
2025,Canadian,MEDIUM,STR,3,10,5,5,-0.0513,0.0377,0.0377,0.0890,0.0877,1.2975
2025,Canadian,HARD,TSU,1,32,27,5,-0.0208,-0.0467,-0.0467,-0.0259,0.0033,-0.8106
2025,Canadian,HARD,HUL,2,19,14,5,-0.0619,-0.1704,-0.1704,-0.1085,-0.1204,3.3755
2025,Canadian,MEDIUM,LAW,2,11,6,5,0.2443,0.0807,0.0807,-0.1636,0.1307,-12.2885
2025,Canadian,HARD,OCO,1,32,27,5,-0.0262,0.0361,0.0361,0.0623,0.0861,-0.7105
2025,Canadian,HARD,NOR,1,16,11,5,-0.0810,-0.0092,-0.0092,0.0718,0.0408,2.3801
2025,Canadian,MEDIUM,NOR,2,15,10,5,-0.0281,0.1267,0.1267,0.1548,0.1767,2.8858
2025,Canadian,HARD,COL,2,16,11,5,-0.0244,-0.0653,-0.0653,-0.0409,-0.0153,4.7769
2025,Canadian,HARD,HAM,2,25,20,5,-0.0485,0.1777,0.1777,0.2262,0.2277,4.3973
2025,Canadian,HARD,HAM,3,17,12,5,-0.0478,-0.1654,-0.1654,-0.1176,-0.1154,1.2301
2025,Canadian,HARD,BOR,1,22,17,5,-0.0320,-0.1120,-0.1120,-0.0800,-0.0620,-0.5494
2025,Canadian,MEDIUM,BOR,2,8,3,5,0.0240,0.2411,0.2411,0.2171,0.2911,2.7567
2025,Canadian,HARD,SAI,1,24,19,5,-0.0432,0.0843,0.0843,0.1275,0.1343,0.3591
2025,Canadian,HARD,HAD,2,11,6,5,-0.0544,-0.3995,-0.3995,-0.3451,-0.3495,12.3257
2025,Canadian,MEDIUM,RUS,1,11,6,5,-0.0357,0.0554,0.0554,0.0911,0.1054,3.1041
2025,Canadian,HARD,RUS,2,21,16,5,-0.0308,0.0013,0.0013,0.0321,0.0513,1.2193
2025,Canadian,HARD,RUS,3,17,12,5,-0.0588,0.0693,0.0693,0.1281,0.1193,0.0179
2025,Canadian,HARD,PIA,2,26,21,5,-0.0424,0.0160,0.0160,0.0584,0.0660,2.4216
2025,Canadian,HARD,BEA,2,15,10,5,0.0091,-0.1675,-0.1675,-0.1766,-0.1175,-10.1332
2025,Chinese,MEDIUM,PIA,1,9,4,5,0.0594,-0.0369,-0.0369,-0.0963,0.0256,-1.0713
2025,Chinese,HARD,PIA,2,40,35,5,-0.0438,0.2764,0.2764,0.3202,0.3389,0.7860
2025,Chinese,HARD,NOR,2,38,33,5,-0.0529,1.0640,1.0640,1.1169,1.1265,8.2507
2025,Chinese,HARD,RUS,2,30,25,5,-0.0420,-0.1269,-0.1269,-0.0849,-0.0644,0.6817
2025,Chinese,HARD,VER,2,34,29,5,-0.0679,-0.0483,-0.0483,0.0197,0.0142,1.1976
2025,Chinese,HARD,OCO,2,27,22,5,-0.0673,-0.1257,-0.1257,-0.0584,-0.0632,-1.0471
2025,Chinese,HARD,ANT,2,36,31,5,-0.0612,-0.0877,-0.0877,-0.0265,-0.0252,0.2351
2025,Chinese,HARD,ALB,2,33,28,5,-0.0670,0.0142,0.0142,0.0812,0.0767,1.5447
2025,Chinese,MEDIUM,BEA,2,19,14,5,-0.0315,0.0687,0.0687,0.1002,0.1312,0.9943
2025,Chinese,HARD,STR,1,19,14,5,-0.0570,-0.0805,-0.0805,-0.0235,-0.0180,-0.6324
2025,Chinese,MEDIUM,STR,2,9,4,5,0.0735,-0.0503,-0.0503,-0.1238,0.0122,-0.5674
2025,Chinese,HARD,SAI,2,20,15,5,-0.0645,0.0740,0.0740,0.1385,0.1365,2.4262
2025,Chinese,MEDIUM,LAW,2,8,3,5,-0.0915,-0.1034,-0.1034,-0.0119,-0.0409,3.0220
2025,Chinese,HARD,LAW,3,20,15,5,0.0446,0.0755,0.0755,0.0310,0.1380,-1.3240
2025,Chinese,HARD,DOO,2,21,16,5,-0.0389,0.2035,0.2035,0.2424,0.2660,-1.3226
2025,Chinese,HARD,BOR,2,21,16,5,0.0621,0.0390,0.0390,-0.0231,0.1015,0.1042
2025,Chinese,HARD,BOR,3,24,19,5,0.0498,-0.0679,-0.0679,-0.1177,-0.0054,0.4699
2025,Chinese,MEDIUM,HUL,1,12,7,5,-0.0407,0.2179,0.2179,0.2586,0.2804,2.5586
2025,Chinese,HARD,HUL,2,30,25,5,0.0212,0.3857,0.3857,0.3645,0.4482,1.3090
2025,Chinese,HARD,TSU,2,19,14,5,-0.0605,-0.0324,-0.0324,0.0281,0.0301,3.2899
2025,Chinese,MEDIUM,TSU,4,8,3,5,-0.0770,0.2457,0.2457,0.3227,0.3082,6.2887
2025,Chinese,HARD,LEC,2,25,20,5,-0.0601,0.1448,0.1448,0.2050,0.2073,5.7217
2025,Chinese,HARD,HAM,2,16,11,5,-0.0108,0.0001,0.0001,0.0109,0.0626,-0.2712
2025,Chinese,HARD,HAM,3,17,12,5,-0.0124,0.0710,0.0710,0.0834,0.1335,0.1968
2025,Chinese,HARD,GAS,2,33,28,5,-0.0697,0.0173,0.0173,0.0870,0.0798,2.6718
2025,Dutch,SOFT,VER,1,18,13,5,0.0415,0.0755,0.0755,0.0340,0.1241,0.5758
2025,Dutch,MEDIUM,VER,2,17,12,5,0.0042,0.0163,0.0163,0.0121,0.0649,0.1445
2025,Dutch,HARD,ANT,2,10,5,5,0.0466,0.0515,0.0515,0.0049,0.1001,-0.7110
2025,Dutch,HARD,LEC,2,11,6,5,-0.0652,-0.0113,-0.0113,0.0539,0.0373,1.7903
2025,Dutch,HARD,STR,2,28,23,5,0.0142,0.0677,0.0677,0.0535,0.1163,2.5522
2025,Dutch,MEDIUM,ALB,1,14,9,5,0.0112,0.0005,0.0005,-0.0107,0.0491,-0.5004
2025,Dutch,HARD,ALB,2,18,13,5,0.0200,-0.0692,-0.0692,-0.0892,-0.0206,-1.0778
2025,Dutch,HARD,HUL,2,8,3,5,-0.3445,0.2389,0.2389,0.5834,0.2876,16.0550
2025,Dutch,MEDIUM,LAW,1,14,9,5,0.0773,0.0329,0.0329,-0.0444,0.0815,-0.6782
2025,Dutch,SOFT,LAW,3,15,10,5,0.0151,0.2147,0.2147,0.1996,0.2633,1.6851
2025,Dutch,SOFT,LAW,4,8,3,5,-0.1055,0.0052,0.0052,0.1107,0.0538,3.7612
2025,Dutch,HARD,OCO,1,16,11,5,-0.0374,0.0596,0.0596,0.0970,0.1082,2.0063
2025,Dutch,MEDIUM,NOR,1,14,9,5,0.0673,0.0109,0.0109,-0.0564,0.0595,0.1736
2025,Dutch,SOFT,SAI,3,19,14,5,0.0368,0.0529,0.0529,0.0161,0.1015,0.3975
2025,Dutch,MEDIUM,HAD,1,12,7,5,0.0873,0.0558,0.0558,-0.0315,0.1044,-1.2063
2025,Dutch,MEDIUM,RUS,1,13,8,5,0.0224,0.0362,0.0362,0.0138,0.0848,0.0581
2025,Dutch,HARD,RUS,2,16,11,5,0.0384,0.0232,0.0232,-0.0152,0.0718,-0.7064
2025,Dutch,MEDIUM,PIA,1,20,15,5,-0.0103,0.0350,0.0350,0.0453,0.0836,1.4930
2025,Dutch,HARD,PIA,2,23,18,5,-0.0378,-0.0827,-0.0827,-0.0449,-0.0341,2.8954
2025,Dutch,HARD,PIA,3,11,6,5,-0.0659,0.0800,0.0800,0.1459,0.1286,3.5082
2025,Emilia Romagna,MEDIUM,VER,1,26,21,5,-0.0023,0.0606,0.0606,0.0629,0.1162,0.5354
2025,Emilia Romagna,HARD,VER,2,14,9,5,-0.0977,0.1333,0.1333,0.2310,0.1889,2.1216
2025,Emilia Romagna,HARD,VER,3,10,5,5,-0.1240,0.1262,0.1262,0.2502,0.1818,4.0270
2025,Emilia Romagna,HARD,GAS,3,11,6,5,-0.0862,0.1164,0.1164,0.2026,0.1719,4.9415
2025,Emilia Romagna,MEDIUM,ANT,2,8,3,5,0.0282,-0.0609,-0.0609,-0.0891,-0.0053,-1.6375
2025,Emilia Romagna,HARD,ALO,2,21,16,5,0.0696,-0.0701,-0.0701,-0.1398,-0.0146,-7.5075
2025,Emilia Romagna,HARD,LEC,2,8,3,5,-0.0305,0.0080,0.0080,0.0385,0.0636,0.2608
2025,Emilia Romagna,HARD,STR,2,18,13,5,0.0526,-0.1264,-0.1264,-0.1790,-0.0708,-5.2134
2025,Emilia Romagna,MEDIUM,ALB,1,17,12,5,-0.0174,0.1053,0.1053,0.1227,0.1609,2.2800
2025,Emilia Romagna,HARD,ALB,2,11,6,5,0.0420,-0.0396,-0.0396,-0.0817,0.0159,-2.1838
2025,Emilia Romagna,HARD,HUL,1,18,13,5,0.0618,0.2212,0.2212,0.1594,0.2768,-2.1820
2025,Emilia Romagna,MEDIUM,HUL,2,8,3,5,0.4965,-0.0443,-0.0443,-0.5408,0.0112,-36.5522
2025,Emilia Romagna,HARD,OCO,2,21,16,5,0.0648,0.0234,0.0234,-0.0414,0.0790,-2.9602
2025,Emilia Romagna,MEDIUM,NOR,1,17,12,5,-0.1153,0.0638,0.0638,0.1791,0.1194,5.1181
2025,Emilia Romagna,HARD,NOR,2,14,9,5,-0.0620,0.2018,0.2018,0.2638,0.2574,2.3029
2025,Emilia Romagna,MEDIUM,HAM,2,9,4,5,0.1732,-0.0859,-0.0859,-0.2591,-0.0303,-7.2605
2025,Emilia Romagna,HARD,BOR,2,12,7,5,-0.0228,0.1820,0.1820,0.2048,0.2376,1.9307
2025,Emilia Romagna,HARD,BOR,3,13,8,5,-0.0334,-0.0870,-0.0870,-0.0536,-0.0314,2.7761
2025,Emilia Romagna,MEDIUM,HAD,1,14,9,5,0.0115,-0.0239,-0.0239,-0.0354,0.0317,-0.5283
2025,Emilia Romagna,HARD,HAD,2,8,3,5,-0.3245,0.0277,0.0277,0.3522,0.0832,12.9385
2025,Emilia Romagna,HARD,RUS,3,14,9,5,-0.0493,-0.2086,-0.2086,-0.1593,-0.1531,3.0767
2025,Emilia Romagna,HARD,PIA,3,18,13,5,-0.0309,-0.0300,-0.0300,0.0009,0.0256,2.2678
2025,Emilia Romagna,HARD,BEA,3,11,6,5,-0.0788,0.1512,0.1512,0.2300,0.2068,2.1083
2025,Hungarian,MEDIUM,NOR,1,12,7,5,0.0501,0.1384,0.1384,0.0883,0.1884,0.5190
2025,Hungarian,HARD,NOR,2,36,31,5,-0.0139,0.0467,0.0467,0.0606,0.0967,1.3577
2025,Hungarian,MEDIUM,PIA,1,14,9,5,-0.1266,-0.0277,-0.0277,0.0989,0.0223,4.2598
2025,Hungarian,HARD,PIA,2,9,4,5,0.0248,0.1163,0.1163,0.0915,0.1663,-1.1801
2025,Hungarian,HARD,PIA,3,12,7,5,-0.0185,0.0501,0.0501,0.0686,0.1001,0.4474
2025,Hungarian,MEDIUM,RUS,1,8,3,5,-0.0230,-0.0313,-0.0313,-0.0083,0.0187,1.1007
2025,Hungarian,HARD,RUS,2,18,13,5,-0.0021,-0.0389,-0.0389,-0.0368,0.0111,1.3057
2025,Hungarian,HARD,RUS,3,19,14,5,0.0397,0.1000,0.1000,0.0603,0.1500,-0.9283
2025,Hungarian,MEDIUM,LEC,1,16,11,5,-0.0588,0.0816,0.0816,0.1404,0.1316,3.0713
2025,Hungarian,HARD,LEC,2,18,13,5,0.0391,0.0654,0.0654,0.0263,0.1154,-0.6265
2025,Hungarian,HARD,LEC,3,27,22,5,0.0592,0.3409,0.3409,0.2817,0.3909,1.6395
2025,Hungarian,MEDIUM,ALO,1,32,27,5,-0.0181,0.0791,0.0791,0.0972,0.1291,3.0950
2025,Hungarian,HARD,ALO,2,30,25,5,-0.0584,-0.0090,-0.0090,0.0494,0.0410,2.1236
2025,Hungarian,MEDIUM,BOR,1,24,19,5,-0.0242,-0.0241,-0.0241,0.0001,0.0259,0.4551
2025,Hungarian,HARD,BOR,2,18,13,5,0.0036,0.1251,0.1251,0.1215,0.1751,1.6982
2025,Hungarian,MEDIUM,STR,1,15,10,5,-0.0011,0.0294,0.0294,0.0305,0.0794,1.7178
2025,Hungarian,HARD,STR,2,27,22,5,-0.0377,0.1231,0.1231,0.1608,0.1731,3.4905
2025,Hungarian,MEDIUM,LAW,1,8,3,5,-0.0147,-0.0416,-0.0416,-0.0269,0.0084,-0.1212
2025,Hungarian,HARD,LAW,2,13,8,5,-0.0765,-0.0567,-0.0567,0.0198,-0.0067,0.3715
2025,Hungarian,HARD,VER,2,17,12,5,0.0074,-0.0195,-0.0195,-0.0269,0.0305,-0.7416
2025,Hungarian,HARD,ANT,2,25,20,5,-0.0067,-0.4415,-0.4415,-0.4348,-0.3915,6.4284
2025,Hungarian,MEDIUM,HAM,2,9,4,5,-0.0724,0.2659,0.2659,0.3383,0.3159,6.6287
2025,Hungarian,MEDIUM,HUL,2,17,12,5,0.0328,0.0123,0.0123,-0.0205,0.0623,-1.9655
2025,Hungarian,MEDIUM,HUL,3,13,8,5,0.0388,-0.1264,-0.1264,-0.1652,-0.0764,-7.0024
2025,Hungarian,HARD,SAI,2,18,13,5,0.0437,-0.0633,-0.0633,-0.1070,-0.0133,-3.6259
2025,Hungarian,MEDIUM,ALB,2,16,11,5,0.1129,0.2089,0.2089,0.0960,0.2589,-2.6723
2025,Hungarian,HARD,ALB,3,18,13,5,0.0227,-0.3380,-0.3380,-0.3608,-0.2880,-0.8656
2025,Hungarian,HARD,OCO,2,26,21,5,0.0189,-0.2279,-0.2279,-0.2468,-0.1779,0.9898
2025,Hungarian,SOFT,TSU,2,9,4,5,0.2813,0.0805,0.0805,-0.2008,0.1305,-4.0345
2025,Hungarian,HARD,TSU,3,20,15,5,0.0247,0.0492,0.0492,0.0245,0.0992,-4.9140
2025,Hungarian,HARD,COL,2,14,9,5,0.0837,0.0768,0.0768,-0.0069,0.1268,-0.6315
2025,Hungarian,HARD,COL,3,22,17,5,-0.0846,0.0602,0.0602,0.1448,0.1102,1.8706
2025,Hungarian,HARD,GAS,1,8,3,5,-0.2148,0.0071,0.0071,0.2219,0.0571,5.1315
2025,Hungarian,MEDIUM,GAS,2,8,3,5,0.0995,0.1071,0.1071,0.0076,0.1571,-5.2815
2025,Hungarian,MEDIUM,BEA,1,16,11,5,0.0167,0.0206,0.0206,0.0039,0.0706,0.8908
2025,Hungarian,HARD,BEA,2,14,9,5,-0.0172,0.5281,0.5281,0.5453,0.5781,3.4582
2025,Italian,MEDIUM,VER,1,33,28,5,-0.0189,-0.0674,-0.0674,-0.0485,-0.0014,0.3984
2025,Italian,HARD,VER,2,11,6,5,-0.0114,-0.0750,-0.0750,-0.0636,-0.0090,0.1263
2025,Italian,MEDIUM,NOR,1,38,33,5,-0.0284,0.0104,0.0104,0.0388,0.0764,0.9440
2025,Italian,MEDIUM,PIA,1,38,33,5,-0.0420,0.0078,0.0078,0.0499,0.0739,0.3852
2025,Italian,MEDIUM,LEC,1,26,21,5,-0.0665,-0.0115,-0.0115,0.0550,0.0545,0.7352
2025,Italian,HARD,LEC,2,15,10,5,-0.0625,-0.1512,-0.1512,-0.0887,-0.0852,1.5951
2025,Italian,HARD,RUS,2,20,15,5,-0.0418,-0.0043,-0.0043,0.0375,0.0617,1.3357
2025,Italian,MEDIUM,HAM,1,21,16,5,-0.0409,-0.0565,-0.0565,-0.0156,0.0095,-0.2461
2025,Italian,HARD,HAM,2,12,7,5,-0.0586,0.0509,0.0509,0.1095,0.1169,1.4201
2025,Italian,HARD,ALB,1,15,10,5,-0.0796,0.0401,0.0401,0.1197,0.1061,-0.0764
2025,Italian,MEDIUM,ALB,2,8,3,5,-0.1905,-0.0675,-0.0675,0.1230,-0.0015,4.8938
2025,Italian,MEDIUM,BOR,1,9,4,5,-0.0557,-0.0192,-0.0192,0.0365,0.0468,-0.1135
2025,Italian,HARD,BOR,2,22,17,5,-0.0543,0.0253,0.0253,0.0796,0.0913,0.8669
2025,Italian,MEDIUM,ANT,1,8,3,5,-0.2255,0.1242,0.1242,0.3497,0.1902,5.6623
2025,Italian,HARD,ANT,2,16,11,5,-0.0335,-0.0301,-0.0301,0.0034,0.0359,-0.8231
2025,Italian,MEDIUM,HAD,2,17,12,5,-0.0568,0.0438,0.0438,0.1006,0.1098,1.5508
2025,Italian,HARD,BEA,2,25,20,5,-0.0469,-0.1289,-0.1289,-0.0820,-0.0629,-0.5534
2025,Italian,HARD,TSU,2,26,21,5,-0.0772,0.0240,0.0240,0.1012,0.0900,1.9946
2025,Italian,HARD,LAW,2,9,4,5,-0.0896,0.0078,0.0078,0.0974,0.0738,1.3225
2025,Italian,HARD,OCO,1,18,13,5,-0.0448,0.0251,0.0251,0.0699,0.0911,0.2618
2025,Italian,HARD,GAS,1,19,14,5,-0.0574,-0.0336,-0.0336,0.0239,0.0325,-0.5477
2025,Italian,MEDIUM,COL,1,18,13,5,-0.0461,-0.1081,-0.1081,-0.0620,-0.0421,-0.2432
2025,Italian,HARD,COL,2,14,9,5,-0.0805,0.4821,0.4821,0.5626,0.5481,3.5746
2025,Japanese,MEDIUM,VER,1,18,13,5,-0.0222,-0.0918,-0.0918,-0.0696,-0.0258,-0.1310
2025,Japanese,HARD,VER,2,28,23,5,-0.0499,0.0223,0.0223,0.0722,0.0883,0.7181
2025,Japanese,MEDIUM,NOR,1,9,4,5,-0.0592,-0.0206,-0.0206,0.0386,0.0454,0.7626
2025,Japanese,MEDIUM,LEC,1,8,3,5,-0.0390,0.0123,0.0123,0.0513,0.0783,0.7737
2025,Japanese,HARD,LEC,2,30,25,5,-0.0375,-0.0195,-0.0195,0.0180,0.0465,1.3144
2025,Japanese,HARD,RUS,2,27,22,5,-0.0642,-0.0353,-0.0353,0.0289,0.0307,0.9117
2025,Japanese,MEDIUM,ANT,1,18,13,5,-0.0845,-0.0520,-0.0520,0.0325,0.0140,1.8233
2025,Japanese,HARD,ANT,2,16,11,5,-0.0184,-0.0233,-0.0233,-0.0049,0.0427,-1.1717
2025,Japanese,HARD,HAM,1,15,10,5,-0.0264,-0.0508,-0.0508,-0.0244,0.0152,-1.6334
2025,Japanese,MEDIUM,HAM,2,19,14,5,-0.0138,-0.1032,-0.1032,-0.0894,-0.0372,-0.5990
2025,Japanese,MEDIUM,HAD,1,15,10,5,-0.0228,-0.0518,-0.0518,-0.0290,0.0142,-0.4501
2025,Japanese,HARD,HAD,2,23,18,5,-0.0542,-0.0323,-0.0323,0.0219,0.0337,0.0747
2025,Japanese,HARD,ALB,2,24,19,5,-0.0913,-0.0464,-0.0464,0.0449,0.0196,0.6209
2025,Japanese,MEDIUM,BEA,1,10,5,5,0.0161,-0.1222,-0.1222,-0.1383,-0.0562,-0.5545
