pop,gara,drv,L,residuo_reinfl,dentro_pitwindow
ctrl,Giappone,LEC,44,0.7775,0
ctrl,Giappone,LEC,45,0.2682,0
ctrl,Giappone,LEC,46,0.2068,0
ctrl,Giappone,LEC,47,0.6585,0
ctrl,Giappone,LEC,48,1.7933,0
ctrl,Giappone,LEC,49,1.4475,0
ctrl,Giappone,LEC,5,-0.0062,0
ctrl,Giappone,LEC,50,0.5067,0
ctrl,Giappone,LEC,6,0.1434,0
ctrl,Giappone,LEC,7,1.0592,0
ctrl,Giappone,LEC,8,0.7258,0
ctrl,Giappone,LEC,9,0.2264,0
ctrl,Giappone,LIN,10,3.4642,0
ctrl,Giappone,LIN,11,2.5672,0
ctrl,Giappone,LIN,12,0.3478,0
ctrl,Giappone,LIN,13,1.5088,0
ctrl,Giappone,LIN,29,-0.8730,0
ctrl,Giappone,LIN,3,1.7958,0
ctrl,Giappone,LIN,30,-1.8420,0
ctrl,Giappone,LIN,31,-1.9238,0
ctrl,Giappone,LIN,32,-1.7028,0
ctrl,Giappone,LIN,33,-0.3116,0
ctrl,Giappone,LIN,34,-0.1908,0
ctrl,Giappone,LIN,35,-0.8142,0
ctrl,Giappone,LIN,36,-1.0192,0
ctrl,Giappone,LIN,37,-0.3586,0
ctrl,Giappone,LIN,38,-0.3555,0
ctrl,Giappone,LIN,39,-0.4005,0
ctrl,Giappone,LIN,4,3.4746,0
ctrl,Giappone,LIN,40,0.2404,0
ctrl,Giappone,LIN,41,0.3613,0
ctrl,Giappone,LIN,42,0.2552,0
ctrl,Giappone,LIN,43,0.1803,0
ctrl,Giappone,LIN,44,0.1157,0
ctrl,Giappone,LIN,45,0.0357,0
ctrl,Giappone,LIN,46,0.1858,0
ctrl,Giappone,LIN,47,0.8194,0
ctrl,Giappone,LIN,48,0.9130,0
ctrl,Giappone,LIN,49,0.3898,0
ctrl,Giappone,LIN,5,1.1324,0
ctrl,Giappone,LIN,50,0.4315,0
ctrl,Giappone,LIN,6,-0.9094,0
ctrl,Giappone,LIN,7,-0.1372,0
ctrl,Giappone,LIN,8,0.5050,0
ctrl,Giappone,LIN,9,1.2462,0
ctrl,Giappone,NOR,10,1.6006,0
ctrl,Giappone,NOR,11,0.5270,0
ctrl,Giappone,NOR,28,0.3741,0
ctrl,Giappone,NOR,29,0.3498,0
ctrl,Giappone,NOR,3,-1.8112,0
ctrl,Giappone,NOR,30,0.9698,0
ctrl,Giappone,NOR,31,0.6116,0
ctrl,Giappone,NOR,32,-0.3756,0
ctrl,Giappone,NOR,33,-0.3998,0
ctrl,Giappone,NOR,34,-0.3520,0
ctrl,Giappone,NOR,35,-0.1230,0
ctrl,Giappone,NOR,36,0.1800,0
ctrl,Giappone,NOR,37,0.2764,0
ctrl,Giappone,NOR,38,0.2858,0
ctrl,Giappone,NOR,39,0.0690,0
ctrl,Giappone,NOR,4,-1.3046,0
ctrl,Giappone,NOR,40,0.5758,0
ctrl,Giappone,NOR,41,1.1191,0
ctrl,Giappone,NOR,42,0.8904,0
ctrl,Giappone,NOR,43,0.5695,0
ctrl,Giappone,NOR,44,0.7163,0
ctrl,Giappone,NOR,45,0.9101,0
ctrl,Giappone,NOR,46,2.1718,0
ctrl,Giappone,NOR,47,2.1383,0
ctrl,Giappone,NOR,48,1.7248,0
ctrl,Giappone,NOR,49,3.2339,0
ctrl,Giappone,NOR,5,-0.5230,0
ctrl,Giappone,NOR,50,2.3401,0
ctrl,Giappone,NOR,6,0.0106,0
ctrl,Giappone,NOR,7,0.8972,0
ctrl,Giappone,NOR,8,0.8450,0
ctrl,Giappone,NOR,9,1.2808,0
ctrl,Giappone,OCO,10,0.7372,0
ctrl,Giappone,OCO,11,1.0342,0
ctrl,Giappone,OCO,12,1.2372,0
ctrl,Giappone,OCO,13,1.1763,0
ctrl,Giappone,OCO,14,1.2561,0
ctrl,Giappone,OCO,3,-0.3230,0
ctrl,Giappone,OCO,30,-0.2782,0
ctrl,Giappone,OCO,31,-0.0834,0
ctrl,Giappone,OCO,32,0.1462,0
ctrl,Giappone,OCO,33,0.4350,0
ctrl,Giappone,OCO,34,0.4838,0
ctrl,Giappone,OCO,35,0.4996,0
ctrl,Giappone,OCO,36,0.7438,0
ctrl,Giappone,OCO,37,0.3168,0
ctrl,Giappone,OCO,38,0.2136,0
ctrl,Giappone,OCO,39,0.8933,0
ctrl,Giappone,OCO,4,0.8876,0
ctrl,Giappone,OCO,40,0.9931,0
ctrl,Giappone,OCO,41,1.1251,0
ctrl,Giappone,OCO,42,1.2461,0
ctrl,Giappone,OCO,43,1.3559,0
ctrl,Giappone,OCO,44,1.1787,0
ctrl,Giappone,OCO,45,1.1517,0
ctrl,Giappone,OCO,46,1.0261,0
ctrl,Giappone,OCO,47,0.9361,0
ctrl,Giappone,OCO,48,0.9741,0
ctrl,Giappone,OCO,49,0.6259,0
ctrl,Giappone,OCO,5,0.0394,0
ctrl,Giappone,OCO,50,0.2537,0
ctrl,Giappone,OCO,6,-0.6978,0
ctrl,Giappone,OCO,7,-0.3932,0
ctrl,Giappone,OCO,8,0.4110,0
ctrl,Giappone,OCO,9,0.5603,0
ctrl,Giappone,PER,10,0.1476,0
ctrl,Giappone,PER,11,0.3358,0
ctrl,Giappone,PER,12,0.3772,0
ctrl,Giappone,PER,13,0.6026,0
ctrl,Giappone,PER,14,0.5325,0
ctrl,Giappone,PER,15,0.4093,1
ctrl,Giappone,PER,16,1.7971,1
ctrl,Giappone,PER,3,-2.1392,0
ctrl,Giappone,PER,30,-0.7942,0
ctrl,Giappone,PER,31,0.1044,0
ctrl,Giappone,PER,32,-0.2222,0
ctrl,Giappone,PER,33,-0.2636,0
ctrl,Giappone,PER,34,-0.2622,0
ctrl,Giappone,PER,35,0.0906,0
ctrl,Giappone,PER,36,0.3078,0
ctrl,Giappone,PER,37,0.2122,0
ctrl,Giappone,PER,38,0.2016,0
ctrl,Giappone,PER,39,0.8956,0
ctrl,Giappone,PER,4,-0.3576,0
ctrl,Giappone,PER,40,0.9561,0
ctrl,Giappone,PER,41,0.7535,0
ctrl,Giappone,PER,42,0.8208,0
ctrl,Giappone,PER,43,0.7091,0
ctrl,Giappone,PER,44,0.6493,0
ctrl,Giappone,PER,45,0.5649,0
ctrl,Giappone,PER,46,0.4095,0
ctrl,Giappone,PER,47,0.5905,0
ctrl,Giappone,PER,48,0.8045,0
ctrl,Giappone,PER,49,0.6977,0
ctrl,Giappone,PER,5,0.6590,0
ctrl,Giappone,PER,50,0.4120,0
ctrl,Giappone,PER,6,0.6450,0
ctrl,Giappone,PER,7,0.3340,0
ctrl,Giappone,PER,8,0.4940,0
ctrl,Giappone,PER,9,0.3871,0
ctrl,Giappone,PIA,10,1.0595,0
ctrl,Giappone,PIA,11,0.5651,0
ctrl,Giappone,PIA,12,0.6237,0
ctrl,Giappone,PIA,13,0.7443,0
ctrl,Giappone,PIA,28,-1.0922,0
ctrl,Giappone,PIA,29,-0.6456,0
ctrl,Giappone,PIA,3,0.4318,0
ctrl,Giappone,PIA,30,-0.2132,0
ctrl,Giappone,PIA,31,0.0626,0
ctrl,Giappone,PIA,32,-0.1168,0
ctrl,Giappone,PIA,33,0.0666,0
ctrl,Giappone,PIA,34,0.2350,0
ctrl,Giappone,PIA,35,0.5020,0
ctrl,Giappone,PIA,36,0.8711,0
ctrl,Giappone,PIA,37,0.7241,0
ctrl,Giappone,PIA,38,0.5751,0
ctrl,Giappone,PIA,39,0.9528,0
ctrl,Giappone,PIA,4,0.3622,0
ctrl,Giappone,PIA,40,1.0776,0
ctrl,Giappone,PIA,41,0.9035,0
ctrl,Giappone,PIA,42,0.8933,0
ctrl,Giappone,PIA,43,0.8271,0
ctrl,Giappone,PIA,44,0.6538,0
ctrl,Giappone,PIA,45,0.3825,0
ctrl,Giappone,PIA,46,0.4791,0
ctrl,Giappone,PIA,47,0.3221,0
ctrl,Giappone,PIA,48,0.2611,0
ctrl,Giappone,PIA,49,1.2371,0
ctrl,Giappone,PIA,5,0.2736,0
ctrl,Giappone,PIA,50,1.0635,0
ctrl,Giappone,PIA,6,1.0550,0
ctrl,Giappone,PIA,7,0.8454,0
ctrl,Giappone,PIA,8,0.2100,0
ctrl,Giappone,PIA,9,0.9938,0
ctrl,Giappone,RUS,10,0.9425,0
ctrl,Giappone,RUS,11,0.9281,0
ctrl,Giappone,RUS,12,1.0227,0
ctrl,Giappone,RUS,13,0.8988,0
ctrl,Giappone,RUS,14,1.1578,0
ctrl,Giappone,RUS,15,1.1498,1
ctrl,Giappone,RUS,16,0.5428,1
ctrl,Giappone,RUS,3,-0.5582,0
ctrl,Giappone,RUS,30,-0.2702,0
ctrl,Giappone,RUS,31,-0.4340,0
ctrl,Giappone,RUS,32,-0.0720,0
ctrl,Giappone,RUS,33,-0.0900,0
ctrl,Giappone,RUS,34,0.2440,0
ctrl,Giappone,RUS,35,1.7964,0
ctrl,Giappone,RUS,36,1.7308,0
ctrl,Giappone,RUS,37,0.3417,0
ctrl,Giappone,RUS,38,0.4405,0
ctrl,Giappone,RUS,39,1.2768,0
ctrl,Giappone,RUS,4,-0.1089,0
ctrl,Giappone,RUS,40,1.6007,0
ctrl,Giappone,RUS,41,0.4181,0
ctrl,Giappone,RUS,42,-0.4486,0
ctrl,Giappone,RUS,43,0.0435,0
ctrl,Giappone,RUS,44,0.2515,0
ctrl,Giappone,RUS,45,0.2649,0
ctrl,Giappone,RUS,46,0.2763,0
ctrl,Giappone,RUS,47,0.5511,0
ctrl,Giappone,RUS,48,0.6945,0
ctrl,Giappone,RUS,49,1.6333,0
ctrl,Giappone,RUS,5,-0.3764,0
ctrl,Giappone,RUS,50,1.6067,0
ctrl,Giappone,RUS,6,-0.0540,0
ctrl,Giappone,RUS,7,1.3224,0
ctrl,Giappone,RUS,8,1.9194,0
ctrl,Giappone,RUS,9,0.7318,0
ctrl,Giappone,SAI,10,-0.2098,0
ctrl,Giappone,SAI,11,0.4493,0
ctrl,Giappone,SAI,12,0.0777,0
ctrl,Giappone,SAI,13,1.1618,0
ctrl,Giappone,SAI,14,0.6716,0
ctrl,Giappone,SAI,15,-0.1775,1
ctrl,Giappone,SAI,16,0.2761,1
ctrl,Giappone,SAI,17,-0.0611,1
ctrl,Giappone,SAI,3,-3.5682,0
ctrl,Giappone,SAI,30,-1.2370,0
ctrl,Giappone,SAI,31,-1.5880,0
ctrl,Giappone,SAI,32,-1.7270,0
ctrl,Giappone,SAI,33,-1.5792,0
ctrl,Giappone,SAI,34,-1.6574,0
ctrl,Giappone,SAI,35,-1.1994,0
ctrl,Giappone,SAI,36,-1.0962,0
ctrl,Giappone,SAI,37,-0.4866,0
ctrl,Giappone,SAI,38,0.1305,0
ctrl,Giappone,SAI,39,0.1040,0
ctrl,Giappone,SAI,4,-1.3394,0
ctrl,Giappone,SAI,40,0.4528,0
ctrl,Giappone,SAI,41,0.5536,0
ctrl,Giappone,SAI,42,0.4554,0
ctrl,Giappone,SAI,43,0.3394,0
ctrl,Giappone,SAI,44,0.7054,0
ctrl,Giappone,SAI,45,0.7621,0
ctrl,Giappone,SAI,46,0.5797,0
ctrl,Giappone,SAI,47,0.7619,0
ctrl,Giappone,SAI,48,1.0181,0
ctrl,Giappone,SAI,49,1.2981,0
ctrl,Giappone,SAI,5,-0.0416,0
ctrl,Giappone,SAI,50,0.7581,0
ctrl,Giappone,SAI,6,-0.8298,0
ctrl,Giappone,SAI,7,-1.1192,0
ctrl,Giappone,SAI,8,-0.9850,0
ctrl,Giappone,SAI,9,-1.0778,0
ctrl,Giappone,STR,10,0.4525,0
ctrl,Giappone,STR,11,1.0731,0
ctrl,Giappone,STR,12,0.6469,0
ctrl,Giappone,STR,13,1.0547,0
ctrl,Giappone,STR,14,1.3631,0
ctrl,Giappone,STR,15,1.1545,1
ctrl,Giappone,STR,16,1.2939,1
ctrl,Giappone,STR,3,0.1180,0
ctrl,Giappone,STR,4,0.2200,0
ctrl,Giappone,STR,5,0.3280,0
ctrl,Giappone,STR,6,-0.5604,0
ctrl,Giappone,STR,7,-0.7826,0
ctrl,Giappone,STR,8,0.0450,0
ctrl,Giappone,STR,9,0.1146,0
ctrl,Giappone,VER,10,-0.1898,0
ctrl,Giappone,VER,11,0.1542,0
ctrl,Giappone,VER,12,0.3206,0
ctrl,Giappone,VER,13,0.3100,0
ctrl,Giappone,VER,14,0.1522,0
ctrl,Giappone,VER,15,0.0635,1
ctrl,Giappone,VER,16,0.1701,1
ctrl,Giappone,VER,17,0.3076,1
ctrl,Giappone,VER,3,-0.1840,0
ctrl,Giappone,VER,30,-0.9912,0
ctrl,Giappone,VER,31,-0.7676,0
ctrl,Giappone,VER,32,-0.5410,0
ctrl,Giappone,VER,33,-0.3814,0
ctrl,Giappone,VER,34,-0.0288,0
ctrl,Giappone,VER,35,0.1726,0
ctrl,Giappone,VER,36,0.2706,0
ctrl,Giappone,VER,37,0.6638,0
ctrl,Giappone,VER,38,0.7060,0
ctrl,Giappone,VER,39,0.1708,0
ctrl,Giappone,VER,4,1.2610,0
ctrl,Giappone,VER,40,-0.0594,0
ctrl,Giappone,VER,41,0.7102,0
ctrl,Giappone,VER,42,1.2711,0
ctrl,Giappone,VER,43,1.5413,0
ctrl,Giappone,VER,44,1.3085,0
ctrl,Giappone,VER,45,0.9281,0
ctrl,Giappone,VER,46,0.8006,0
ctrl,Giappone,VER,47,1.9513,0
ctrl,Giappone,VER,48,2.1619,0
ctrl,Giappone,VER,49,1.0279,0
ctrl,Giappone,VER,5,-0.1286,0
ctrl,Giappone,VER,50,1.1439,0
ctrl,Giappone,VER,6,-0.9908,0
ctrl,Giappone,VER,7,-0.9472,0
ctrl,Giappone,VER,8,-0.5540,0
ctrl,Giappone,VER,9,-0.3808,0
ctrl,Gran Bretagna,ALB,5,10.7731,0
ctrl,Gran Bretagna,ALB,6,10.5972,0
ctrl,Gran Bretagna,ALO,10,0.1704,0
ctrl,Gran Bretagna,ALO,11,-0.0221,0
ctrl,Gran Bretagna,ALO,12,0.1701,0
ctrl,Gran Bretagna,ALO,13,0.7798,0
ctrl,Gran Bretagna,ALO,14,0.9395,0
ctrl,Gran Bretagna,ALO,15,0.8712,0
ctrl,Gran Bretagna,ALO,4,0.3461,0
ctrl,Gran Bretagna,ALO,5,-0.3032,0
ctrl,Gran Bretagna,ALO,6,-0.2309,0
ctrl,Gran Bretagna,ALO,7,0.7808,0
ctrl,Gran Bretagna,ALO,8,0.7108,0
ctrl,Gran Bretagna,ALO,9,0.1846,0
ctrl,Gran Bretagna,ANT,10,0.0040,0
ctrl,Gran Bretagna,ANT,11,0.7308,0
ctrl,Gran Bretagna,ANT,12,0.4455,0
ctrl,Gran Bretagna,ANT,13,-0.2500,0
ctrl,Gran Bretagna,ANT,14,0.1391,0
ctrl,Gran Bretagna,ANT,15,0.9025,0
ctrl,Gran Bretagna,ANT,16,0.9728,0
ctrl,Gran Bretagna,ANT,17,0.6975,1
ctrl,Gran Bretagna,ANT,18,0.5051,1
ctrl,Gran Bretagna,ANT,23,0.3798,1
ctrl,Gran Bretagna,ANT,24,0.4797,1
ctrl,Gran Bretagna,ANT,25,0.2685,1
ctrl,Gran Bretagna,ANT,26,-0.0538,1
ctrl,Gran Bretagna,ANT,27,-0.1642,1
ctrl,Gran Bretagna,ANT,28,0.1579,1
ctrl,Gran Bretagna,ANT,29,0.5851,1
ctrl,Gran Bretagna,ANT,30,0.4247,1
ctrl,Gran Bretagna,ANT,4,0.7908,0
ctrl,Gran Bretagna,ANT,5,0.5578,0
ctrl,Gran Bretagna,ANT,6,0.8748,0
ctrl,Gran Bretagna,ANT,7,1.2718,0
ctrl,Gran Bretagna,ANT,8,1.0418,0
ctrl,Gran Bretagna,ANT,9,0.4429,0
ctrl,Gran Bretagna,BEA,10,0.1182,0
ctrl,Gran Bretagna,BEA,11,0.1301,0
ctrl,Gran Bretagna,BEA,12,-0.2221,0
ctrl,Gran Bretagna,BEA,13,-0.1958,0
ctrl,Gran Bretagna,BEA,14,-0.0079,0
ctrl,Gran Bretagna,BEA,15,0.0478,0
ctrl,Gran Bretagna,BEA,16,0.5528,0
ctrl,Gran Bretagna,BEA,17,0.8532,1
ctrl,Gran Bretagna,BEA,18,0.2086,1
ctrl,Gran Bretagna,BEA,23,0.5399,1
ctrl,Gran Bretagna,BEA,24,0.3130,1
ctrl,Gran Bretagna,BEA,4,-1.4195,0
ctrl,Gran Bretagna,BEA,5,-0.6538,0
ctrl,Gran Bretagna,BEA,6,0.6798,0
ctrl,Gran Bretagna,BEA,7,0.5679,0
ctrl,Gran Bretagna,BEA,8,1.6620,0
ctrl,Gran Bretagna,BEA,9,1.4089,0
ctrl,Gran Bretagna,BOR,10,-0.1076,0
ctrl,Gran Bretagna,BOR,11,0.6890,0
ctrl,Gran Bretagna,BOR,12,0.7272,0
ctrl,Gran Bretagna,BOR,13,0.2360,0
ctrl,Gran Bretagna,BOR,14,0.4718,0
ctrl,Gran Bretagna,BOR,15,0.4242,0
ctrl,Gran Bretagna,BOR,16,0.3035,0
ctrl,Gran Bretagna,BOR,17,0.6215,1
ctrl,Gran Bretagna,BOR,18,1.5565,1
ctrl,Gran Bretagna,BOR,30,1.3165,1
ctrl,Gran Bretagna,BOR,31,1.6895,1
ctrl,Gran Bretagna,BOR,32,1.6316,1
ctrl,Gran Bretagna,BOR,33,1.3499,1
ctrl,Gran Bretagna,BOR,34,1.3072,0
ctrl,Gran Bretagna,BOR,4,0.4218,0
ctrl,Gran Bretagna,BOR,40,0.9067,0
ctrl,Gran Bretagna,BOR,41,0.9434,0
ctrl,Gran Bretagna,BOR,42,0.9882,0
ctrl,Gran Bretagna,BOR,5,0.2102,0
ctrl,Gran Bretagna,BOR,6,-0.3562,0
ctrl,Gran Bretagna,BOR,7,0.2589,0
ctrl,Gran Bretagna,BOR,8,0.4861,0
ctrl,Gran Bretagna,BOR,9,0.0722,0
ctrl,Gran Bretagna,BOT,10,0.5146,0
ctrl,Gran Bretagna,BOT,11,-0.0548,0
ctrl,Gran Bretagna,BOT,12,-0.1909,0
ctrl,Gran Bretagna,BOT,13,0.0098,0
ctrl,Gran Bretagna,BOT,14,0.0171,0
ctrl,Gran Bretagna,BOT,15,0.2958,0
ctrl,Gran Bretagna,BOT,16,0.7458,0
ctrl,Gran Bretagna,BOT,17,0.9766,1
ctrl,Gran Bretagna,BOT,18,1.7744,1
ctrl,Gran Bretagna,BOT,23,4.9621,1
ctrl,Gran Bretagna,BOT,4,0.4195,0
ctrl,Gran Bretagna,BOT,5,1.9782,0
ctrl,Gran Bretagna,BOT,6,1.6382,0
ctrl,Gran Bretagna,BOT,7,0.8295,0
ctrl,Gran Bretagna,BOT,8,0.8631,0
ctrl,Gran Bretagna,BOT,9,0.7428,0
ctrl,Gran Bretagna,COL,10,0.5125,0
ctrl,Gran Bretagna,COL,11,0.1795,0
ctrl,Gran Bretagna,COL,12,-0.6755,0
ctrl,Gran Bretagna,COL,13,-0.7318,0
ctrl,Gran Bretagna,COL,14,0.0900,0
ctrl,Gran Bretagna,COL,15,0.6722,0
ctrl,Gran Bretagna,COL,16,0.3718,0
ctrl,Gran Bretagna,COL,17,0.2758,1
ctrl,Gran Bretagna,COL,26,0.2418,1
ctrl,Gran Bretagna,COL,27,0.5442,1
ctrl,Gran Bretagna,COL,28,0.6805,1
ctrl,Gran Bretagna,COL,29,0.9005,1
ctrl,Gran Bretagna,COL,30,2.4946,1
ctrl,Gran Bretagna,COL,31,2.8566,1
ctrl,Gran Bretagna,COL,32,2.3566,1
ctrl,Gran Bretagna,COL,33,2.4036,1
ctrl,Gran Bretagna,COL,34,1.7416,0
ctrl,Gran Bretagna,COL,4,-0.1425,0
ctrl,Gran Bretagna,COL,40,0.4660,0
ctrl,Gran Bretagna,COL,41,0.5948,0
ctrl,Gran Bretagna,COL,42,0.4836,0
ctrl,Gran Bretagna,COL,5,0.3458,0
ctrl,Gran Bretagna,COL,6,0.5675,0
ctrl,Gran Bretagna,COL,7,0.5348,0
ctrl,Gran Bretagna,COL,8,-0.0055,0
ctrl,Gran Bretagna,COL,9,0.2928,0
ctrl,Gran Bretagna,GAS,10,-1.0955,0
ctrl,Gran Bretagna,GAS,11,-0.2085,0
ctrl,Gran Bretagna,GAS,12,0.4345,0
ctrl,Gran Bretagna,GAS,13,-0.2515,0
ctrl,Gran Bretagna,GAS,14,0.1661,0
ctrl,Gran Bretagna,GAS,15,0.5615,0
ctrl,Gran Bretagna,GAS,16,0.6098,0
ctrl,Gran Bretagna,GAS,17,0.3012,1
ctrl,Gran Bretagna,GAS,18,-0.4335,1
ctrl,Gran Bretagna,GAS,27,-0.2339,1
ctrl,Gran Bretagna,GAS,28,-0.0622,1
ctrl,Gran Bretagna,GAS,29,0.3925,1
ctrl,Gran Bretagna,GAS,30,0.8965,1
ctrl,Gran Bretagna,GAS,31,1.1986,1
ctrl,Gran Bretagna,GAS,32,1.1859,1
ctrl,Gran Bretagna,GAS,33,1.8352,1
ctrl,Gran Bretagna,GAS,34,1.7319,0
ctrl,Gran Bretagna,GAS,4,0.8548,0
ctrl,Gran Bretagna,GAS,40,-0.1405,0
ctrl,Gran Bretagna,GAS,41,0.0592,0
ctrl,Gran Bretagna,GAS,42,0.0598,0
ctrl,Gran Bretagna,GAS,43,0.2889,0
ctrl,Gran Bretagna,GAS,5,0.1598,0
ctrl,Gran Bretagna,GAS,6,1.8131,0
ctrl,Gran Bretagna,GAS,7,0.9842,0
ctrl,Gran Bretagna,GAS,8,-0.7698,0
ctrl,Gran Bretagna,GAS,9,-1.2652,0
ctrl,Gran Bretagna,HAD,10,1.9640,0
ctrl,Gran Bretagna,HAD,11,1.4213,0
ctrl,Gran Bretagna,HAD,12,0.6596,0
ctrl,Gran Bretagna,HAD,13,0.5163,0
ctrl,Gran Bretagna,HAD,14,0.6041,0
ctrl,Gran Bretagna,HAD,25,0.6245,1
ctrl,Gran Bretagna,HAD,26,0.1085,1
ctrl,Gran Bretagna,HAD,27,-0.6414,1
ctrl,Gran Bretagna,HAD,28,0.2783,1
ctrl,Gran Bretagna,HAD,29,1.3480,1
ctrl,Gran Bretagna,HAD,30,1.2591,1
ctrl,Gran Bretagna,HAD,31,1.2392,1
ctrl,Gran Bretagna,HAD,32,0.6988,1
ctrl,Gran Bretagna,HAD,33,0.1774,1
ctrl,Gran Bretagna,HAD,4,0.0141,0
ctrl,Gran Bretagna,HAD,42,0.4825,0
ctrl,Gran Bretagna,HAD,5,-0.2042,0
ctrl,Gran Bretagna,HAD,6,0.7638,0
ctrl,Gran Bretagna,HAD,7,1.1282,0
ctrl,Gran Bretagna,HAD,8,1.4015,0
ctrl,Gran Bretagna,HAD,9,1.8252,0
ctrl,Gran Bretagna,HAM,10,1.6220,0
ctrl,Gran Bretagna,HAM,11,0.7053,0
ctrl,Gran Bretagna,HAM,12,0.5416,0
ctrl,Gran Bretagna,HAM,13,0.6137,0
ctrl,Gran Bretagna,HAM,14,1.6438,0
ctrl,Gran Bretagna,HAM,15,2.0053,0
ctrl,Gran Bretagna,HAM,16,1.5358,0
ctrl,Gran Bretagna,HAM,17,1.0556,1
ctrl,Gran Bretagna,HAM,18,0.5844,1
ctrl,Gran Bretagna,HAM,27,0.0315,1
ctrl,Gran Bretagna,HAM,28,0.4811,1
ctrl,Gran Bretagna,HAM,29,0.5062,1
ctrl,Gran Bretagna,HAM,30,1.0794,1
ctrl,Gran Bretagna,HAM,31,0.3304,1
ctrl,Gran Bretagna,HAM,32,0.5874,1
ctrl,Gran Bretagna,HAM,33,0.7978,1
ctrl,Gran Bretagna,HAM,34,0.9533,0
ctrl,Gran Bretagna,HAM,4,1.6155,0
ctrl,Gran Bretagna,HAM,40,-0.0969,0
ctrl,Gran Bretagna,HAM,41,-0.3029,0
ctrl,Gran Bretagna,HAM,42,-0.4820,0
ctrl,Gran Bretagna,HAM,43,-0.6121,0
ctrl,Gran Bretagna,HAM,5,1.5925,0
ctrl,Gran Bretagna,HAM,6,1.5686,0
ctrl,Gran Bretagna,HAM,7,1.2812,0
ctrl,Gran Bretagna,HAM,8,1.0548,0
ctrl,Gran Bretagna,HAM,9,1.8769,0
ctrl,Gran Bretagna,HUL,10,-1.2738,0
ctrl,Gran Bretagna,HUL,11,-1.3559,0
ctrl,Gran Bretagna,HUL,12,0.1864,0
ctrl,Gran Bretagna,HUL,23,0.9432,1
ctrl,Gran Bretagna,HUL,24,-0.3812,1
ctrl,Gran Bretagna,HUL,25,-1.2337,1
ctrl,Gran Bretagna,HUL,26,-2.9791,1
ctrl,Gran Bretagna,HUL,27,-0.6864,1
ctrl,Gran Bretagna,HUL,28,-0.3638,1
ctrl,Gran Bretagna,HUL,29,0.0381,1
ctrl,Gran Bretagna,HUL,4,-0.5995,0
ctrl,Gran Bretagna,HUL,5,-0.7672,0
ctrl,Gran Bretagna,HUL,6,-1.0238,0
ctrl,Gran Bretagna,HUL,7,0.1749,0
ctrl,Gran Bretagna,HUL,8,-0.5050,0
ctrl,Gran Bretagna,HUL,9,-0.6201,0
ctrl,Gran Bretagna,LAW,10,1.0298,0
ctrl,Gran Bretagna,LAW,11,0.8137,0
ctrl,Gran Bretagna,LAW,12,0.4266,0
ctrl,Gran Bretagna,LAW,13,0.3027,0
ctrl,Gran Bretagna,LAW,14,0.1678,0
ctrl,Gran Bretagna,LAW,15,0.2016,0
ctrl,Gran Bretagna,LAW,16,0.3815,0
ctrl,Gran Bretagna,LAW,17,0.5262,1
ctrl,Gran Bretagna,LAW,18,0.4110,1
ctrl,Gran Bretagna,LAW,23,1.7648,1
ctrl,Gran Bretagna,LAW,32,-0.1855,1
ctrl,Gran Bretagna,LAW,33,0.3542,1
ctrl,Gran Bretagna,LAW,34,0.8551,0
ctrl,Gran Bretagna,LAW,4,-0.3862,0
ctrl,Gran Bretagna,LAW,40,0.6832,0
ctrl,Gran Bretagna,LAW,41,0.4805,0
ctrl,Gran Bretagna,LAW,42,0.3987,0
ctrl,Gran Bretagna,LAW,5,0.4478,0
ctrl,Gran Bretagna,LAW,6,0.7671,0
ctrl,Gran Bretagna,LAW,7,0.9962,0
ctrl,Gran Bretagna,LAW,8,1.2804,0
ctrl,Gran Bretagna,LAW,9,0.9981,0
ctrl,Gran Bretagna,LEC,10,1.0700,0
ctrl,Gran Bretagna,LEC,11,0.8363,0
ctrl,Gran Bretagna,LEC,12,0.5596,0
ctrl,Gran Bretagna,LEC,13,0.1036,0
ctrl,Gran Bretagna,LEC,14,0.3976,0
ctrl,Gran Bretagna,LEC,15,0.8365,0
ctrl,Gran Bretagna,LEC,16,1.0664,0
ctrl,Gran Bretagna,LEC,17,1.5260,1
ctrl,Gran Bretagna,LEC,18,1.3266,1
ctrl,Gran Bretagna,LEC,29,0.7661,1
ctrl,Gran Bretagna,LEC,30,0.3828,1
ctrl,Gran Bretagna,LEC,31,0.2325,1
ctrl,Gran Bretagna,LEC,32,0.5955,1
ctrl,Gran Bretagna,LEC,33,0.5812,1
ctrl,Gran Bretagna,LEC,34,0.8460,0
ctrl,Gran Bretagna,LEC,4,0.9608,0
ctrl,Gran Bretagna,LEC,40,0.6864,0
ctrl,Gran Bretagna,LEC,41,0.7299,0
ctrl,Gran Bretagna,LEC,42,0.4635,0
ctrl,Gran Bretagna,LEC,43,0.5604,0
ctrl,Gran Bretagna,LEC,5,1.2795,0
ctrl,Gran Bretagna,LEC,6,1.5312,0
ctrl,Gran Bretagna,LEC,7,1.1915,0
ctrl,Gran Bretagna,LEC,8,1.0198,0
ctrl,Gran Bretagna,LEC,9,1.1039,0
ctrl,Gran Bretagna,LIN,10,0.6882,0
ctrl,Gran Bretagna,LIN,11,0.8201,0
ctrl,Gran Bretagna,LIN,12,0.5796,0
ctrl,Gran Bretagna,LIN,13,-0.1321,0
