gara,cid,drv,stint,compound,freezeL,A0,Acur,Afut,rate,res_oss,pred_M0,pred_M1,pred_M2,err_M0,err_M1,err_M2
Austria,spielberg,COL,3,MEDIUM,60,8.5000,14.0000,18.0000,0.0961,0.5724,1.6337,0.9130,0.3844,1.0613,0.3405,-0.1880
Austria,spielberg,COL,3,MEDIUM,60,8.5000,14.0000,19.0000,0.0961,0.6067,1.7298,1.0091,0.4805,1.1231,0.4024,-0.1262
Austria,spielberg,COL,3,MEDIUM,60,8.5000,14.0000,20.0000,0.0961,0.8309,1.8259,1.1052,0.5766,0.9950,0.2742,-0.2543
Austria,spielberg,COL,3,MEDIUM,61,9.0000,15.0000,16.0000,0.0961,0.6688,1.4415,0.6727,0.0961,0.7727,0.0039,-0.5727
Austria,spielberg,COL,3,MEDIUM,61,9.0000,15.0000,17.0000,0.0961,0.7030,1.5376,0.7688,0.1922,0.8346,0.0658,-0.5108
Austria,spielberg,COL,3,MEDIUM,61,9.0000,15.0000,18.0000,0.0961,0.5633,1.6337,0.8649,0.2883,1.0704,0.3016,-0.2750
Austria,spielberg,COL,3,MEDIUM,61,9.0000,15.0000,19.0000,0.0961,0.5975,1.7298,0.9610,0.3844,1.1323,0.3635,-0.2131
Austria,spielberg,COL,3,MEDIUM,61,9.0000,15.0000,20.0000,0.0961,0.8218,1.8259,1.0571,0.4805,1.0041,0.2353,-0.3413
Austria,spielberg,COL,3,MEDIUM,61,9.0000,15.0000,21.0000,0.0961,0.8750,1.9220,1.1532,0.5766,1.0470,0.2782,-0.2984
Austria,spielberg,COL,3,MEDIUM,62,9.5000,16.0000,17.0000,0.0961,0.6989,1.5376,0.7208,0.0961,0.8387,0.0218,-0.6028
Austria,spielberg,COL,3,MEDIUM,62,9.5000,16.0000,18.0000,0.0961,0.5592,1.6337,0.8169,0.1922,1.0745,0.2577,-0.3670
Austria,spielberg,COL,3,MEDIUM,62,9.5000,16.0000,19.0000,0.0961,0.5934,1.7298,0.9130,0.2883,1.1364,0.3195,-0.3051
Austria,spielberg,COL,3,MEDIUM,62,9.5000,16.0000,20.0000,0.0961,0.8177,1.8259,1.0091,0.3844,1.0082,0.1914,-0.4333
Austria,spielberg,COL,3,MEDIUM,62,9.5000,16.0000,21.0000,0.0961,0.8709,1.9220,1.1052,0.4805,1.0511,0.2342,-0.3904
Austria,spielberg,COL,3,MEDIUM,62,9.5000,16.0000,22.0000,0.0961,0.9822,2.0181,1.2013,0.5766,1.0359,0.2191,-0.4056
Austria,spielberg,COL,3,MEDIUM,63,10.0000,17.0000,18.0000,0.0961,0.5550,1.6337,0.7688,0.0961,1.0787,0.2138,-0.4589
Austria,spielberg,COL,3,MEDIUM,63,10.0000,17.0000,19.0000,0.0961,0.5893,1.7298,0.8649,0.1922,1.1405,0.2756,-0.3971
Austria,spielberg,COL,3,MEDIUM,63,10.0000,17.0000,20.0000,0.0961,0.8135,1.8259,0.9610,0.2883,1.0124,0.1475,-0.5252
Austria,spielberg,COL,3,MEDIUM,63,10.0000,17.0000,21.0000,0.0961,0.8668,1.9220,1.0571,0.3844,1.0552,0.1903,-0.4824
Austria,spielberg,COL,3,MEDIUM,63,10.0000,17.0000,22.0000,0.0961,0.9781,2.0181,1.1532,0.4805,1.0400,0.1751,-0.4976
Austria,spielberg,COL,3,MEDIUM,63,10.0000,17.0000,23.0000,0.0961,1.5833,2.1142,1.2493,0.5766,0.5309,-0.3340,-1.0067
Austria,spielberg,COL,3,MEDIUM,64,10.5000,18.0000,19.0000,0.0961,0.5882,1.7298,0.8169,0.0961,1.1416,0.2287,-0.4921
Austria,spielberg,COL,3,MEDIUM,64,10.5000,18.0000,20.0000,0.0961,0.8124,1.8259,0.9130,0.1922,1.0135,0.1005,-0.6202
Austria,spielberg,COL,3,MEDIUM,64,10.5000,18.0000,21.0000,0.0961,0.8657,1.9220,1.0091,0.2883,1.0563,0.1434,-0.5774
Austria,spielberg,COL,3,MEDIUM,64,10.5000,18.0000,22.0000,0.0961,0.9769,2.0181,1.1052,0.3844,1.0412,0.1282,-0.5925
Austria,spielberg,COL,3,MEDIUM,64,10.5000,18.0000,23.0000,0.0961,1.5822,2.1142,1.2013,0.4805,0.5320,-0.3809,-1.1017
Austria,spielberg,COL,3,MEDIUM,64,10.5000,18.0000,24.0000,0.0961,0.9404,2.2103,1.2974,0.5766,1.2699,0.3569,-0.3638
Austria,spielberg,COL,3,MEDIUM,65,11.0000,19.0000,20.0000,0.0961,0.8113,1.8259,0.8649,0.0961,1.0146,0.0536,-0.7152
Austria,spielberg,COL,3,MEDIUM,65,11.0000,19.0000,21.0000,0.0961,0.8645,1.9220,0.9610,0.1922,1.0575,0.0965,-0.6723
Austria,spielberg,COL,3,MEDIUM,65,11.0000,19.0000,22.0000,0.0961,0.9758,2.0181,1.0571,0.2883,1.0423,0.0813,-0.6875
Austria,spielberg,COL,3,MEDIUM,65,11.0000,19.0000,23.0000,0.0961,1.5810,2.1142,1.1532,0.3844,0.5332,-0.4278,-1.1966
Austria,spielberg,COL,3,MEDIUM,65,11.0000,19.0000,24.0000,0.0961,0.9393,2.2103,1.2493,0.4805,1.2710,0.3100,-0.4588
Austria,spielberg,COL,3,MEDIUM,66,11.5000,20.0000,21.0000,0.0961,0.8293,1.9220,0.9130,0.0961,1.0927,0.0837,-0.7332
Austria,spielberg,COL,3,MEDIUM,66,11.5000,20.0000,22.0000,0.0961,0.9405,2.0181,1.0091,0.1922,1.0776,0.0685,-0.7483
Austria,spielberg,COL,3,MEDIUM,66,11.5000,20.0000,23.0000,0.0961,1.5458,2.1142,1.1052,0.2883,0.5684,-0.4406,-1.2575
Austria,spielberg,COL,3,MEDIUM,66,11.5000,20.0000,24.0000,0.0961,0.9040,2.2103,1.2013,0.3844,1.3063,0.2972,-0.5196
Austria,spielberg,COL,3,MEDIUM,67,12.0000,21.0000,22.0000,0.0961,0.9053,2.0181,0.9610,0.0961,1.1128,0.0557,-0.8092
Austria,spielberg,COL,3,MEDIUM,67,12.0000,21.0000,23.0000,0.0961,1.5105,2.1142,1.0571,0.1922,0.6037,-0.4534,-1.3183
Austria,spielberg,COL,3,MEDIUM,67,12.0000,21.0000,24.0000,0.0961,0.8688,2.2103,1.1532,0.2883,1.3415,0.2844,-0.5805
Austria,spielberg,COL,3,MEDIUM,68,12.5000,22.0000,23.0000,0.0961,1.2694,2.1142,1.0091,0.0961,0.8448,-0.2604,-1.1733
Austria,spielberg,COL,3,MEDIUM,68,12.5000,22.0000,24.0000,0.0961,0.6277,2.2103,1.1052,0.1922,1.5826,0.4775,-0.4355
Austria,spielberg,COL,3,MEDIUM,69,13.0000,23.0000,24.0000,0.0961,0.3865,2.2103,1.0571,0.0961,1.8238,0.6706,-0.2904
Austria,spielberg,GAS,1,MEDIUM,4,3.0000,4.0000,5.0000,0.0961,0.0503,0.3844,0.1922,0.0961,0.3341,0.1419,0.0458
Austria,spielberg,GAS,1,MEDIUM,4,3.0000,4.0000,6.0000,0.0961,0.1345,0.4805,0.2883,0.1922,0.3460,0.1538,0.0577
Austria,spielberg,GAS,1,MEDIUM,4,3.0000,4.0000,7.0000,0.0961,0.8168,0.5766,0.3844,0.2883,-0.2402,-0.4324,-0.5285
Austria,spielberg,GAS,1,MEDIUM,4,3.0000,4.0000,8.0000,0.0961,0.6670,0.6727,0.4805,0.3844,0.0057,-0.1865,-0.2826
Austria,spielberg,GAS,1,MEDIUM,4,3.0000,4.0000,9.0000,0.0961,1.0603,0.7688,0.5766,0.4805,-0.2915,-0.4837,-0.5798
Austria,spielberg,GAS,1,MEDIUM,4,3.0000,4.0000,10.0000,0.0961,1.3925,0.8649,0.6727,0.5766,-0.5276,-0.7198,-0.8159
Austria,spielberg,GAS,1,MEDIUM,5,3.5000,5.0000,6.0000,0.0961,0.1094,0.4805,0.2403,0.0961,0.3711,0.1309,-0.0133
Austria,spielberg,GAS,1,MEDIUM,5,3.5000,5.0000,7.0000,0.0961,0.7916,0.5766,0.3364,0.1922,-0.2150,-0.4553,-0.5994
Austria,spielberg,GAS,1,MEDIUM,5,3.5000,5.0000,8.0000,0.0961,0.6419,0.6727,0.4325,0.2883,0.0308,-0.2094,-0.3536
Austria,spielberg,GAS,1,MEDIUM,5,3.5000,5.0000,9.0000,0.0961,1.0351,0.7688,0.5286,0.3844,-0.2663,-0.5066,-0.6507
Austria,spielberg,GAS,1,MEDIUM,5,3.5000,5.0000,10.0000,0.0961,1.3674,0.8649,0.6247,0.4805,-0.5025,-0.7427,-0.8869
Austria,spielberg,GAS,1,MEDIUM,5,3.5000,5.0000,11.0000,0.0961,1.8436,0.9610,0.7208,0.5766,-0.8826,-1.1229,-1.2670
Austria,spielberg,GAS,1,MEDIUM,6,4.0000,6.0000,7.0000,0.0961,0.7665,0.5766,0.2883,0.0961,-0.1899,-0.4782,-0.6704
Austria,spielberg,GAS,1,MEDIUM,6,4.0000,6.0000,8.0000,0.0961,0.6168,0.6727,0.3844,0.1922,0.0559,-0.2324,-0.4246
Austria,spielberg,GAS,1,MEDIUM,6,4.0000,6.0000,9.0000,0.0961,1.0100,0.7688,0.4805,0.2883,-0.2412,-0.5295,-0.7217
Austria,spielberg,GAS,1,MEDIUM,6,4.0000,6.0000,10.0000,0.0961,1.3423,0.8649,0.5766,0.3844,-0.4774,-0.7657,-0.9579
Austria,spielberg,GAS,1,MEDIUM,6,4.0000,6.0000,11.0000,0.0961,1.8185,0.9610,0.6727,0.4805,-0.8575,-1.1458,-1.3380
Austria,spielberg,GAS,1,MEDIUM,6,4.0000,6.0000,12.0000,0.0961,1.2158,1.0571,0.7688,0.5766,-0.1587,-0.4470,-0.6392
Austria,spielberg,GAS,1,MEDIUM,7,4.5000,7.0000,8.0000,0.0961,0.5746,0.6727,0.3364,0.0961,0.0981,-0.2383,-0.4785
Austria,spielberg,GAS,1,MEDIUM,7,4.5000,7.0000,9.0000,0.0961,0.9679,0.7688,0.4325,0.1922,-0.1991,-0.5354,-0.7757
Austria,spielberg,GAS,1,MEDIUM,7,4.5000,7.0000,10.0000,0.0961,1.3001,0.8649,0.5286,0.2883,-0.4352,-0.7716,-1.0118
Austria,spielberg,GAS,1,MEDIUM,7,4.5000,7.0000,11.0000,0.0961,1.7764,0.9610,0.6247,0.3844,-0.8154,-1.1517,-1.3920
Austria,spielberg,GAS,1,MEDIUM,7,4.5000,7.0000,12.0000,0.0961,1.1736,1.0571,0.7208,0.4805,-0.1165,-0.4529,-0.6931
Austria,spielberg,GAS,1,MEDIUM,8,5.0000,8.0000,9.0000,0.0961,0.9258,0.7688,0.3844,0.0961,-0.1570,-0.5414,-0.8297
Austria,spielberg,GAS,1,MEDIUM,8,5.0000,8.0000,10.0000,0.0961,1.2580,0.8649,0.4805,0.1922,-0.3931,-0.7775,-1.0658
Austria,spielberg,GAS,1,MEDIUM,8,5.0000,8.0000,11.0000,0.0961,1.7343,0.9610,0.5766,0.2883,-0.7733,-1.1577,-1.4460
Austria,spielberg,GAS,1,MEDIUM,8,5.0000,8.0000,12.0000,0.0961,1.1315,1.0571,0.6727,0.3844,-0.0744,-0.4588,-0.7471
Austria,spielberg,GAS,1,MEDIUM,9,5.5000,9.0000,10.0000,0.0961,1.1475,0.8649,0.4325,0.0961,-0.2826,-0.7151,-1.0514
Austria,spielberg,GAS,1,MEDIUM,9,5.5000,9.0000,11.0000,0.0961,1.6238,0.9610,0.5286,0.1922,-0.6628,-1.0952,-1.4316
Austria,spielberg,GAS,1,MEDIUM,9,5.5000,9.0000,12.0000,0.0961,1.0210,1.0571,0.6247,0.2883,0.0361,-0.3964,-0.7327
Austria,spielberg,GAS,1,MEDIUM,10,6.0000,10.0000,11.0000,0.0961,1.5133,0.9610,0.4805,0.0961,-0.5523,-1.0328,-1.4172
Austria,spielberg,GAS,1,MEDIUM,10,6.0000,10.0000,12.0000,0.0961,0.9105,1.0571,0.5766,0.1922,0.1466,-0.3339,-0.7183
Austria,spielberg,GAS,1,MEDIUM,11,6.5000,11.0000,12.0000,0.0961,0.7548,1.0571,0.5286,0.0961,0.3023,-0.2262,-0.6587
Austria,spielberg,GAS,2,HARD,17,3.0000,4.0000,5.0000,0.0833,-0.1617,0.3332,0.1666,0.0833,0.4949,0.3283,0.2450
Austria,spielberg,GAS,2,HARD,17,3.0000,4.0000,6.0000,0.0833,-0.2275,0.4165,0.2499,0.1666,0.6440,0.4774,0.3941
Austria,spielberg,GAS,2,HARD,17,3.0000,4.0000,7.0000,0.0833,-0.2012,0.4998,0.3332,0.2499,0.7010,0.5344,0.4511
Austria,spielberg,GAS,2,HARD,17,3.0000,4.0000,8.0000,0.0833,-0.3030,0.5831,0.4165,0.3332,0.8861,0.7195,0.6362
Austria,spielberg,GAS,2,HARD,17,3.0000,4.0000,9.0000,0.0833,-0.0477,0.6664,0.4998,0.4165,0.7141,0.5475,0.4642
Austria,spielberg,GAS,2,HARD,17,3.0000,4.0000,10.0000,0.0833,0.8995,0.7497,0.5831,0.4998,-0.1498,-0.3164,-0.3997
Austria,spielberg,GAS,2,HARD,18,3.5000,5.0000,6.0000,0.0833,-0.1466,0.4165,0.2082,0.0833,0.5631,0.3549,0.2299
Austria,spielberg,GAS,2,HARD,18,3.5000,5.0000,7.0000,0.0833,-0.1204,0.4998,0.2915,0.1666,0.6202,0.4119,0.2870
Austria,spielberg,GAS,2,HARD,18,3.5000,5.0000,8.0000,0.0833,-0.2221,0.5831,0.3749,0.2499,0.8052,0.5970,0.4720
Austria,spielberg,GAS,2,HARD,18,3.5000,5.0000,9.0000,0.0833,0.0331,0.6664,0.4582,0.3332,0.6333,0.4250,0.3001
Austria,spielberg,GAS,2,HARD,18,3.5000,5.0000,10.0000,0.0833,0.9804,0.7497,0.5414,0.4165,-0.2307,-0.4389,-0.5639
Austria,spielberg,GAS,2,HARD,19,4.0000,6.0000,7.0000,0.0833,-0.0395,0.4998,0.2499,0.0833,0.5393,0.2894,0.1228
Austria,spielberg,GAS,2,HARD,19,4.0000,6.0000,8.0000,0.0833,-0.1412,0.5831,0.3332,0.1666,0.7243,0.4744,0.3078
Austria,spielberg,GAS,2,HARD,19,4.0000,6.0000,9.0000,0.0833,0.1140,0.6664,0.4165,0.2499,0.5524,0.3025,0.1359
Austria,spielberg,GAS,2,HARD,19,4.0000,6.0000,10.0000,0.0833,1.0613,0.7497,0.4998,0.3332,-0.3116,-0.5615,-0.7281
Austria,spielberg,GAS,2,HARD,20,4.5000,7.0000,8.0000,0.0833,-0.1215,0.5831,0.2915,0.0833,0.7046,0.4130,0.2048
Austria,spielberg,GAS,2,HARD,20,4.5000,7.0000,9.0000,0.0833,0.1338,0.6664,0.3749,0.1666,0.5326,0.2411,0.0328
Austria,spielberg,GAS,2,HARD,20,4.5000,7.0000,10.0000,0.0833,1.0810,0.7497,0.4582,0.2499,-0.3313,-0.6229,-0.8311
Austria,spielberg,GAS,2,HARD,21,5.0000,8.0000,9.0000,0.0833,0.1535,0.6664,0.3332,0.0833,0.5129,0.1797,-0.0702
Austria,spielberg,GAS,2,HARD,21,5.0000,8.0000,10.0000,0.0833,1.1008,0.7497,0.4165,0.1666,-0.3511,-0.6843,-0.9342
Austria,spielberg,GAS,2,HARD,21,5.0000,8.0000,14.0000,0.0833,0.4408,1.0829,0.7497,0.4998,0.6421,0.3089,0.0590
Austria,spielberg,GAS,2,HARD,22,5.5000,9.0000,10.0000,0.0833,1.0810,0.7497,0.3749,0.0833,-0.3313,-0.7062,-0.9977
Austria,spielberg,GAS,2,HARD,22,5.5000,9.0000,14.0000,0.0833,0.4210,1.0829,0.7080,0.4165,0.6619,0.2870,-0.0045
Austria,spielberg,GAS,2,HARD,22,5.5000,9.0000,15.0000,0.0833,0.3253,1.1662,0.7913,0.4998,0.8409,0.4661,0.1745
Austria,spielberg,GAS,2,HARD,23,6.0000,10.0000,14.0000,0.0833,0.4013,1.0829,0.6664,0.3332,0.6816,0.2651,-0.0681
Austria,spielberg,GAS,2,HARD,23,6.0000,10.0000,15.0000,0.0833,0.3055,1.1662,0.7497,0.4165,0.8607,0.4442,0.1110
Austria,spielberg,GAS,2,HARD,23,6.0000,10.0000,16.0000,0.0833,0.5188,1.2495,0.8330,0.4998,0.7307,0.3142,-0.0190
Austria,spielberg,GAS,2,HARD,24,6.0000,11.0000,14.0000,0.0833,0.4013,1.0829,0.6664,0.2499,0.6816,0.2651,-0.1514
Austria,spielberg,GAS,2,HARD,24,6.0000,11.0000,15.0000,0.0833,0.3055,1.1662,0.7497,0.3332,0.8607,0.4442,0.0277
Austria,spielberg,GAS,2,HARD,24,6.0000,11.0000,16.0000,0.0833,0.5188,1.2495,0.8330,0.4165,0.7307,0.3142,-0.1023
Austria,spielberg,GAS,2,HARD,24,6.0000,11.0000,17.0000,0.0833,0.6130,1.3328,0.9163,0.4998,0.7198,0.3033,-0.1132
Austria,spielberg,GAS,2,HARD,25,6.0000,12.0000,14.0000,0.0833,0.4013,1.0829,0.6664,0.1666,0.6816,0.2651,-0.2347
Austria,spielberg,GAS,2,HARD,25,6.0000,12.0000,15.0000,0.0833,0.3055,1.1662,0.7497,0.2499,0.8607,0.4442,-0.0556
Austria,spielberg,GAS,2,HARD,25,6.0000,12.0000,16.0000,0.0833,0.5188,1.2495,0.8330,0.3332,0.7307,0.3142,-0.1856
Austria,spielberg,GAS,2,HARD,25,6.0000,12.0000,17.0000,0.0833,0.6130,1.3328,0.9163,0.4165,0.7198,0.3033,-0.1965
Austria,spielberg,GAS,2,HARD,25,6.0000,12.0000,18.0000,0.0833,0.6653,1.4161,0.9996,0.4998,0.7508,0.3343,-0.1655
Austria,spielberg,GAS,2,HARD,26,6.0000,13.0000,14.0000,0.0833,0.4013,1.0829,0.6664,0.0833,0.6816,0.2651,-0.3180
Austria,spielberg,GAS,2,HARD,26,6.0000,13.0000,15.0000,0.0833,0.3055,1.1662,0.7497,0.1666,0.8607,0.4442,-0.1389
Austria,spielberg,GAS,2,HARD,26,6.0000,13.0000,16.0000,0.0833,0.5188,1.2495,0.8330,0.2499,0.7307,0.3142,-0.2689
Austria,spielberg,GAS,2,HARD,26,6.0000,13.0000,17.0000,0.0833,0.6130,1.3328,0.9163,0.3332,0.7198,0.3033,-0.2798
Austria,spielberg,GAS,2,HARD,26,6.0000,13.0000,18.0000,0.0833,0.6653,1.4161,0.9996,0.4165,0.7508,0.3343,-0.2488
Austria,spielberg,GAS,2,HARD,26,6.0000,13.0000,19.0000,0.0833,0.7355,1.4994,1.0829,0.4998,0.7639,0.3474,-0.2357
Austria,spielberg,GAS,2,HARD,27,6.5000,14.0000,15.0000,0.0833,0.2485,1.1662,0.7080,0.0833,0.9177,0.4595,-0.1652
Austria,spielberg,GAS,2,HARD,27,6.5000,14.0000,16.0000,0.0833,0.4618,1.2495,0.7913,0.1666,0.7877,0.3296,-0.2952
Austria,spielberg,GAS,2,HARD,27,6.5000,14.0000,17.0000,0.0833,0.5560,1.3328,0.8747,0.2499,0.7768,0.3186,-0.3061
Austria,spielberg,GAS,2,HARD,27,6.5000,14.0000,18.0000,0.0833,0.6083,1.4161,0.9579,0.3332,0.8078,0.3497,-0.2751
Austria,spielberg,GAS,2,HARD,27,6.5000,14.0000,19.0000,0.0833,0.6785,1.4994,1.0413,0.4165,0.8209,0.3627,-0.2620
Austria,spielberg,GAS,2,HARD,27,6.5000,14.0000,20.0000,0.0833,1.0008,1.5827,1.1245,0.4998,0.5819,0.1238,-0.5010
Austria,spielberg,GAS,2,HARD,28,7.0000,15.0000,16.0000,0.0833,0.4048,1.2495,0.7497,0.0833,0.8447,0.3449,-0.3215
Austria,spielberg,GAS,2,HARD,28,7.0000,15.0000,17.0000,0.0833,0.4990,1.3328,0.8330,0.1666,0.8338,0.3340,-0.3324
Austria,spielberg,GAS,2,HARD,28,7.0000,15.0000,18.0000,0.0833,0.5513,1.4161,0.9163,0.2499,0.8648,0.3650,-0.3014
Austria,spielberg,GAS,2,HARD,28,7.0000,15.0000,19.0000,0.0833,0.6215,1.4994,0.9996,0.3332,0.8779,0.3781,-0.2883
Austria,spielberg,GAS,2,HARD,28,7.0000,15.0000,20.0000,0.0833,0.9438,1.5827,1.0829,0.4165,0.6389,0.1391,-0.5273
Austria,spielberg,GAS,2,HARD,28,7.0000,15.0000,21.0000,0.0833,1.1130,1.6660,1.1662,0.4998,0.5530,0.0532,-0.6132
Austria,spielberg,GAS,2,HARD,29,7.5000,16.0000,17.0000,0.0833,0.4752,1.3328,0.7913,0.0833,0.8576,0.3162,-0.3919
Austria,spielberg,GAS,2,HARD,29,7.5000,16.0000,18.0000,0.0833,0.5274,1.4161,0.8747,0.1666,0.8887,0.3472,-0.3608
Austria,spielberg,GAS,2,HARD,29,7.5000,16.0000,19.0000,0.0833,0.5977,1.4994,0.9579,0.2499,0.9017,0.3603,-0.3478
Austria,spielberg,GAS,2,HARD,29,7.5000,16.0000,20.0000,0.0833,0.9199,1.5827,1.0413,0.3332,0.6628,0.1213,-0.5867
Austria,spielberg,GAS,2,HARD,29,7.5000,16.0000,21.0000,0.0833,1.0892,1.6660,1.1245,0.4165,0.5768,0.0354,-0.6727
Austria,spielberg,GAS,2,HARD,29,7.5000,16.0000,22.0000,0.0833,1.2894,1.7493,1.2079,0.4998,0.4599,-0.0816,-0.7896
Austria,spielberg,GAS,2,HARD,30,8.0000,17.0000,18.0000,0.0833,0.5035,1.4161,0.8330,0.0833,0.9126,0.3295,-0.4202
Austria,spielberg,GAS,2,HARD,30,8.0000,17.0000,19.0000,0.0833,0.5738,1.4994,0.9163,0.1666,0.9256,0.3425,-0.4072
Austria,spielberg,GAS,2,HARD,30,8.0000,17.0000,20.0000,0.0833,0.8961,1.5827,0.9996,0.2499,0.6866,0.1035,-0.6462
Austria,spielberg,GAS,2,HARD,30,8.0000,17.0000,21.0000,0.0833,1.0653,1.6660,1.0829,0.3332,0.6007,0.0176,-0.7321
Austria,spielberg,GAS,2,HARD,30,8.0000,17.0000,22.0000,0.0833,1.2656,1.7493,1.1662,0.4165,0.4837,-0.0994,-0.8491
Austria,spielberg,GAS,2,HARD,30,8.0000,17.0000,23.0000,0.0833,1.4858,1.8326,1.2495,0.4998,0.3468,-0.2363,-0.9860
Austria,spielberg,GAS,2,HARD,31,8.5000,18.0000,19.0000,0.0833,0.5424,1.4994,0.8747,0.0833,0.9570,0.3322,-0.4591
Austria,spielberg,GAS,2,HARD,31,8.5000,18.0000,20.0000,0.0833,0.8647,1.5827,0.9579,0.1666,0.7180,0.0933,-0.6981
Austria,spielberg,GAS,2,HARD,31,8.5000,18.0000,21.0000,0.0833,1.0339,1.6660,1.0413,0.2499,0.6321,0.0073,-0.7840
Austria,spielberg,GAS,2,HARD,31,8.5000,18.0000,22.0000,0.0833,1.2342,1.7493,1.1245,0.3332,0.5151,-0.1096,-0.9010
Austria,spielberg,GAS,2,HARD,31,8.5000,18.0000,23.0000,0.0833,1.4544,1.8326,1.2079,0.4165,0.3782,-0.2466,-1.0379
Austria,spielberg,GAS,2,HARD,31,8.5000,18.0000,24.0000,0.0833,1.5167,1.9159,1.2912,0.4998,0.3992,-0.2255,-1.0169
Austria,spielberg,GAS,2,HARD,32,9.0000,19.0000,20.0000,0.0833,0.8333,1.5827,0.9163,0.0833,0.7494,0.0830,-0.7500
Austria,spielberg,GAS,2,HARD,32,9.0000,19.0000,21.0000,0.0833,1.0026,1.6660,0.9996,0.1666,0.6634,-0.0030,-0.8360
Austria,spielberg,GAS,2,HARD,32,9.0000,19.0000,22.0000,0.0833,1.2028,1.7493,1.0829,0.2499,0.5465,-0.1199,-0.9529
Austria,spielberg,GAS,2,HARD,32,9.0000,19.0000,23.0000,0.0833,1.4231,1.8326,1.1662,0.3332,0.4095,-0.2569,-1.0899
Austria,spielberg,GAS,2,HARD,32,9.0000,19.0000,24.0000,0.0833,1.4853,1.9159,1.2495,0.4165,0.4306,-0.2358,-1.0688
Austria,spielberg,GAS,2,HARD,33,9.5000,20.0000,21.0000,0.0833,0.9620,1.6660,0.9579,0.0833,0.7040,-0.0041,-0.8787
Austria,spielberg,GAS,2,HARD,33,9.5000,20.0000,22.0000,0.0833,1.1623,1.7493,1.0413,0.1666,0.5870,-0.1210,-0.9957
Austria,spielberg,GAS,2,HARD,33,9.5000,20.0000,23.0000,0.0833,1.3825,1.8326,1.1245,0.2499,0.4501,-0.2580,-1.1326
Austria,spielberg,GAS,2,HARD,33,9.5000,20.0000,24.0000,0.0833,1.4448,1.9159,1.2079,0.3332,0.4711,-0.2370,-1.1116
Austria,spielberg,GAS,2,HARD,34,10.0000,21.0000,22.0000,0.0833,1.1218,1.7493,0.9996,0.0833,0.6275,-0.1222,-1.0385
Austria,spielberg,GAS,2,HARD,34,10.0000,21.0000,23.0000,0.0833,1.3420,1.8326,1.0829,0.1666,0.4906,-0.2591,-1.1754
Austria,spielberg,GAS,2,HARD,34,10.0000,21.0000,24.0000,0.0833,1.4043,1.9159,1.1662,0.2499,0.5116,-0.2381,-1.1544
Austria,spielberg,GAS,2,HARD,35,12.0000,22.0000,23.0000,0.0833,1.2942,1.8326,0.9163,0.0833,0.5384,-0.3779,-1.2109
Austria,spielberg,GAS,2,HARD,35,12.0000,22.0000,24.0000,0.0833,1.3564,1.9159,0.9996,0.1666,0.5595,-0.3568,-1.1898
Austria,spielberg,GAS,2,HARD,36,14.0000,23.0000,24.0000,0.0833,1.3085,1.9159,0.8330,0.0833,0.6074,-0.4755,-1.2252
Austria,spielberg,GAS,3,MEDIUM,42,3.0000,4.0000,5.0000,0.0961,0.2645,0.3844,0.1922,0.0961,0.1199,-0.0723,-0.1684
Austria,spielberg,GAS,3,MEDIUM,42,3.0000,4.0000,6.0000,0.0961,0.2068,0.4805,0.2883,0.1922,0.2737,0.0815,-0.0146
Austria,spielberg,GAS,3,MEDIUM,42,3.0000,4.0000,7.0000,0.0961,0.5960,0.5766,0.3844,0.2883,-0.0194,-0.2116,-0.3077
Austria,spielberg,GAS,3,MEDIUM,42,3.0000,4.0000,8.0000,0.0961,0.2863,0.6727,0.4805,0.3844,0.3864,0.1942,0.0981
Austria,spielberg,GAS,3,MEDIUM,42,3.0000,4.0000,9.0000,0.0961,0.9295,0.7688,0.5766,0.4805,-0.1607,-0.3529,-0.4490
Austria,spielberg,GAS,3,MEDIUM,42,3.0000,4.0000,10.0000,0.0961,1.2658,0.8649,0.6727,0.5766,-0.4009,-0.5931,-0.6892
Austria,spielberg,GAS,3,MEDIUM,43,3.5000,5.0000,6.0000,0.0961,0.0745,0.4805,0.2403,0.0961,0.4060,0.1657,0.0216
Austria,spielberg,GAS,3,MEDIUM,43,3.5000,5.0000,7.0000,0.0961,0.4638,0.5766,0.3364,0.1922,0.1128,-0.1274,-0.2716
Austria,spielberg,GAS,3,MEDIUM,43,3.5000,5.0000,8.0000,0.0961,0.1540,0.6727,0.4325,0.2883,0.5187,0.2784,0.1343
Austria,spielberg,GAS,3,MEDIUM,43,3.5000,5.0000,9.0000,0.0961,0.7973,0.7688,0.5286,0.3844,-0.0285,-0.2687,-0.4129
Austria,spielberg,GAS,3,MEDIUM,43,3.5000,5.0000,10.0000,0.0961,1.1335,0.8649,0.6247,0.4805,-0.2686,-0.5089,-0.6530
Austria,spielberg,GAS,3,MEDIUM,43,3.5000,5.0000,11.0000,0.0961,0.4718,0.9610,0.7208,0.5766,0.4892,0.2490,0.1048
Austria,spielberg,GAS,3,MEDIUM,44,4.0000,6.0000,7.0000,0.0961,0.3893,0.5766,0.2883,0.0961,0.1873,-0.1010,-0.2932
Austria,spielberg,GAS,3,MEDIUM,44,4.0000,6.0000,8.0000,0.0961,0.0795,0.6727,0.3844,0.1922,0.5932,0.3049,0.1127
