baseA,baseB,gap0,gap_sim,gap_reale,err,drift,gara,L,A,B
94.06321698113209,94.06971698113207,0.235000000000582,0.2675000000005241,-2.993999999999687,3.2614999999977954,3.229000000000269,Giappone,35,BOR,HAD
94.06971698113207,94.18322641509434,0.3329999999996289,0.9005471698109488,1.9399999999996,1.0394528301876562,1.606999999999971,Giappone,35,HAD,HUL
94.18322641509434,94.3265283018868,1.7799999999997451,2.496509433962032,2.3510000000005675,0.4385000000011132,0.5710000000008222,Giappone,35,HUL,LIN
94.3265283018868,94.55661320754716,1.2340000000003783,2.3844245283022616,1.5859999999993306,1.3824339622660773,0.3519999999989522,Giappone,35,LIN,SAI
94.55661320754716,94.55171698113207,0.706000000000131,0.6815188679246376,1.9900000000006912,1.308481132077759,1.2840000000005602,Giappone,35,SAI,COL
94.55171698113207,94.62101886792452,1.9929999999994832,2.33950943396178,1.889999999999418,0.44950943396179355,0.1030000000000654,Giappone,35,COL,ALB
94.62101886792452,95.20762264150945,4.382000000000517,7.315018867925005,9.860000000000582,2.5449811320750086,5.4780000000000655,Giappone,35,ALB,PER
95.20762264150945,96.51612264150944,10.746000000000096,17.28850000000014,16.281999999999243,1.0065000000013242,5.535999999999149,Giappone,35,PER,ALO
96.51612264150944,95.89001886792454,9.192000000000007,6.0614811320754995,7.2450000000008,1.1835188679251587,1.946999999999207,Giappone,35,ALO,BOT
90.65947368421052,90.89510526315787,2.520000000000437,3.6981578947372498,2.878000000000611,0.7335789473663681,0.3580000000001746,Miami,17,NOR,ANT
90.89510526315787,91.32547368421052,3.1809999999995853,5.332842105262756,26.05199999999968,19.449421052631806,22.871000000000095,Miami,17,ANT,LEC
91.32547368421052,91.23384210526316,0.4989999999997963,0.0408421052630103,-19.277000000000044,18.80415789473591,19.77599999999984,Miami,17,LEC,PIA
91.23384210526316,91.23184210526315,0.9340000000001965,0.9240000000002198,17.965000000000146,17.04099999999744,17.03099999999995,Miami,17,PIA,RUS
91.23184210526315,91.39452631578948,0.9099999999998544,1.7234210526313944,-13.907000000000153,15.58568421052496,14.817000000000007,Miami,17,RUS,HAM
91.39452631578948,91.87757894736842,3.0540000000000873,5.469263157894801,5.208999999999833,0.22131578947482922,2.1549999999997453,Miami,17,HAM,COL
91.87757894736842,92.55647368421052,2.7910000000001673,6.185473684210649,4.404000000000451,1.6606842105256874,1.6130000000002838,Miami,17,COL,SAI
92.55647368421052,91.47765789473684,0.3710000000000946,-5.023078947368305,-6.655999999999949,1.0201578947380767,7.027000000000044,Miami,17,SAI,VER
91.47765789473684,92.78494736842106,1.793999999999869,8.330447368420977,9.274999999999636,1.7688947368442314,7.480999999999767,Miami,17,VER,ALB
92.78494736842106,92.84784210526315,0.6950000000006185,1.009473684211173,1.2560000000003129,1.3950526315811658,0.5609999999996944,Miami,17,ALB,BEA
92.84784210526315,92.79194736842103,1.563999999999396,1.2845263157887956,2.632999999999811,1.3484736842092389,1.0690000000004147,Miami,17,BEA,OCO
92.79194736842103,93.6992894736842,5.181999999999789,9.718710526315562,9.68499999999949,0.6385263157926602,4.502999999999702,Miami,17,OCO,LIN
93.6992894736842,93.49023684210528,0.7150000000001455,-0.3302631578944925,-2.8530000000000655,3.199842105263997,3.568000000000211,Miami,17,LIN,BOR
93.49023684210528,94.21502631578949,3.380000000000109,7.003947368421095,7.992000000000189,0.9929210526324823,4.61200000000008,Miami,17,BOR,PER
94.21502631578949,94.05102631578949,1.91399999999976,1.0939999999997525,25.64800000000014,24.758078947366812,23.73400000000038,Miami,17,PER,BOT
94.05102631578949,94.07339473684212,0.6300000000001091,0.7418421052633448,-22.488999999999574,22.970842105262818,23.118999999999687,Miami,17,BOT,ALO
94.07339473684212,94.23965789473684,3.619999999999891,4.451315789473483,23.152999999999334,18.459710526315575,19.532999999999447,Miami,17,ALO,STR
90.93418421052633,90.95752631578948,2.878000000000611,2.994710526316382,14.088999999999942,11.406394736837683,11.21099999999933,Miami,22,NOR,ANT
90.95752631578948,91.47313157894736,6.774999999999636,9.353026315789108,-5.531999999999243,15.197131578946028,12.30699999999888,Miami,22,ANT,PIA
91.47313157894736,91.68047368421053,4.057999999999993,5.094710526315751,10.568999999999503,4.330473684211938,6.5109999999995125,Miami,22,PIA,HAM
91.68047368421053,91.42926315789474,2.9570000000003347,1.7009473684213958,-6.3159999999998035,6.78405263158038,9.273000000000138,Miami,22,HAM,VER
