gara,team,drv,fonte,compound,life,lap_time,run_id,stability,information,outlier_giro
Giappone,Haas F1 Team,BEA,FP,MEDIUM,12,96.354,Giappone_BEA_FP_0,0.9,0.505,False
Giappone,Haas F1 Team,BEA,FP,SOFT,13,97.367,Giappone_BEA_FP_0,0.9,0.509,True
Giappone,Haas F1 Team,BEA,FP,MEDIUM,13,96.366,Giappone_BEA_FP_0,0.9,0.505,False
Giappone,Haas F1 Team,BEA,FP,SOFT,14,98.469,Giappone_BEA_FP_0,0.9,0.509,True
Giappone,Haas F1 Team,BEA,FP,MEDIUM,14,96.184,Giappone_BEA_FP_0,0.9,0.505,False
Giappone,Haas F1 Team,BEA,FP,MEDIUM,15,96.312,Giappone_BEA_FP_0,0.9,0.505,False
Giappone,Haas F1 Team,BEA,FP,MEDIUM,16,96.031,Giappone_BEA_FP_0,0.9,0.505,False
Giappone,Haas F1 Team,BEA,FP,MEDIUM,17,96.131,Giappone_BEA_FP_0,0.9,0.505,False
Giappone,Haas F1 Team,BEA,FP,MEDIUM,18,96.156,Giappone_BEA_FP_0,0.9,0.505,False
Giappone,Haas F1 Team,BEA,FP,MEDIUM,19,97.155,Giappone_BEA_FP_0,0.9,0.505,False
Giappone,Haas F1 Team,BEA,Race,MEDIUM,2,96.402,Giappone_BEA_Race_0,0.8,0.657,False
Giappone,Haas F1 Team,BEA,Race,MEDIUM,3,97.62,Giappone_BEA_Race_0,0.8,0.657,False
Giappone,Haas F1 Team,BEA,Race,MEDIUM,4,96.663,Giappone_BEA_Race_0,0.8,0.657,False
Giappone,Haas F1 Team,BEA,Race,MEDIUM,5,96.847,Giappone_BEA_Race_0,0.8,0.657,False
Giappone,Haas F1 Team,BEA,Race,MEDIUM,6,96.914,Giappone_BEA_Race_0,0.8,0.657,False
Giappone,Haas F1 Team,BEA,Race,MEDIUM,7,97.42,Giappone_BEA_Race_0,0.8,0.657,False
Giappone,Haas F1 Team,BEA,Race,MEDIUM,8,96.291,Giappone_BEA_Race_0,0.8,0.657,False
Giappone,Haas F1 Team,BEA,Race,MEDIUM,9,96.294,Giappone_BEA_Race_0,0.8,0.657,False
Giappone,Haas F1 Team,BEA,Race,MEDIUM,10,96.764,Giappone_BEA_Race_0,0.8,0.657,False
Giappone,Haas F1 Team,BEA,Race,MEDIUM,11,97.79,Giappone_BEA_Race_0,0.8,0.657,True
Giappone,Haas F1 Team,BEA,Race,MEDIUM,12,97.128,Giappone_BEA_Race_0,0.8,0.657,False
Giappone,Haas F1 Team,BEA,Race,MEDIUM,13,96.764,Giappone_BEA_Race_0,0.8,0.657,False
Giappone,Haas F1 Team,BEA,Race,MEDIUM,14,96.645,Giappone_BEA_Race_0,0.8,0.657,False
Giappone,Haas F1 Team,BEA,Race,MEDIUM,15,96.624,Giappone_BEA_Race_0,0.8,0.657,False
Giappone,Audi,BOR,FP,HARD,5,97.444,Giappone_BOR_FP_0,0.646,0.455,False
Giappone,Audi,BOR,FP,HARD,7,95.009,Giappone_BOR_FP_0,0.646,0.455,False
Giappone,Audi,BOR,FP,HARD,9,93.844,Giappone_BOR_FP_0,0.646,0.455,False
Giappone,Audi,BOR,FP,HARD,11,93.073,Giappone_BOR_FP_0,0.646,0.455,False
Giappone,Audi,BOR,FP,SOFT,3,93.046,Giappone_BOR_FP_1,0.557,0.582,False
Giappone,Audi,BOR,FP,SOFT,5,92.759,Giappone_BOR_FP_1,0.557,0.582,False
Giappone,Audi,BOR,FP,SOFT,8,95.317,Giappone_BOR_FP_1,0.557,0.582,False
Giappone,Audi,BOR,FP,SOFT,9,94.766,Giappone_BOR_FP_1,0.557,0.582,False
Giappone,Audi,BOR,FP,SOFT,10,97.132,Giappone_BOR_FP_1,0.557,0.582,False
Giappone,Audi,BOR,FP,SOFT,11,94.631,Giappone_BOR_FP_1,0.557,0.582,False
Giappone,Audi,BOR,FP,SOFT,12,95.935,Giappone_BOR_FP_1,0.557,0.582,False
Giappone,Audi,BOR,FP,SOFT,13,95.278,Giappone_BOR_FP_1,0.557,0.582,False
Giappone,Audi,BOR,Race,MEDIUM,2,97.158,Giappone_BOR_Race_0,0.898,0.923,False
Giappone,Audi,BOR,Race,MEDIUM,3,98.924,Giappone_BOR_Race_0,0.898,0.923,True
Giappone,Audi,BOR,Race,MEDIUM,4,97.014,Giappone_BOR_Race_0,0.898,0.923,False
Giappone,Audi,BOR,Race,MEDIUM,5,96.613,Giappone_BOR_Race_0,0.898,0.923,False
Giappone,Audi,BOR,Race,MEDIUM,6,96.651,Giappone_BOR_Race_0,0.898,0.923,False
Giappone,Audi,BOR,Race,MEDIUM,7,96.146,Giappone_BOR_Race_0,0.898,0.923,False
Giappone,Audi,BOR,Race,MEDIUM,8,96.613,Giappone_BOR_Race_0,0.898,0.923,False
Giappone,Audi,BOR,Race,MEDIUM,9,96.233,Giappone_BOR_Race_0,0.898,0.923,False
Giappone,Audi,BOR,Race,MEDIUM,10,96.263,Giappone_BOR_Race_0,0.898,0.923,False
Giappone,Audi,BOR,Race,MEDIUM,11,96.814,Giappone_BOR_Race_0,0.898,0.923,False
Giappone,Audi,BOR,Race,MEDIUM,12,96.742,Giappone_BOR_Race_0,0.898,0.923,False
Giappone,Audi,BOR,Race,MEDIUM,13,97.393,Giappone_BOR_Race_0,0.898,0.923,False
Giappone,Audi,BOR,Race,MEDIUM,14,96.882,Giappone_BOR_Race_0,0.898,0.923,False
Giappone,Audi,BOR,Race,MEDIUM,15,96.508,Giappone_BOR_Race_0,0.898,0.923,False
Giappone,Audi,BOR,Race,MEDIUM,16,97.257,Giappone_BOR_Race_0,0.898,0.923,False
Giappone,Audi,BOR,Race,MEDIUM,17,96.844,Giappone_BOR_Race_0,0.898,0.923,False
Giappone,Audi,BOR,Race,MEDIUM,18,96.582,Giappone_BOR_Race_0,0.898,0.923,False
Giappone,Audi,BOR,Race,MEDIUM,19,96.561,Giappone_BOR_Race_0,0.898,0.923,False
Giappone,Audi,BOR,Race,MEDIUM,20,96.022,Giappone_BOR_Race_0,0.898,0.923,False
Giappone,Audi,BOR,Race,MEDIUM,21,95.825,Giappone_BOR_Race_0,0.898,0.923,False
Giappone,Audi,BOR,Race,HARD,6,96.907,Giappone_BOR_Race_1,0.72,1.0,True
Giappone,Audi,BOR,Race,HARD,7,96.612,Giappone_BOR_Race_1,0.72,1.0,True
Giappone,Audi,BOR,Race,HARD,8,95.524,Giappone_BOR_Race_1,0.72,1.0,False
Giappone,Audi,BOR,Race,HARD,9,95.18,Giappone_BOR_Race_1,0.72,1.0,False
Giappone,Audi,BOR,Race,HARD,10,94.993,Giappone_BOR_Race_1,0.72,1.0,False
Giappone,Audi,BOR,Race,HARD,11,94.891,Giappone_BOR_Race_1,0.72,1.0,False
Giappone,Audi,BOR,Race,HARD,12,95.093,Giappone_BOR_Race_1,0.72,1.0,False
Giappone,Audi,BOR,Race,HARD,13,95.767,Giappone_BOR_Race_1,0.72,1.0,False
Giappone,Audi,BOR,Race,HARD,14,95.476,Giappone_BOR_Race_1,0.72,1.0,False
Giappone,Audi,BOR,Race,HARD,15,95.043,Giappone_BOR_Race_1,0.72,1.0,False
Giappone,Audi,BOR,Race,HARD,16,95.887,Giappone_BOR_Race_1,0.72,1.0,False
Giappone,Audi,BOR,Race,HARD,17,94.641,Giappone_BOR_Race_1,0.72,1.0,False
Giappone,Audi,BOR,Race,HARD,18,94.164,Giappone_BOR_Race_1,0.72,1.0,False
Giappone,Audi,BOR,Race,HARD,19,94.664,Giappone_BOR_Race_1,0.72,1.0,False
Giappone,Audi,BOR,Race,HARD,20,95.021,Giappone_BOR_Race_1,0.72,1.0,False
Giappone,Audi,BOR,Race,HARD,21,95.143,Giappone_BOR_Race_1,0.72,1.0,False
Giappone,Audi,BOR,Race,HARD,22,95.013,Giappone_BOR_Race_1,0.72,1.0,False
Giappone,Audi,BOR,Race,HARD,23,94.894,Giappone_BOR_Race_1,0.72,1.0,False
Giappone,Audi,BOR,Race,HARD,24,94.786,Giappone_BOR_Race_1,0.72,1.0,False
Giappone,Audi,BOR,Race,HARD,25,94.722,Giappone_BOR_Race_1,0.72,1.0,False
Giappone,Audi,BOR,Race,HARD,26,94.278,Giappone_BOR_Race_1,0.72,1.0,False
Giappone,Audi,BOR,Race,HARD,27,95.055,Giappone_BOR_Race_1,0.72,1.0,False
Giappone,Audi,BOR,Race,HARD,28,94.586,Giappone_BOR_Race_1,0.72,1.0,False
Giappone,Audi,BOR,Race,HARD,29,94.33,Giappone_BOR_Race_1,0.72,1.0,False
Giappone,Audi,BOR,Race,HARD,30,95.002,Giappone_BOR_Race_1,0.72,1.0,False
Giappone,Audi,BOR,Race,HARD,31,95.123,Giappone_BOR_Race_1,0.72,1.0,False
Giappone,Cadillac,BOT,FP,HARD,2,98.311,Giappone_BOT_FP_0,0.884,0.455,False
Giappone,Cadillac,BOT,FP,HARD,4,97.276,Giappone_BOT_FP_0,0.884,0.455,False
Giappone,Cadillac,BOT,FP,HARD,6,95.598,Giappone_BOT_FP_0,0.884,0.455,True
Giappone,Cadillac,BOT,FP,HARD,8,95.485,Giappone_BOT_FP_0,0.884,0.455,True
Giappone,Cadillac,BOT,FP,MEDIUM,9,97.583,Giappone_BOT_FP_0,0.8,0.435,False
Giappone,Cadillac,BOT,FP,MEDIUM,10,97.668,Giappone_BOT_FP_0,0.8,0.435,False
Giappone,Cadillac,BOT,FP,MEDIUM,11,97.942,Giappone_BOT_FP_0,0.8,0.435,False
Giappone,Cadillac,BOT,FP,MEDIUM,12,98.126,Giappone_BOT_FP_0,0.8,0.435,False
Giappone,Cadillac,BOT,FP,MEDIUM,13,97.82,Giappone_BOT_FP_0,0.8,0.435,False
Giappone,Cadillac,BOT,FP,MEDIUM,14,98.209,Giappone_BOT_FP_0,0.8,0.435,False
Giappone,Cadillac,BOT,FP,MEDIUM,15,98.054,Giappone_BOT_FP_0,0.8,0.435,False
Giappone,Cadillac,BOT,FP,MEDIUM,16,98.106,Giappone_BOT_FP_0,0.8,0.435,False
Giappone,Cadillac,BOT,FP,MEDIUM,17,98.0,Giappone_BOT_FP_0,0.8,0.435,False
Giappone,Cadillac,BOT,FP,MEDIUM,18,98.242,Giappone_BOT_FP_0,0.8,0.435,False
Giappone,Cadillac,BOT,FP,MEDIUM,19,98.086,Giappone_BOT_FP_0,0.8,0.435,False
Giappone,Cadillac,BOT,FP,HARD,11,99.634,Giappone_BOT_FP_1,1.0,0.357,False
Giappone,Cadillac,BOT,FP,HARD,12,99.771,Giappone_BOT_FP_1,1.0,0.357,False
Giappone,Cadillac,BOT,FP,HARD,13,101.043,Giappone_BOT_FP_1,1.0,0.357,False
Giappone,Cadillac,BOT,FP,HARD,14,100.649,Giappone_BOT_FP_1,1.0,0.357,False
Giappone,Cadillac,BOT,FP,HARD,15,100.263,Giappone_BOT_FP_1,1.0,0.357,False
Giappone,Cadillac,BOT,Race,HARD,2,99.358,Giappone_BOT_Race_0,0.713,0.827,False
Giappone,Cadillac,BOT,Race,HARD,3,98.311,Giappone_BOT_Race_0,0.713,0.827,False
Giappone,Cadillac,BOT,Race,HARD,4,98.484,Giappone_BOT_Race_0,0.713,0.827,False
Giappone,Cadillac,BOT,Race,HARD,5,98.495,Giappone_BOT_Race_0,0.713,0.827,False
Giappone,Cadillac,BOT,Race,HARD,6,98.627,Giappone_BOT_Race_0,0.713,0.827,False
Giappone,Cadillac,BOT,Race,HARD,7,98.485,Giappone_BOT_Race_0,0.713,0.827,False
Giappone,Cadillac,BOT,Race,HARD,8,98.658,Giappone_BOT_Race_0,0.713,0.827,False
Giappone,Cadillac,BOT,Race,HARD,9,98.823,Giappone_BOT_Race_0,0.713,0.827,False
Giappone,Cadillac,BOT,Race,HARD,10,98.835,Giappone_BOT_Race_0,0.713,0.827,False
Giappone,Cadillac,BOT,Race,HARD,11,98.869,Giappone_BOT_Race_0,0.713,0.827,False
Giappone,Cadillac,BOT,Race,HARD,12,99.272,Giappone_BOT_Race_0,0.713,0.827,False
Giappone,Cadillac,BOT,Race,HARD,13,98.714,Giappone_BOT_Race_0,0.713,0.827,False
Giappone,Cadillac,BOT,Race,HARD,14,99.447,Giappone_BOT_Race_0,0.713,0.827,False
Giappone,Cadillac,BOT,Race,HARD,15,98.951,Giappone_BOT_Race_0,0.713,0.827,False
Giappone,Cadillac,BOT,Race,HARD,16,98.42,Giappone_BOT_Race_0,0.713,0.827,False
Giappone,Cadillac,BOT,Race,HARD,17,99.127,Giappone_BOT_Race_0,0.713,0.827,False
Giappone,Cadillac,BOT,Race,HARD,18,102.013,Giappone_BOT_Race_0,0.713,0.827,True
Giappone,Cadillac,BOT,Race,MEDIUM,9,97.163,Giappone_BOT_Race_1,0.72,1.0,False
Giappone,Cadillac,BOT,Race,MEDIUM,10,97.203,Giappone_BOT_Race_1,0.72,1.0,False
Giappone,Cadillac,BOT,Race,MEDIUM,11,97.369,Giappone_BOT_Race_1,0.72,1.0,False
Giappone,Cadillac,BOT,Race,MEDIUM,12,97.112,Giappone_BOT_Race_1,0.72,1.0,False
Giappone,Cadillac,BOT,Race,MEDIUM,13,97.142,Giappone_BOT_Race_1,0.72,1.0,False
Giappone,Cadillac,BOT,Race,MEDIUM,14,97.072,Giappone_BOT_Race_1,0.72,1.0,False
Giappone,Cadillac,BOT,Race,MEDIUM,15,97.059,Giappone_BOT_Race_1,0.72,1.0,False
Giappone,Cadillac,BOT,Race,MEDIUM,16,97.169,Giappone_BOT_Race_1,0.72,1.0,False
Giappone,Cadillac,BOT,Race,MEDIUM,17,97.19,Giappone_BOT_Race_1,0.72,1.0,False
Giappone,Cadillac,BOT,Race,MEDIUM,18,96.878,Giappone_BOT_Race_1,0.72,1.0,False
Giappone,Cadillac,BOT,Race,MEDIUM,19,96.853,Giappone_BOT_Race_1,0.72,1.0,False
Giappone,Cadillac,BOT,Race,MEDIUM,20,96.92,Giappone_BOT_Race_1,0.72,1.0,False
Giappone,Cadillac,BOT,Race,MEDIUM,21,96.919,Giappone_BOT_Race_1,0.72,1.0,False
Giappone,Cadillac,BOT,Race,MEDIUM,22,96.737,Giappone_BOT_Race_1,0.72,1.0,False
Giappone,Cadillac,BOT,Race,MEDIUM,23,96.631,Giappone_BOT_Race_1,0.72,1.0,False
Giappone,Cadillac,BOT,Race,MEDIUM,24,96.859,Giappone_BOT_Race_1,0.72,1.0,False
Giappone,Cadillac,BOT,Race,MEDIUM,25,96.847,Giappone_BOT_Race_1,0.72,1.0,False
Giappone,Cadillac,BOT,Race,MEDIUM,26,98.889,Giappone_BOT_Race_1,0.72,1.0,True
Giappone,Cadillac,BOT,Race,MEDIUM,27,96.821,Giappone_BOT_Race_1,0.72,1.0,False
Giappone,Cadillac,BOT,Race,MEDIUM,29,97.066,Giappone_BOT_Race_1,0.72,1.0,False
Giappone,Cadillac,BOT,Race,MEDIUM,30,99.218,Giappone_BOT_Race_1,0.72,1.0,True
Giappone,Cadillac,BOT,Race,MEDIUM,31,96.806,Giappone_BOT_Race_1,0.72,1.0,False
Giappone,Cadillac,BOT,Race,MEDIUM,32,97.217,Giappone_BOT_Race_1,0.72,1.0,False
Giappone,Cadillac,BOT,Race,MEDIUM,33,96.269,Giappone_BOT_Race_1,0.72,1.0,True
Giappone,Alpine,COL,FP,HARD,6,96.025,Giappone_COL_FP_0,1.0,0.242,False
Giappone,Alpine,COL,FP,HARD,7,95.687,Giappone_COL_FP_0,1.0,0.242,False
Giappone,Alpine,COL,FP,HARD,8,95.403,Giappone_COL_FP_0,1.0,0.242,False
Giappone,Alpine,COL,FP,HARD,9,95.167,Giappone_COL_FP_0,1.0,0.242,False
Giappone,Alpine,COL,FP,MEDIUM,10,96.523,Giappone_COL_FP_0,1.0,0.406,False
Giappone,Alpine,COL,FP,MEDIUM,11,96.538,Giappone_COL_FP_0,1.0,0.406,False
Giappone,Alpine,COL,FP,MEDIUM,12,96.563,Giappone_COL_FP_0,1.0,0.406,False
Giappone,Alpine,COL,FP,MEDIUM,12,94.654,Giappone_COL_FP_0,0.9,0.477,False
Giappone,Alpine,COL,FP,MEDIUM,13,96.758,Giappone_COL_FP_0,1.0,0.406,False
Giappone,Alpine,COL,FP,MEDIUM,13,95.018,Giappone_COL_FP_0,0.9,0.477,False
Giappone,Alpine,COL,FP,MEDIUM,14,96.893,Giappone_COL_FP_0,1.0,0.406,False
Giappone,Alpine,COL,FP,MEDIUM,14,94.772,Giappone_COL_FP_0,0.9,0.477,False
Giappone,Alpine,COL,FP,MEDIUM,15,97.046,Giappone_COL_FP_0,1.0,0.406,False
Giappone,Alpine,COL,FP,MEDIUM,15,95.117,Giappone_COL_FP_0,0.9,0.477,False
Giappone,Alpine,COL,FP,MEDIUM,16,97.133,Giappone_COL_FP_0,1.0,0.406,False
Giappone,Alpine,COL,FP,MEDIUM,16,95.076,Giappone_COL_FP_0,0.9,0.477,False
Giappone,Alpine,COL,FP,MEDIUM,17,96.916,Giappone_COL_FP_0,1.0,0.406,False
Giappone,Alpine,COL,FP,MEDIUM,17,96.726,Giappone_COL_FP_0,0.9,0.477,False
Giappone,Alpine,COL,FP,MEDIUM,18,97.085,Giappone_COL_FP_0,1.0,0.406,False
Giappone,Alpine,COL,FP,MEDIUM,19,96.454,Giappone_COL_FP_0,1.0,0.406,False
Giappone,Alpine,COL,FP,SOFT,8,94.048,Giappone_COL_FP_1,0.522,0.445,False
Giappone,Alpine,COL,FP,SOFT,9,99.985,Giappone_COL_FP_1,0.522,0.445,True
Giappone,Alpine,COL,FP,SOFT,10,95.264,Giappone_COL_FP_1,0.522,0.445,False
Giappone,Alpine,COL,FP,SOFT,11,94.892,Giappone_COL_FP_1,0.522,0.445,False
Giappone,Alpine,COL,FP,SOFT,12,96.405,Giappone_COL_FP_1,0.522,0.445,False
Giappone,Alpine,COL,Race,MEDIUM,2,97.218,Giappone_COL_Race_0,0.9,0.603,False
Giappone,Alpine,COL,Race,MEDIUM,3,97.204,Giappone_COL_Race_0,0.9,0.603,False
Giappone,Alpine,COL,Race,MEDIUM,4,96.549,Giappone_COL_Race_0,0.9,0.603,False
Giappone,Alpine,COL,Race,MEDIUM,5,96.568,Giappone_COL_Race_0,0.9,0.603,False
Giappone,Alpine,COL,Race,MEDIUM,6,96.907,Giappone_COL_Race_0,0.9,0.603,False
Giappone,Alpine,COL,Race,MEDIUM,7,96.509,Giappone_COL_Race_0,0.9,0.603,False
Giappone,Alpine,COL,Race,MEDIUM,8,96.428,Giappone_COL_Race_0,0.9,0.603,False
Giappone,Alpine,COL,Race,MEDIUM,9,96.572,Giappone_COL_Race_0,0.9,0.603,False
Giappone,Alpine,COL,Race,MEDIUM,10,96.649,Giappone_COL_Race_0,0.9,0.603,False
Giappone,Alpine,COL,Race,MEDIUM,11,96.675,Giappone_COL_Race_0,0.9,0.603,False
Giappone,Alpine,COL,Race,MEDIUM,12,96.922,Giappone_COL_Race_0,0.9,0.603,False
Giappone,Alpine,COL,Race,MEDIUM,13,97.357,Giappone_COL_Race_0,0.9,0.603,False
Giappone,Alpine,COL,Race,MEDIUM,14,96.909,Giappone_COL_Race_0,0.9,0.603,False
Giappone,Alpine,COL,Race,MEDIUM,15,96.841,Giappone_COL_Race_0,0.9,0.603,False
Giappone,Alpine,COL,Race,MEDIUM,16,96.702,Giappone_COL_Race_0,0.9,0.603,False
Giappone,Alpine,COL,Race,HARD,11,96.673,Giappone_COL_Race_1,0.72,1.0,True
Giappone,Alpine,COL,Race,HARD,12,96.172,Giappone_COL_Race_1,0.72,1.0,False
Giappone,Alpine,COL,Race,HARD,13,96.475,Giappone_COL_Race_1,0.72,1.0,True
Giappone,Alpine,COL,Race,HARD,14,95.922,Giappone_COL_Race_1,0.72,1.0,False
Giappone,Alpine,COL,Race,HARD,15,95.555,Giappone_COL_Race_1,0.72,1.0,False
Giappone,Alpine,COL,Race,HARD,16,95.672,Giappone_COL_Race_1,0.72,1.0,False
Giappone,Alpine,COL,Race,HARD,17,94.76,Giappone_COL_Race_1,0.72,1.0,False
Giappone,Alpine,COL,Race,HARD,18,95.158,Giappone_COL_Race_1,0.72,1.0,False
Giappone,Alpine,COL,Race,HARD,19,95.128,Giappone_COL_Race_1,0.72,1.0,False
Giappone,Alpine,COL,Race,HARD,20,94.952,Giappone_COL_Race_1,0.72,1.0,False
Giappone,Alpine,COL,Race,HARD,21,95.25,Giappone_COL_Race_1,0.72,1.0,False
Giappone,Alpine,COL,Race,HARD,22,95.133,Giappone_COL_Race_1,0.72,1.0,False
Giappone,Alpine,COL,Race,HARD,23,95.333,Giappone_COL_Race_1,0.72,1.0,False
Giappone,Alpine,COL,Race,HARD,24,94.512,Giappone_COL_Race_1,0.72,1.0,False
Giappone,Alpine,COL,Race,HARD,25,95.365,Giappone_COL_Race_1,0.72,1.0,False
Giappone,Alpine,COL,Race,HARD,26,94.746,Giappone_COL_Race_1,0.72,1.0,False
Giappone,Alpine,COL,Race,HARD,27,95.055,Giappone_COL_Race_1,0.72,1.0,False
Giappone,Alpine,COL,Race,HARD,28,95.358,Giappone_COL_Race_1,0.72,1.0,False
Giappone,Alpine,COL,Race,HARD,29,94.853,Giappone_COL_Race_1,0.72,1.0,False
Giappone,Alpine,COL,Race,HARD,30,94.8,Giappone_COL_Race_1,0.72,1.0,False
Giappone,Alpine,COL,Race,HARD,31,94.824,Giappone_COL_Race_1,0.72,1.0,False
Giappone,Alpine,COL,Race,HARD,32,95.043,Giappone_COL_Race_1,0.72,1.0,False
Giappone,Alpine,COL,Race,HARD,33,95.074,Giappone_COL_Race_1,0.72,1.0,False
Giappone,Alpine,COL,Race,HARD,34,95.285,Giappone_COL_Race_1,0.72,1.0,False
Giappone,Alpine,COL,Race,HARD,35,94.784,Giappone_COL_Race_1,0.72,1.0,False
Giappone,Alpine,COL,Race,HARD,36,94.685,Giappone_COL_Race_1,0.72,1.0,False
Giappone,Alpine,GAS,FP,HARD,2,93.964,Giappone_GAS_FP_0,1.0,0.404,False
Giappone,Alpine,GAS,FP,HARD,4,93.518,Giappone_GAS_FP_0,1.0,0.404,True
Giappone,Alpine,GAS,FP,HARD,6,92.894,Giappone_GAS_FP_0,1.0,0.404,True
Giappone,Alpine,GAS,FP,HARD,9,92.395,Giappone_GAS_FP_0,1.0,0.404,True
Giappone,Alpine,GAS,FP,MEDIUM,15,98.272,Giappone_GAS_FP_0,0.8,0.287,False
Giappone,Alpine,GAS,FP,MEDIUM,16,97.367,Giappone_GAS_FP_0,0.8,0.287,False
Giappone,Alpine,GAS,FP,MEDIUM,17,98.308,Giappone_GAS_FP_0,0.8,0.287,False
Giappone,Alpine,GAS,FP,MEDIUM,18,97.46,Giappone_GAS_FP_0,0.8,0.287,False
Giappone,Alpine,GAS,FP,MEDIUM,19,98.292,Giappone_GAS_FP_0,0.8,0.287,False
Giappone,Alpine,GAS,FP,HARD,12,96.178,Giappone_GAS_FP_1,0.9,0.533,False
Giappone,Alpine,GAS,FP,HARD,13,96.038,Giappone_GAS_FP_1,0.9,0.533,False
Giappone,Alpine,GAS,FP,HARD,14,96.318,Giappone_GAS_FP_1,0.9,0.533,False
Giappone,Alpine,GAS,FP,HARD,15,95.93,Giappone_GAS_FP_1,0.9,0.533,False
Giappone,Alpine,GAS,FP,HARD,16,95.909,Giappone_GAS_FP_1,0.9,0.533,False
Giappone,Alpine,GAS,FP,HARD,17,96.395,Giappone_GAS_FP_1,0.9,0.533,False
Giappone,Alpine,GAS,FP,HARD,18,96.096,Giappone_GAS_FP_1,0.9,0.533,False
Giappone,Alpine,GAS,FP,HARD,19,97.52,Giappone_GAS_FP_1,0.9,0.533,True
Giappone,Alpine,GAS,FP,HARD,20,95.782,Giappone_GAS_FP_1,0.9,0.533,False
Giappone,Alpine,GAS,Race,MEDIUM,2,95.436,Giappone_GAS_Race_0,0.9,0.729,False
Giappone,Alpine,GAS,Race,MEDIUM,3,95.809,Giappone_GAS_Race_0,0.9,0.729,False
Giappone,Alpine,GAS,Race,MEDIUM,4,95.899,Giappone_GAS_Race_0,0.9,0.729,False
Giappone,Alpine,GAS,Race,MEDIUM,5,95.872,Giappone_GAS_Race_0,0.9,0.729,False
Giappone,Alpine,GAS,Race,MEDIUM,6,96.143,Giappone_GAS_Race_0,0.9,0.729,False
Giappone,Alpine,GAS,Race,MEDIUM,7,95.944,Giappone_GAS_Race_0,0.9,0.729,False
Giappone,Alpine,GAS,Race,MEDIUM,8,95.566,Giappone_GAS_Race_0,0.9,0.729,False
Giappone,Alpine,GAS,Race,MEDIUM,9,95.616,Giappone_GAS_Race_0,0.9,0.729,False
Giappone,Alpine,GAS,Race,MEDIUM,10,95.871,Giappone_GAS_Race_0,0.9,0.729,False
Giappone,Alpine,GAS,Race,MEDIUM,11,95.717,Giappone_GAS_Race_0,0.9,0.729,False
Giappone,Alpine,GAS,Race,MEDIUM,12,95.524,Giappone_GAS_Race_0,0.9,0.729,False
Giappone,Alpine,GAS,Race,MEDIUM,13,95.928,Giappone_GAS_Race_0,0.9,0.729,False
Giappone,Alpine,GAS,Race,MEDIUM,14,96.11,Giappone_GAS_Race_0,0.9,0.729,False
Giappone,Alpine,GAS,Race,MEDIUM,15,95.94,Giappone_GAS_Race_0,0.9,0.729,False
Giappone,Alpine,GAS,Race,MEDIUM,16,95.837,Giappone_GAS_Race_0,0.9,0.729,False
Giappone,Alpine,GAS,Race,MEDIUM,17,95.906,Giappone_GAS_Race_0,0.9,0.729,False
Giappone,Alpine,GAS,Race,MEDIUM,18,95.825,Giappone_GAS_Race_0,0.9,0.729,False
Giappone,Alpine,GAS,Race,MEDIUM,19,95.802,Giappone_GAS_Race_0,0.9,0.729,False
Giappone,Alpine,GAS,Race,MEDIUM,20,95.528,Giappone_GAS_Race_0,0.9,0.729,False
Giappone,Alpine,GAS,Race,MEDIUM,21,95.655,Giappone_GAS_Race_0,0.9,0.729,False
Giappone,Alpine,GAS,Race,HARD,6,95.812,Giappone_GAS_Race_1,0.72,1.0,True
Giappone,Alpine,GAS,Race,HARD,7,94.096,Giappone_GAS_Race_1,0.72,1.0,False
Giappone,Alpine,GAS,Race,HARD,8,94.792,Giappone_GAS_Race_1,0.72,1.0,True
Giappone,Alpine,GAS,Race,HARD,9,93.999,Giappone_GAS_Race_1,0.72,1.0,False
Giappone,Alpine,GAS,Race,HARD,10,94.066,Giappone_GAS_Race_1,0.72,1.0,False
Giappone,Alpine,GAS,Race,HARD,11,93.823,Giappone_GAS_Race_1,0.72,1.0,False
Giappone,Alpine,GAS,Race,HARD,12,94.021,Giappone_GAS_Race_1,0.72,1.0,False
Giappone,Alpine,GAS,Race,HARD,13,93.864,Giappone_GAS_Race_1,0.72,1.0,False
Giappone,Alpine,GAS,Race,HARD,14,94.029,Giappone_GAS_Race_1,0.72,1.0,False
Giappone,Alpine,GAS,Race,HARD,15,93.839,Giappone_GAS_Race_1,0.72,1.0,False
Giappone,Alpine,GAS,Race,HARD,16,94.051,Giappone_GAS_Race_1,0.72,1.0,False
Giappone,Alpine,GAS,Race,HARD,17,93.691,Giappone_GAS_Race_1,0.72,1.0,False
Giappone,Alpine,GAS,Race,HARD,18,93.776,Giappone_GAS_Race_1,0.72,1.0,False
Giappone,Alpine,GAS,Race,HARD,19,93.693,Giappone_GAS_Race_1,0.72,1.0,False
Giappone,Alpine,GAS,Race,HARD,20,93.891,Giappone_GAS_Race_1,0.72,1.0,False
Giappone,Alpine,GAS,Race,HARD,21,94.329,Giappone_GAS_Race_1,0.72,1.0,False
Giappone,Alpine,GAS,Race,HARD,22,94.457,Giappone_GAS_Race_1,0.72,1.0,False
Giappone,Alpine,GAS,Race,HARD,23,94.071,Giappone_GAS_Race_1,0.72,1.0,False
Giappone,Alpine,GAS,Race,HARD,24,93.861,Giappone_GAS_Race_1,0.72,1.0,False
