circuito,stagione,gara,condizione,pilota,giro,pit_lane_time,settori_usati,delta_inlap,delta_outlap,pit_loss
interlagos,2019,2019-r20,DRY,HUL,44,23.6740,in_S3+out_S1,3.7470,18.3055,22.0525
interlagos,2019,2019-r20,DRY,KUB,20,23.9460,in_S3+out_S1,3.8840,18.4530,22.3370
interlagos,2019,2019-r20,DRY,KUB,36,29.3520,in_S3+out_S1,3.8540,24.4785,28.3325
interlagos,2019,2019-r20,DRY,KVY,23,22.7020,in_S3+out_S1,3.6080,17.2525,20.8605
interlagos,2019,2019-r20,DRY,KVY,46,23.3710,in_S3+out_S1,3.7200,18.0320,21.7520
interlagos,2019,2019-r20,DRY,LEC,29,22.9320,in_S3+out_S1,3.4950,19.0095,22.5045
interlagos,2019,2019-r20,DRY,MAG,27,23.9190,in_S3+out_S1,4.2100,18.3790,22.5890
interlagos,2019,2019-r20,DRY,NOR,27,23.4910,in_S3+out_S1,3.6810,18.1350,21.8160
interlagos,2019,2019-r20,DRY,PER,17,23.0730,in_S3+out_S1,3.9355,17.3400,21.2755
interlagos,2019,2019-r20,DRY,PER,45,23.1470,in_S3+out_S1,3.6895,17.6100,21.2995
interlagos,2019,2019-r20,DRY,RAI,21,23.5500,in_S3+out_S1,4.0400,18.4185,22.4585
interlagos,2019,2019-r20,DRY,RAI,47,26.1970,in_S3+out_S1,3.9645,18.6530,22.6175
interlagos,2019,2019-r20,DRY,RIC,40,29.4350,in_S3+out_S1,3.5155,24.0665,27.5820
interlagos,2019,2019-r20,DRY,RUS,23,22.4930,in_S3+out_S1,3.4925,17.0480,20.5405
interlagos,2019,2019-r20,DRY,SAI,29,21.7870,in_S3+out_S1,3.7885,17.5905,21.3790
interlagos,2019,2019-r20,DRY,STR,28,23.3760,in_S3+out_S1,3.6550,17.6015,21.2565
interlagos,2019,2019-r20,DRY,VER,21,21.4910,in_S3+out_S1,4.2780,17.7390,22.0170
interlagos,2019,2019-r20,DRY,VER,44,22.4300,in_S3+out_S1,3.8560,17.7205,21.5765
interlagos,2019,2019-r20,DRY,VET,25,23.3110,in_S3+out_S1,4.1445,17.7510,21.8955
interlagos,2021,2021-r19,DRY,ALO,34,24.3300,in_S3+out_S1,3.7420,18.3585,22.1005
interlagos,2021,2021-r19,DRY,BOT,41,23.1500,in_S3+out_S1,3.6660,17.4955,21.1615
interlagos,2021,2021-r19,DRY,GAS,25,23.4280,in_S3+out_S1,3.5605,17.1770,20.7375
interlagos,2021,2021-r19,DRY,GAS,51,23.3540,in_S3+out_S1,3.5000,17.4250,20.9250
interlagos,2021,2021-r19,DRY,GIO,42,23.0890,in_S3+out_S1,3.8950,17.2955,21.1905
interlagos,2021,2021-r19,DRY,HAM,26,23.0010,in_S3+out_S1,3.8970,17.2100,21.1070
interlagos,2021,2021-r19,DRY,HAM,43,22.9560,in_S3+out_S1,3.6080,17.3385,20.9465
interlagos,2021,2021-r19,DRY,LAT,39,23.5470,in_S3+out_S1,3.7560,17.7610,21.5170
interlagos,2021,2021-r19,DRY,LEC,27,22.9110,in_S3+out_S1,3.5725,16.7010,20.2735
interlagos,2021,2021-r19,DRY,LEC,52,23.3670,in_S3+out_S1,3.6825,17.7550,21.4375
interlagos,2021,2021-r19,DRY,MAZ,34,23.5150,in_S3+out_S1,4.4970,18.6875,23.1845
interlagos,2021,2021-r19,DRY,MSC,61,24.4470,in_S3+out_S1,4.3750,19.9820,24.3570
interlagos,2021,2021-r19,DRY,PER,28,23.4630,in_S3+out_S1,3.9560,18.1330,22.0890
interlagos,2021,2021-r19,DRY,PER,42,22.9210,in_S3+out_S1,3.6995,17.0815,20.7810
interlagos,2021,2021-r19,DRY,RAI,52,23.0070,in_S3+out_S1,3.6840,16.7700,20.4540
interlagos,2021,2021-r19,DRY,RUS,41,23.3990,in_S3+out_S1,3.6600,17.5500,21.2100
interlagos,2021,2021-r19,DRY,SAI,26,23.6310,in_S3+out_S1,3.9850,17.6620,21.6470
interlagos,2021,2021-r19,DRY,SAI,53,23.0110,in_S3+out_S1,3.8965,17.3185,21.2150
interlagos,2021,2021-r19,DRY,STR,22,24.6480,in_S3+out_S1,3.4700,19.4320,22.9020
interlagos,2021,2021-r19,DRY,TSU,39,35.6720,in_S3+out_S1,3.7760,30.8630,34.6390
interlagos,2021,2021-r19,DRY,VER,27,22.4680,in_S3+out_S1,3.7220,17.0545,20.7765
interlagos,2021,2021-r19,DRY,VER,40,23.1840,in_S3+out_S1,3.7960,17.5975,21.3935
interlagos,2021,2021-r19,DRY,VET,28,24.7400,in_S3+out_S1,3.9170,18.9290,22.8460
interlagos,2021,2021-r19,DRY,VET,55,23.2520,in_S3+out_S1,3.7490,17.2765,21.0255
interlagos,2022,2022-r21,DRY,ALB,25,23.4040,in_S3+out_S1,3.9090,17.5820,21.4910
interlagos,2022,2022-r21,DRY,ALB,47,23.2720,in_S3+out_S1,3.5100,17.6540,21.1640
interlagos,2022,2022-r21,DRY,ALO,14,23.4610,in_S3+out_S1,4.1305,17.3410,21.4715
interlagos,2022,2022-r21,DRY,ALO,35,28.8810,in_S3+out_S1,4.0890,22.8460,26.9350
interlagos,2022,2022-r21,DRY,BOT,24,24.0250,in_S3+out_S1,3.9290,18.2055,22.1345
interlagos,2022,2022-r21,DRY,BOT,45,24.7180,in_S3+out_S1,3.7080,18.7815,22.4895
interlagos,2022,2022-r21,DRY,GAS,19,23.5100,in_S3+out_S1,3.9250,17.6500,21.5750
interlagos,2022,2022-r21,DRY,GAS,35,23.3400,in_S3+out_S1,3.5835,17.3245,20.9080
interlagos,2022,2022-r21,DRY,HAM,29,24.1230,in_S3+out_S1,3.8930,18.2840,22.1770
interlagos,2022,2022-r21,DRY,HAM,48,23.6020,in_S3+out_S1,3.6520,17.9850,21.6370
interlagos,2022,2022-r21,DRY,LAT,20,28.8550,in_S3+out_S1,3.8850,23.9875,27.8725
interlagos,2022,2022-r21,DRY,LAT,32,24.3900,in_S3+out_S1,3.9940,18.9695,22.9635
interlagos,2022,2022-r21,DRY,LEC,21,23.1740,in_S3+out_S1,3.5305,17.3995,20.9300
interlagos,2022,2022-r21,DRY,LEC,44,23.1840,in_S3+out_S1,3.5180,17.4290,20.9470
interlagos,2022,2022-r21,DRY,MSC,24,24.5630,in_S3+out_S1,3.9570,19.0735,23.0305
interlagos,2022,2022-r21,DRY,MSC,46,25.2470,in_S3+out_S1,4.2370,19.4260,23.6630
interlagos,2022,2022-r21,DRY,NOR,24,29.4100,in_S3+out_S1,3.4925,23.7180,27.2105
interlagos,2022,2022-r21,DRY,NOR,45,24.6630,in_S3+out_S1,3.6290,19.0830,22.7120
interlagos,2022,2022-r21,DRY,OCO,24,23.9630,in_S3+out_S1,4.3010,18.4500,22.7510
interlagos,2022,2022-r21,DRY,OCO,47,24.4010,in_S3+out_S1,4.1750,18.8070,22.9820
interlagos,2022,2022-r21,DRY,PER,23,22.9540,in_S3+out_S1,4.1460,17.2335,21.3795
interlagos,2022,2022-r21,DRY,PER,47,23.2720,in_S3+out_S1,3.7985,17.6960,21.4945
interlagos,2022,2022-r21,DRY,RUS,24,23.6160,in_S3+out_S1,3.7800,17.6455,21.4255
interlagos,2022,2022-r21,DRY,SAI,17,25.2090,in_S3+out_S1,3.6790,19.0645,22.7435
interlagos,2022,2022-r21,DRY,SAI,36,23.4910,in_S3+out_S1,3.7070,17.6125,21.3195
interlagos,2022,2022-r21,DRY,STR,29,23.5890,in_S3+out_S1,4.0740,17.9835,22.0575
interlagos,2022,2022-r21,DRY,TSU,20,23.3540,in_S3+out_S1,3.9425,18.1065,22.0490
interlagos,2022,2022-r21,DRY,TSU,40,23.7530,in_S3+out_S1,3.6525,18.7535,22.4060
interlagos,2022,2022-r21,DRY,VER,23,31.7540,in_S3+out_S1,3.7830,26.1040,29.8870
interlagos,2022,2022-r21,DRY,VET,26,24.3550,in_S3+out_S1,4.2380,18.6150,22.8530
interlagos,2022,2022-r21,DRY,VET,45,24.1110,in_S3+out_S1,3.9310,18.1615,22.0925
interlagos,2022,2022-r21,DRY,ZHO,16,24.4040,in_S3+out_S1,4.1675,18.8560,23.0235
interlagos,2022,2022-r21,DRY,ZHO,37,25.2460,in_S3+out_S1,4.0030,19.0995,23.1025
interlagos,2023,2023-r20,DRY,ALO,25,24.3120,in_S3+out_S1,4.2610,17.9935,22.2545
interlagos,2023,2023-r20,DRY,ALO,47,23.9050,in_S3+out_S1,4.1800,17.4815,21.6615
interlagos,2023,2023-r20,DRY,BOT,18,24.1400,in_S3+out_S1,4.2830,18.1170,22.4000
interlagos,2023,2023-r20,DRY,GAS,26,25.3740,in_S3+out_S1,3.9870,19.7950,23.7820
interlagos,2023,2023-r20,DRY,GAS,46,23.6400,in_S3+out_S1,4.0950,17.8045,21.8995
interlagos,2023,2023-r20,DRY,HAM,18,23.5460,in_S3+out_S1,3.8490,17.3635,21.2125
interlagos,2023,2023-r20,DRY,HAM,46,24.0310,in_S3+out_S1,3.8870,17.9470,21.8340
interlagos,2023,2023-r20,DRY,HUL,21,24.4060,in_S3+out_S1,3.9950,19.1620,23.1570
interlagos,2023,2023-r20,DRY,HUL,46,23.9370,in_S3+out_S1,3.7140,18.0690,21.7830
interlagos,2023,2023-r20,DRY,NOR,27,23.8750,in_S3+out_S1,4.5250,17.9280,22.4530
interlagos,2023,2023-r20,DRY,NOR,59,23.6410,in_S3+out_S1,4.0480,17.9425,21.9905
interlagos,2023,2023-r20,DRY,OCO,14,24.0000,in_S3+out_S1,3.8650,17.8130,21.6780
interlagos,2023,2023-r20,DRY,OCO,31,24.4220,in_S3+out_S1,4.0520,18.7320,22.7840
interlagos,2023,2023-r20,DRY,OCO,51,23.4840,in_S3+out_S1,3.8005,17.5965,21.3970
interlagos,2023,2023-r20,DRY,PER,20,23.2490,in_S3+out_S1,4.2950,17.2200,21.5150
interlagos,2023,2023-r20,DRY,PER,46,23.5780,in_S3+out_S1,4.1205,17.8770,21.9975
interlagos,2023,2023-r20,DRY,PIA,24,23.5460,in_S3+out_S1,4.7155,17.8295,22.5450
interlagos,2023,2023-r20,DRY,PIA,52,23.3430,in_S3+out_S1,4.1320,17.1295,21.2615
interlagos,2023,2023-r20,DRY,RIC,26,23.9680,in_S3+out_S1,4.0030,19.4455,23.4485
interlagos,2023,2023-r20,DRY,RIC,55,23.6240,in_S3+out_S1,3.8750,18.4175,22.2925
interlagos,2023,2023-r20,DRY,RUS,19,23.7500,in_S3+out_S1,3.7850,17.0825,20.8675
interlagos,2023,2023-r20,DRY,RUS,45,23.9220,in_S3+out_S1,4.1365,17.6415,21.7780
interlagos,2023,2023-r20,DRY,SAI,26,23.5620,in_S3+out_S1,4.2175,17.5800,21.7975
interlagos,2023,2023-r20,DRY,SAI,51,23.7810,in_S3+out_S1,3.9990,17.4910,21.4900
interlagos,2023,2023-r20,DRY,SAR,17,24.4370,in_S3+out_S1,4.4390,18.3750,22.8140
interlagos,2023,2023-r20,DRY,SAR,44,24.1870,in_S3+out_S1,4.5720,18.2495,22.8215
interlagos,2023,2023-r20,DRY,STR,22,23.6870,in_S3+out_S1,3.6145,17.3955,21.0100
interlagos,2023,2023-r20,DRY,STR,52,25.4210,in_S3+out_S1,3.5185,19.4225,22.9410
interlagos,2023,2023-r20,DRY,TSU,26,27.1720,in_S3+out_S1,3.8920,21.8695,25.7615
interlagos,2023,2023-r20,DRY,TSU,55,23.6240,in_S3+out_S1,3.6930,18.0225,21.7155
interlagos,2023,2023-r20,DRY,VER,27,23.0780,in_S3+out_S1,3.9340,17.1460,21.0800
interlagos,2023,2023-r20,DRY,VER,56,23.4690,in_S3+out_S1,3.7660,17.4965,21.2625
interlagos,2023,2023-r20,DRY,ZHO,15,24.0160,in_S3+out_S1,4.4960,18.3670,22.8630
interlagos,2025,2025-r21,DRY,ALB,35,23.0470,in_S3+out_S1,4.0145,18.0150,22.0295
interlagos,2025,2025-r21,DRY,ALB,55,23.1500,in_S3+out_S1,3.5900,18.2025,21.7925
interlagos,2025,2025-r21,DRY,ALO,28,24.0200,in_S3+out_S1,4.0420,19.0100,23.0520
interlagos,2025,2025-r21,DRY,ALO,46,23.5680,in_S3+out_S1,3.8225,18.2525,22.0750
interlagos,2025,2025-r21,DRY,ANT,21,23.4100,in_S3+out_S1,4.1495,19.0400,23.1895
interlagos,2025,2025-r21,DRY,ANT,47,23.4210,in_S3+out_S1,3.9660,19.0175,22.9835
interlagos,2025,2025-r21,DRY,BEA,17,23.6450,in_S3+out_S1,4.2625,18.4825,22.7450
interlagos,2025,2025-r21,DRY,BEA,42,24.6030,in_S3+out_S1,3.7060,19.5575,23.2635
interlagos,2025,2025-r21,DRY,COL,29,23.7320,in_S3+out_S1,4.0500,18.4605,22.5105
interlagos,2025,2025-r21,DRY,COL,43,26.1410,in_S3+out_S1,3.9400,20.9225,24.8625
interlagos,2025,2025-r21,DRY,GAS,18,23.4980,in_S3+out_S1,4.1160,18.5350,22.6510
interlagos,2025,2025-r21,DRY,GAS,39,23.6180,in_S3+out_S1,3.9410,18.6040,22.5450
interlagos,2025,2025-r21,DRY,HAD,18,23.7810,in_S3+out_S1,4.0610,19.5130,23.5740
interlagos,2025,2025-r21,DRY,HAD,37,23.0800,in_S3+out_S1,3.8010,18.4070,22.2080
interlagos,2025,2025-r21,DRY,HAM,14,23.3410,in_S3+out_S1,4.1970,18.5150,22.7120
interlagos,2025,2025-r21,DRY,HUL,36,22.9670,in_S3+out_S1,3.9000,17.9450,21.8450
interlagos,2025,2025-r21,DRY,LAW,19,22.8220,in_S3+out_S1,4.2660,17.9725,22.2385
interlagos,2025,2025-r21,DRY,NOR,30,23.4540,in_S3+out_S1,3.9420,18.7365,22.6785
interlagos,2025,2025-r21,DRY,NOR,50,23.2480,in_S3+out_S1,3.8530,18.4685,22.3215
interlagos,2025,2025-r21,DRY,OCO,47,24.1290,in_S3+out_S1,4.3470,18.9400,23.2870
interlagos,2025,2025-r21,DRY,PIA,38,34.7450,in_S3+out_S1,5.0320,29.5465,34.5785
interlagos,2025,2025-r21,DRY,PIA,51,23.1420,in_S3+out_S1,4.2570,18.2345,22.4915
interlagos,2025,2025-r21,DRY,RUS,34,23.3170,in_S3+out_S1,3.8390,18.2260,22.0650
interlagos,2025,2025-r21,DRY,RUS,48,22.9700,in_S3+out_S1,3.5715,17.9950,21.5665
interlagos,2025,2025-r21,DRY,SAI,17,25.9350,in_S3+out_S1,3.8280,20.8150,24.6430
interlagos,2025,2025-r21,DRY,SAI,38,23.3230,in_S3+out_S1,3.5900,17.9560,21.5460
interlagos,2025,2025-r21,DRY,STR,29,23.8410,in_S3+out_S1,4.0050,18.7205,22.7255
interlagos,2025,2025-r21,DRY,STR,54,23.1350,in_S3+out_S1,4.2230,17.8810,22.1040
interlagos,2025,2025-r21,DRY,TSU,24,34.3140,in_S3+out_S1,4.1210,29.7035,33.8245
interlagos,2025,2025-r21,DRY,TSU,47,33.9040,in_S3+out_S1,3.6560,29.6795,33.3355
interlagos,2025,2025-r21,DRY,VER,34,23.0300,in_S3+out_S1,4.0300,18.1760,22.2060
interlagos,2025,2025-r21,DRY,VER,54,23.4900,in_S3+out_S1,3.6920,18.1990,21.8910
suzuka,2018,2018-r17,DRY,ALO,26,27.2410,in_S3+out_S1,2.8040,23.0665,25.8705
suzuka,2018,2018-r17,DRY,BOT,23,22.7010,in_S3+out_S1,2.1255,19.5035,21.6290
suzuka,2018,2018-r17,DRY,GAS,29,23.3920,in_S3+out_S1,2.3440,20.5535,22.8975
suzuka,2018,2018-r17,DRY,GRO,29,24.1110,in_S3+out_S1,2.2160,20.0815,22.2975
suzuka,2018,2018-r17,DRY,HAM,24,22.5390,in_S3+out_S1,2.3535,19.3130,21.6665
suzuka,2018,2018-r17,DRY,HAR,28,22.9570,in_S3+out_S1,2.4530,19.4210,21.8740
suzuka,2018,2018-r17,DRY,HUL,30,23.2110,in_S3+out_S1,2.5940,20.9530,23.5470
suzuka,2018,2018-r17,DRY,OCO,26,23.2370,in_S3+out_S1,2.7340,18.5795,21.3135
suzuka,2018,2018-r17,DRY,PER,24,23.3140,in_S3+out_S1,2.5440,19.2820,21.8260
suzuka,2018,2018-r17,DRY,RAI,17,22.7830,in_S3+out_S1,2.5340,19.3840,21.9180
suzuka,2018,2018-r17,DRY,RIC,23,23.5660,in_S3+out_S1,2.2820,19.2230,21.5050
suzuka,2018,2018-r17,DRY,SAI,32,23.6040,in_S3+out_S1,3.4770,20.8415,24.3185
suzuka,2018,2018-r17,DRY,STR,14,23.6680,in_S3+out_S1,2.1940,19.5135,21.7075
suzuka,2018,2018-r17,DRY,VAN,23,23.1750,in_S3+out_S1,2.5695,19.5045,22.0740
suzuka,2018,2018-r17,DRY,VER,21,29.2200,in_S3+out_S1,2.0550,24.9555,27.0105
suzuka,2018,2018-r17,DRY,VET,26,22.6520,in_S3+out_S1,2.9430,18.0645,21.0075
suzuka,2019,2019-r17,DRY,ALB,15,23.4310,in_S3+out_S1,2.1630,19.3605,21.5235
suzuka,2019,2019-r17,DRY,ALB,34,23.3300,in_S3+out_S1,2.0720,20.1985,22.2705
suzuka,2019,2019-r17,DRY,BOT,17,23.1020,in_S3+out_S1,2.3410,19.4290,21.7700
suzuka,2019,2019-r17,DRY,BOT,36,23.1530,in_S3+out_S1,2.2150,19.8110,22.0260
suzuka,2019,2019-r17,DRY,GAS,18,23.3380,in_S3+out_S1,2.3710,19.9000,22.2710
suzuka,2019,2019-r17,DRY,GIO,18,23.3770,in_S3+out_S1,2.7330,21.3420,24.0750
suzuka,2019,2019-r17,DRY,GRO,16,23.5630,in_S3+out_S1,2.6100,19.9205,22.5305
suzuka,2019,2019-r17,DRY,HAM,21,23.9630,in_S3+out_S1,2.6320,21.0310,23.6630
suzuka,2019,2019-r17,DRY,HAM,42,23.5960,in_S3+out_S1,2.4650,20.7600,23.2250
suzuka,2019,2019-r17,DRY,HUL,19,23.8030,in_S3+out_S1,2.2660,20.5845,22.8505
suzuka,2019,2019-r17,DRY,KUB,22,26.0650,in_S3+out_S1,2.8850,25.4955,28.3805
suzuka,2019,2019-r17,DRY,KUB,33,22.9010,in_S3+out_S1,2.2340,20.2780,22.5120
suzuka,2019,2019-r17,DRY,KVY,27,23.3340,in_S3+out_S1,2.1335,21.0605,23.1940
suzuka,2019,2019-r17,DRY,LEC,25,23.5530,in_S3+out_S1,2.6665,20.2420,22.9085
suzuka,2019,2019-r17,DRY,LEC,46,23.4050,in_S3+out_S1,2.3870,21.8080,24.1950
suzuka,2019,2019-r17,DRY,MAG,17,23.8290,in_S3+out_S1,2.6230,21.1980,23.8210
suzuka,2019,2019-r17,DRY,NOR,25,23.1680,in_S3+out_S1,2.8820,22.0275,24.9095
suzuka,2019,2019-r17,DRY,PER,19,22.9270,in_S3+out_S1,3.3015,19.6320,22.9335
suzuka,2019,2019-r17,DRY,PER,41,23.1420,in_S3+out_S1,2.3735,19.8650,22.2385
suzuka,2019,2019-r17,DRY,RAI,15,24.3530,in_S3+out_S1,2.6760,21.3335,24.0095
suzuka,2019,2019-r17,DRY,RAI,36,23.3050,in_S3+out_S1,2.2910,20.2155,22.5065
suzuka,2019,2019-r17,DRY,RIC,29,22.3760,in_S3+out_S1,2.5455,20.3475,22.8930
suzuka,2019,2019-r17,DRY,RUS,25,23.7140,in_S3+out_S1,2.3525,21.8495,24.2020
suzuka,2019,2019-r17,DRY,SAI,26,26.4840,in_S3+out_S1,3.5350,19.7405,23.2755
suzuka,2019,2019-r17,DRY,STR,18,23.1220,in_S3+out_S1,2.5140,19.4700,21.9840
suzuka,2019,2019-r17,DRY,VET,16,23.2890,in_S3+out_S1,2.8590,20.7390,23.5980
suzuka,2019,2019-r17,DRY,VET,31,22.8730,in_S3+out_S1,3.2360,20.2425,23.4785
suzuka,2023,2023-r16,DRY,ALO,25,24.1400,in_S3+out_S1,2.6840,19.8570,22.5410
suzuka,2023,2023-r16,DRY,GAS,18,24.3730,in_S3+out_S1,2.8435,21.8150,24.6585
suzuka,2023,2023-r16,DRY,GAS,34,24.5780,in_S3+out_S1,2.4910,21.4140,23.9050
suzuka,2023,2023-r16,DRY,HAM,16,24.8280,in_S3+out_S1,2.6690,21.3245,23.9935
suzuka,2023,2023-r16,DRY,HAM,34,23.5470,in_S3+out_S1,2.4790,19.6060,22.0850
suzuka,2023,2023-r16,DRY,HUL,21,23.5620,in_S3+out_S1,2.1910,21.1280,23.3190
suzuka,2023,2023-r16,DRY,HUL,37,23.3430,in_S3+out_S1,2.4655,20.8400,23.3055
suzuka,2023,2023-r16,DRY,LAW,25,23.5780,in_S3+out_S1,2.3735,20.3790,22.7525
suzuka,2023,2023-r16,DRY,LEC,17,23.0620,in_S3+out_S1,2.3755,19.4430,21.8185
suzuka,2023,2023-r16,DRY,LEC,34,22.8270,in_S3+out_S1,2.2790,19.4170,21.6960
suzuka,2023,2023-r16,DRY,MAG,31,23.7650,in_S3+out_S1,2.4100,20.3960,22.8060
suzuka,2023,2023-r16,DRY,NOR,17,23.5310,in_S3+out_S1,2.1035,20.2830,22.3865
suzuka,2023,2023-r16,DRY,NOR,36,23.2020,in_S3+out_S1,2.1730,20.4285,22.6015
suzuka,2023,2023-r16,DRY,OCO,28,23.7190,in_S3+out_S1,2.3685,20.2945,22.6630
suzuka,2023,2023-r16,DRY,PIA,35,23.0930,in_S3+out_S1,2.2265,20.2400,22.4665
suzuka,2023,2023-r16,DRY,RUS,24,23.9220,in_S3+out_S1,2.0760,20.1035,22.1795
suzuka,2023,2023-r16,DRY,SAI,18,22.9520,in_S3+out_S1,2.7110,19.4240,22.1350
suzuka,2023,2023-r16,DRY,SAI,38,23.2810,in_S3+out_S1,2.6560,19.8800,22.5360
suzuka,2023,2023-r16,DRY,TSU,30,23.2650,in_S3+out_S1,2.3815,20.7695,23.1510
suzuka,2023,2023-r16,DRY,VER,16,24.2970,in_S3+out_S1,2.5560,20.6510,23.2070
suzuka,2023,2023-r16,DRY,VER,37,23.6720,in_S3+out_S1,2.5020,20.4355,22.9375
suzuka,2023,2023-r16,DRY,ZHO,29,24.0460,in_S3+out_S1,2.5200,20.7310,23.2510
suzuka,2024,2024-r4,DRY,ALO,13,23.0010,in_S3+out_S1,2.3180,18.8705,21.1885
suzuka,2024,2024-r4,DRY,ALO,33,23.0960,in_S3+out_S1,2.1895,19.5320,21.7215
suzuka,2024,2024-r4,DRY,BOT,22,25.8610,in_S3+out_S1,2.6285,24.4615,27.0900
suzuka,2024,2024-r4,DRY,GAS,16,23.8160,in_S3+out_S1,2.5600,20.6075,23.1675
suzuka,2024,2024-r4,DRY,GAS,32,23.0250,in_S3+out_S1,2.4845,19.9650,22.4495
suzuka,2024,2024-r4,DRY,HAM,23,23.3450,in_S3+out_S1,2.5680,19.7230,22.2910
suzuka,2024,2024-r4,DRY,HAM,39,23.8140,in_S3+out_S1,2.3665,20.3660,22.7325
suzuka,2024,2024-r4,DRY,HUL,33,24.1270,in_S3+out_S1,2.6225,21.1720,23.7945
suzuka,2024,2024-r4,DRY,LEC,26,23.2660,in_S3+out_S1,2.2955,19.6015,21.8970
suzuka,2024,2024-r4,DRY,MAG,22,26.1960,in_S3+out_S1,2.2880,24.2890,26.5770
suzuka,2024,2024-r4,DRY,NOR,11,22.9220,in_S3+out_S1,2.3530,19.4380,21.7910
suzuka,2024,2024-r4,DRY,NOR,26,23.3380,in_S3+out_S1,2.6350,20.5105,23.1455
suzuka,2024,2024-r4,DRY,OCO,19,23.2050,in_S3+out_S1,2.5190,20.1180,22.6370
suzuka,2024,2024-r4,DRY,OCO,33,24.0650,in_S3+out_S1,2.5335,20.8275,23.3610
suzuka,2024,2024-r4,DRY,PER,15,22.9280,in_S3+out_S1,2.6190,19.0025,21.6215
suzuka,2024,2024-r4,DRY,PER,33,22.9040,in_S3+out_S1,2.4835,20.0930,22.5765
suzuka,2024,2024-r4,DRY,PIA,12,23.4450,in_S3+out_S1,2.3635,20.9485,23.3120
suzuka,2024,2024-r4,DRY,PIA,32,22.6460,in_S3+out_S1,2.0820,20.0260,22.1080
suzuka,2024,2024-r4,DRY,RUS,22,23.3960,in_S3+out_S1,2.2270,20.2340,22.4610
suzuka,2024,2024-r4,DRY,RUS,37,22.9680,in_S3+out_S1,2.1830,19.5600,21.7430
suzuka,2024,2024-r4,DRY,SAI,15,23.1130,in_S3+out_S1,2.3700,19.4270,21.7970
suzuka,2024,2024-r4,DRY,SAI,36,23.4070,in_S3+out_S1,2.3850,20.0775,22.4625
suzuka,2024,2024-r4,DRY,SAR,22,25.3940,in_S3+out_S1,2.4760,23.8775,26.3535
suzuka,2024,2024-r4,DRY,SAR,34,24.0630,in_S3+out_S1,2.2155,20.8215,23.0370
suzuka,2024,2024-r4,DRY,STR,12,23.3020,in_S3+out_S1,2.3805,19.0335,21.4140
suzuka,2024,2024-r4,DRY,STR,22,23.2580,in_S3+out_S1,2.8480,19.9540,22.8020
suzuka,2024,2024-r4,DRY,STR,34,22.8480,in_S3+out_S1,1.9735,18.3560,20.3295
suzuka,2024,2024-r4,DRY,TSU,22,23.4180,in_S3+out_S1,2.4250,20.1230,22.5480
suzuka,2024,2024-r4,DRY,VER,16,23.1250,in_S3+out_S1,2.2870,19.7630,22.0500
suzuka,2024,2024-r4,DRY,VER,34,23.1520,in_S3+out_S1,2.3425,20.3370,22.6795
suzuka,2025,2025-r3,DRY,ALB,24,23.0000,in_S3+out_S1,2.2165,22.2395,24.4560
suzuka,2025,2025-r3,DRY,ALO,24,25.6820,in_S3+out_S1,2.5260,23.3860,25.9120
suzuka,2025,2025-r3,DRY,ANT,31,24.3440,in_S3+out_S1,2.2780,23.7380,26.0160
suzuka,2025,2025-r3,DRY,BEA,23,24.8120,in_S3+out_S1,2.0790,21.7320,23.8110
suzuka,2025,2025-r3,DRY,BOR,31,23.3590,in_S3+out_S1,2.4630,22.0600,24.5230
suzuka,2025,2025-r3,DRY,DOO,15,23.1570,in_S3+out_S1,2.3940,20.7910,23.1850
suzuka,2025,2025-r3,DRY,GAS,24,26.0200,in_S3+out_S1,2.4815,25.7445,28.2260
suzuka,2025,2025-r3,DRY,HAD,25,23.2500,in_S3+out_S1,2.7350,22.2190,24.9540
suzuka,2025,2025-r3,DRY,HAM,30,23.0160,in_S3+out_S1,2.9170,20.3145,23.2315
suzuka,2025,2025-r3,DRY,HUL,22,23.6250,in_S3+out_S1,2.1475,21.1615,23.3090
suzuka,2025,2025-r3,DRY,LAW,33,23.4690,in_S3+out_S1,2.2450,21.5435,23.7885
suzuka,2025,2025-r3,DRY,LEC,21,23.2340,in_S3+out_S1,2.1650,21.1670,23.3320
suzuka,2025,2025-r3,DRY,NOR,21,23.2190,in_S3+out_S1,2.1010,22.1625,24.2635
suzuka,2025,2025-r3,DRY,OCO,32,24.4420,in_S3+out_S1,2.4490,22.1175,24.5665
suzuka,2025,2025-r3,DRY,PIA,20,22.9170,in_S3+out_S1,2.1620,20.4785,22.6405
suzuka,2025,2025-r3,DRY,RUS,19,23.2190,in_S3+out_S1,2.1370,20.4595,22.5965
suzuka,2025,2025-r3,DRY,SAI,33,23.2190,in_S3+out_S1,2.4710,21.0585,23.5295
suzuka,2025,2025-r3,DRY,STR,9,23.6390,in_S3+out_S1,2.2550,20.3580,22.6130
suzuka,2025,2025-r3,DRY,STR,30,23.7080,in_S3+out_S1,2.2990,20.6410,22.9400
suzuka,2025,2025-r3,DRY,TSU,23,24.0790,in_S3+out_S1,1.9450,21.4525,23.3975
suzuka,2025,2025-r3,DRY,VER,21,24.5780,in_S3+out_S1,2.2550,21.7480,24.0030
suzuka,2026,2026-r3,DRY,COL,17,23.5080,in_S3+out_S1,2.4570,19.9775,22.4345
suzuka,2026,2026-r3,DRY,LEC,17,22.9820,in_S3+out_S1,2.2160,19.5880,21.8040
