gara,giro,pilota,team,pos,compound,stint,life,pit,tempo_giro,sesT,gap_leader,status
Austria,4,BEA,Haas F1 Team,15.0,MEDIUM,1,4,False,74.103,3732.096,13.514,1
Austria,5,BEA,Haas F1 Team,15.0,MEDIUM,1,5,False,74.17,3806.266,15.998,1
Austria,6,BEA,Haas F1 Team,15.0,MEDIUM,1,6,False,74.329,3880.595,18.38,1
Austria,7,BEA,Haas F1 Team,15.0,MEDIUM,1,7,False,74.492,3955.087,20.897,1
Austria,8,BEA,Haas F1 Team,15.0,MEDIUM,1,8,False,74.79,4029.877,23.618,1
Austria,9,BEA,Haas F1 Team,15.0,MEDIUM,1,9,False,74.971,4104.848,26.186,1
Austria,10,BEA,Haas F1 Team,15.0,MEDIUM,1,10,False,75.771,4180.619,29.441,1
Austria,11,BEA,Haas F1 Team,15.0,MEDIUM,1,11,False,75.198,4255.817,31.987,1
Austria,12,BEA,Haas F1 Team,15.0,MEDIUM,1,12,False,75.35,4331.167,34.425,1
Austria,13,BEA,Haas F1 Team,14.0,MEDIUM,1,13,False,75.003,4406.17,36.264,1
Austria,14,BEA,Haas F1 Team,14.0,MEDIUM,1,14,False,75.366,4481.536,38.665,1
Austria,15,BEA,Haas F1 Team,14.0,MEDIUM,1,15,False,75.041,4556.577,40.92,1
Austria,16,BEA,Haas F1 Team,14.0,MEDIUM,1,16,False,74.751,4631.328,42.891,1
Austria,17,BEA,Haas F1 Team,14.0,MEDIUM,1,17,False,74.709,4706.037,44.689,1
Austria,18,BEA,Haas F1 Team,12.0,MEDIUM,1,18,False,75.344,4781.381,47.129,1
Austria,19,BEA,Haas F1 Team,11.0,MEDIUM,1,19,False,74.827,4856.208,44.871,1
Austria,20,BEA,Haas F1 Team,12.0,MEDIUM,1,20,False,75.908,4932.116,45.357,1
Austria,21,BEA,Haas F1 Team,13.0,MEDIUM,1,21,False,74.936,5007.052,47.489,1
Austria,22,BEA,Haas F1 Team,12.0,MEDIUM,1,22,False,74.645,5081.697,48.182,1
Austria,23,BEA,Haas F1 Team,13.0,MEDIUM,1,23,False,75.472,5157.169,50.518,1
Austria,24,BEA,Haas F1 Team,13.0,MEDIUM,1,24,True,86.766,5243.935,59.05,126
Austria,25,BEA,Haas F1 Team,14.0,HARD,2,1,True,109.866,5353.801,70.001,6
Austria,26,BEA,Haas F1 Team,14.0,HARD,2,2,False,78.057,5431.858,56.792,671
Austria,27,BEA,Haas F1 Team,14.0,HARD,2,3,False,73.101,5504.959,57.967,1
Austria,28,BEA,Haas F1 Team,14.0,HARD,2,4,False,73.102,5578.061,59.806,1
Austria,29,BEA,Haas F1 Team,14.0,HARD,2,5,False,73.025,5651.086,61.578,1
Austria,30,BEA,Haas F1 Team,14.0,HARD,2,6,False,73.063,5724.149,63.367,1
Austria,31,BEA,Haas F1 Team,14.0,HARD,2,7,False,73.147,5797.296,64.96,1
Austria,32,BEA,Haas F1 Team,14.0,HARD,2,8,False,73.075,5870.371,66.329,1
Austria,33,BEA,Haas F1 Team,14.0,HARD,2,9,False,73.27,5943.641,68.053,1
Austria,34,BEA,Haas F1 Team,14.0,HARD,2,10,False,73.138,6016.779,69.125,1
Austria,35,BEA,Haas F1 Team,14.0,HARD,2,11,False,73.161,6089.94,70.212,1
Austria,36,BEA,Haas F1 Team,14.0,HARD,2,12,False,73.403,6163.343,70.9,1
Austria,37,BEA,Haas F1 Team,14.0,HARD,2,13,False,76.268,6239.611,75.025,1
Austria,38,BEA,Haas F1 Team,14.0,HARD,2,14,False,74.08,6313.691,76.74,1
Austria,39,BEA,Haas F1 Team,13.0,HARD,2,15,False,74.004,6387.695,78.128,1
Austria,40,BEA,Haas F1 Team,13.0,HARD,2,16,False,75.228,6462.923,81.122,1
Austria,41,BEA,Haas F1 Team,13.0,HARD,2,17,False,73.839,6536.762,83.026,1
Austria,42,BEA,Haas F1 Team,13.0,HARD,2,18,False,73.708,6610.47,84.509,1
Austria,43,BEA,Haas F1 Team,14.0,HARD,2,19,False,74.806,6685.276,85.914,1
Austria,44,BEA,Haas F1 Team,14.0,HARD,2,20,False,73.877,6759.153,87.377,1
Austria,45,BEA,Haas F1 Team,14.0,HARD,2,21,True,78.343,6837.496,93.364,1
Austria,46,BEA,Haas F1 Team,15.0,MEDIUM,3,1,True,89.486,6926.982,110.47,1
Austria,47,BEA,Haas F1 Team,14.0,MEDIUM,3,2,False,72.405,6999.387,110.245,1
Austria,48,BEA,Haas F1 Team,14.0,MEDIUM,3,3,False,72.626,7072.013,110.19,1
Austria,49,BEA,Haas F1 Team,14.0,MEDIUM,3,4,False,73.475,7145.488,109.473,1
Austria,50,BEA,Haas F1 Team,14.0,MEDIUM,3,5,False,72.579,7218.067,109.931,1
Austria,51,BEA,Haas F1 Team,14.0,MEDIUM,3,6,False,83.153,7301.22,116.505,167
Austria,52,BEA,Haas F1 Team,14.0,MEDIUM,3,7,False,72.808,7374.028,111.535,1
Austria,53,BEA,Haas F1 Team,14.0,MEDIUM,3,8,False,72.266,7446.294,103.77,1
Austria,54,BEA,Haas F1 Team,14.0,MEDIUM,3,9,False,72.207,7518.501,105.04,1
Austria,55,BEA,Haas F1 Team,14.0,MEDIUM,3,10,False,72.506,7591.007,106.65,1
Austria,56,BEA,Haas F1 Team,14.0,MEDIUM,3,11,False,72.764,7663.771,108.634,1
Austria,57,BEA,Haas F1 Team,14.0,MEDIUM,3,12,False,72.952,7736.723,110.083,1
Austria,58,BEA,Haas F1 Team,14.0,MEDIUM,3,13,False,72.989,7809.712,112.062,1
Austria,59,BEA,Haas F1 Team,14.0,MEDIUM,3,14,False,73.054,7882.766,113.973,1
Austria,60,BEA,Haas F1 Team,14.0,MEDIUM,3,15,False,73.01,7955.776,115.622,1
Austria,61,BEA,Haas F1 Team,14.0,MEDIUM,3,16,False,73.132,8028.908,117.641,1
Austria,62,BEA,Haas F1 Team,14.0,MEDIUM,3,17,False,73.325,8102.233,119.804,1
Austria,63,BEA,Haas F1 Team,14.0,MEDIUM,3,18,False,74.962,8177.195,123.698,1
Austria,64,BEA,Haas F1 Team,14.0,MEDIUM,3,19,False,73.241,8250.436,125.648,1
Austria,65,BEA,Haas F1 Team,14.0,MEDIUM,3,20,False,73.191,8323.627,127.258,1
Austria,66,BEA,Haas F1 Team,14.0,MEDIUM,3,21,False,73.044,8396.671,128.687,1
Austria,67,BEA,Haas F1 Team,14.0,MEDIUM,3,22,False,73.032,8469.703,130.162,1
Austria,68,BEA,Haas F1 Team,14.0,MEDIUM,3,23,False,72.895,8542.598,131.568,1
Austria,69,BEA,Haas F1 Team,14.0,MEDIUM,3,24,False,73.35,8615.948,133.493,1
Austria,70,BEA,Haas F1 Team,14.0,MEDIUM,3,25,False,72.654,8688.602,134.509,1
Austria,1,BOR,Audi,11.0,SOFT,1,1,False,,3508.169,5.221,1
Austria,2,BOR,Audi,12.0,SOFT,1,2,False,74.516,3582.685,7.7,1
Austria,3,BOR,Audi,12.0,SOFT,1,3,False,73.538,3656.223,9.42,1
Austria,4,BOR,Audi,12.0,SOFT,1,4,False,74.13,3730.353,11.771,1
Austria,5,BOR,Audi,12.0,SOFT,1,5,False,74.049,3804.402,14.134,1
Austria,6,BOR,Audi,12.0,SOFT,1,6,False,73.725,3878.127,15.912,1
Austria,7,BOR,Audi,11.0,SOFT,1,7,False,73.833,3951.96,17.77,1
Austria,8,BOR,Audi,11.0,SOFT,1,8,False,73.96,4025.92,19.661,1
Austria,9,BOR,Audi,11.0,SOFT,1,9,False,73.808,4099.728,21.066,1
Austria,10,BOR,Audi,11.0,SOFT,1,10,False,73.956,4173.684,22.506,1
Austria,11,BOR,Audi,11.0,SOFT,1,11,False,73.978,4247.662,23.832,1
Austria,12,BOR,Audi,11.0,SOFT,1,12,False,73.764,4321.426,24.684,1
Austria,13,BOR,Audi,10.0,SOFT,1,13,False,74.046,4395.472,25.566,1
Austria,14,BOR,Audi,10.0,SOFT,1,14,False,74.714,4470.186,27.315,1
Austria,15,BOR,Audi,10.0,SOFT,1,15,False,74.091,4544.277,28.62,1
Austria,16,BOR,Audi,10.0,SOFT,1,16,False,74.072,4618.349,29.912,1
Austria,17,BOR,Audi,11.0,SOFT,1,17,True,78.144,4696.493,35.145,1
Austria,18,BOR,Audi,15.0,MEDIUM,2,1,True,90.698,4787.191,52.939,1
Austria,19,BOR,Audi,14.0,MEDIUM,2,2,False,73.064,4860.255,48.918,1
Austria,20,BOR,Audi,13.0,MEDIUM,2,3,False,72.538,4932.793,46.034,1
Austria,21,BOR,Audi,11.0,MEDIUM,2,4,False,73.017,5005.81,46.247,1
Austria,22,BOR,Audi,11.0,MEDIUM,2,5,False,72.981,5078.791,45.276,1
Austria,23,BOR,Audi,11.0,MEDIUM,2,6,False,72.431,5151.222,44.571,1
Austria,24,BOR,Audi,11.0,MEDIUM,2,7,False,81.475,5232.697,47.812,126
Austria,25,BOR,Audi,11.0,MEDIUM,2,8,False,98.256,5330.953,47.153,6
Austria,26,BOR,Audi,11.0,MEDIUM,2,9,False,82.075,5413.028,37.962,671
Austria,27,BOR,Audi,11.0,MEDIUM,2,10,False,72.556,5485.584,38.592,1
Austria,28,BOR,Audi,11.0,MEDIUM,2,11,False,72.458,5558.042,39.787,1
Austria,29,BOR,Audi,11.0,MEDIUM,2,12,False,72.496,5630.538,41.03,1
Austria,30,BOR,Audi,11.0,MEDIUM,2,13,False,72.771,5703.309,42.527,1
Austria,31,BOR,Audi,11.0,MEDIUM,2,14,False,72.88,5776.189,43.853,1
Austria,32,BOR,Audi,11.0,MEDIUM,2,15,False,72.898,5849.087,45.045,1
Austria,33,BOR,Audi,11.0,MEDIUM,2,16,False,73.034,5922.121,46.533,1
Austria,34,BOR,Audi,11.0,MEDIUM,2,17,False,73.192,5995.313,47.659,1
Austria,35,BOR,Audi,11.0,MEDIUM,2,18,False,73.366,6068.679,48.951,1
Austria,36,BOR,Audi,11.0,MEDIUM,2,19,False,73.252,6141.931,49.488,1
Austria,37,BOR,Audi,11.0,MEDIUM,2,20,False,73.535,6215.466,50.88,1
Austria,38,BOR,Audi,11.0,MEDIUM,2,21,False,73.537,6289.003,52.052,1
Austria,39,BOR,Audi,11.0,MEDIUM,2,22,False,73.355,6362.358,52.791,1
Austria,40,BOR,Audi,11.0,MEDIUM,2,23,False,73.826,6436.184,54.383,1
Austria,41,BOR,Audi,11.0,MEDIUM,2,24,False,73.73,6509.914,56.178,1
Austria,42,BOR,Audi,11.0,MEDIUM,2,25,False,74.21,6584.124,58.163,1
Austria,43,BOR,Audi,11.0,MEDIUM,2,26,False,74.387,6658.511,59.149,1
Austria,44,BOR,Audi,11.0,MEDIUM,2,27,True,78.407,6736.918,65.142,1
Austria,45,BOR,Audi,12.0,HARD,3,1,True,89.12,6826.038,81.906,1
Austria,46,BOR,Audi,11.0,HARD,3,2,False,72.136,6898.174,81.662,1
Austria,47,BOR,Audi,11.0,HARD,3,3,False,72.131,6970.305,81.163,1
Austria,48,BOR,Audi,11.0,HARD,3,4,False,72.313,7042.618,80.795,1
Austria,49,BOR,Audi,11.0,HARD,3,5,False,72.125,7114.743,78.728,1
Austria,50,BOR,Audi,11.0,HARD,3,6,False,73.446,7188.189,80.053,1
Austria,51,BOR,Audi,11.0,HARD,3,7,False,77.129,7265.318,80.603,16
Austria,52,BOR,Audi,11.0,HARD,3,8,False,79.903,7345.221,82.728,671
Austria,53,BOR,Audi,11.0,HARD,3,9,False,72.1,7417.321,74.797,1
Austria,54,BOR,Audi,11.0,HARD,3,10,False,72.171,7489.492,76.031,1
Austria,55,BOR,Audi,11.0,HARD,3,11,False,72.229,7561.721,77.364,1
Austria,56,BOR,Audi,11.0,HARD,3,12,False,73.56,7635.281,80.144,1
Austria,57,BOR,Audi,11.0,HARD,3,13,False,72.132,7707.413,80.773,1
Austria,58,BOR,Audi,11.0,HARD,3,14,False,73.493,7780.906,83.256,1
Austria,59,BOR,Audi,11.0,HARD,3,15,False,71.866,7852.772,83.979,1
Austria,60,BOR,Audi,11.0,HARD,3,16,False,71.897,7924.669,84.515,1
Austria,61,BOR,Audi,11.0,HARD,3,17,False,72.314,7996.983,85.716,1
Austria,62,BOR,Audi,11.0,HARD,3,18,False,72.451,8069.434,87.005,1
Austria,63,BOR,Audi,11.0,HARD,3,19,False,74.277,8143.711,90.214,1
Austria,64,BOR,Audi,11.0,HARD,3,20,False,72.393,8216.104,91.316,1
Austria,65,BOR,Audi,11.0,HARD,3,21,False,72.488,8288.592,92.223,1
Austria,66,BOR,Audi,11.0,HARD,3,22,False,72.929,8361.521,93.537,1
Austria,67,BOR,Audi,11.0,HARD,3,23,False,74.258,8435.779,96.238,1
Austria,68,BOR,Audi,11.0,HARD,3,24,False,72.818,8508.597,97.567,1
Austria,69,BOR,Audi,11.0,HARD,3,25,False,72.816,8581.413,98.958,1
Austria,70,BOR,Audi,11.0,HARD,3,26,False,74.827,8656.24,102.147,1
Austria,1,BOT,Cadillac,21.0,MEDIUM,1,1,False,,3512.022,9.074,1
Austria,2,BOT,Cadillac,22.0,MEDIUM,1,2,True,87.748,3599.77,24.785,1
Austria,1,COL,Alpine,20.0,MEDIUM,1,1,False,,3511.596,8.648,1
Austria,2,COL,Alpine,19.0,MEDIUM,1,2,False,74.754,3586.35,11.365,1
Austria,3,COL,Alpine,19.0,MEDIUM,1,3,False,74.423,3660.773,13.97,1
Austria,4,COL,Alpine,18.0,MEDIUM,1,4,False,73.852,3734.625,16.043,1
Austria,5,COL,Alpine,18.0,MEDIUM,1,5,False,75.1,3809.725,19.457,1
Austria,6,COL,Alpine,18.0,MEDIUM,1,6,False,74.183,3883.908,21.693,1
Austria,7,COL,Alpine,18.0,MEDIUM,1,7,False,74.111,3958.019,23.829,1
Austria,8,COL,Alpine,18.0,MEDIUM,1,8,False,74.651,4032.67,26.411,1
Austria,9,COL,Alpine,18.0,MEDIUM,1,9,False,75.262,4107.932,29.27,1
Austria,10,COL,Alpine,18.0,MEDIUM,1,10,False,75.314,4183.246,32.068,1
Austria,11,COL,Alpine,18.0,MEDIUM,1,11,False,75.729,4258.975,35.145,1
Austria,12,COL,Alpine,18.0,MEDIUM,1,12,False,75.488,4334.463,37.721,1
Austria,13,COL,Alpine,18.0,MEDIUM,1,13,False,75.387,4409.85,39.944,1
Austria,14,COL,Alpine,17.0,MEDIUM,1,14,False,76.335,4486.185,43.314,1
Austria,15,COL,Alpine,16.0,MEDIUM,1,15,False,75.24,4561.425,45.768,1
Austria,16,COL,Alpine,16.0,MEDIUM,1,16,False,74.61,4636.035,47.598,1
Austria,17,COL,Alpine,16.0,MEDIUM,1,17,False,74.417,4710.452,49.104,1
Austria,18,COL,Alpine,14.0,MEDIUM,1,18,False,74.47,4784.922,50.67,1
Austria,19,COL,Alpine,13.0,MEDIUM,1,19,False,74.775,4859.697,48.36,1
Austria,20,COL,Alpine,15.0,MEDIUM,1,20,True,79.177,4938.874,52.115,1
Austria,21,COL,Alpine,20.0,HARD,2,1,True,92.123,5030.997,71.434,1
Austria,22,COL,Alpine,19.0,HARD,2,2,False,73.301,5104.298,70.783,1
Austria,23,COL,Alpine,18.0,HARD,2,3,False,73.444,5177.742,71.091,12
Austria,24,COL,Alpine,17.0,HARD,2,4,False,92.991,5270.733,85.848,26
Austria,25,COL,Alpine,17.0,HARD,2,5,False,93.53,5364.263,80.463,67
Austria,26,COL,Alpine,17.0,HARD,2,6,False,74.927,5439.19,64.124,71
Austria,27,COL,Alpine,17.0,HARD,2,7,False,72.963,5512.153,65.161,1
Austria,28,COL,Alpine,17.0,HARD,2,8,False,72.673,5584.826,66.571,1
Austria,29,COL,Alpine,17.0,HARD,2,9,False,73.104,5657.93,68.422,1
Austria,30,COL,Alpine,16.0,HARD,2,10,False,72.578,5730.508,69.726,1
Austria,31,COL,Alpine,16.0,HARD,2,11,False,74.472,5804.98,72.644,1
Austria,32,COL,Alpine,16.0,HARD,2,12,False,73.166,5878.146,74.104,1
Austria,33,COL,Alpine,15.0,HARD,2,13,False,74.5,5952.646,77.058,1
Austria,34,COL,Alpine,15.0,HARD,2,14,False,73.108,6025.754,78.1,1
Austria,35,COL,Alpine,15.0,HARD,2,15,False,73.265,6099.019,79.291,1
Austria,36,COL,Alpine,15.0,HARD,2,16,False,73.574,6172.593,80.15,1
Austria,37,COL,Alpine,15.0,HARD,2,17,False,75.029,6247.622,83.036,1
Austria,38,COL,Alpine,15.0,HARD,2,18,False,73.642,6321.264,84.313,1
Austria,39,COL,Alpine,15.0,HARD,2,19,False,74.048,6395.312,85.745,1
Austria,40,COL,Alpine,15.0,HARD,2,20,False,73.611,6468.923,87.122,1
Austria,41,COL,Alpine,15.0,HARD,2,21,False,76.339,6545.262,91.526,1
Austria,42,COL,Alpine,15.0,HARD,2,22,False,73.599,6618.861,92.9,1
Austria,43,COL,Alpine,15.0,HARD,2,23,False,75.108,6693.969,94.607,1
Austria,44,COL,Alpine,15.0,HARD,2,24,False,73.696,6767.665,95.889,1
Austria,45,COL,Alpine,15.0,HARD,2,25,False,74.111,6841.776,97.644,1
Austria,46,COL,Alpine,14.0,HARD,2,26,True,77.878,6919.654,103.142,1
Austria,47,COL,Alpine,17.0,MEDIUM,3,1,True,90.778,7010.432,121.29,1
Austria,48,COL,Alpine,17.0,MEDIUM,3,2,False,72.326,7082.758,120.935,1
Austria,49,COL,Alpine,16.0,MEDIUM,3,3,False,71.795,7154.553,118.538,1
Austria,50,COL,Alpine,16.0,MEDIUM,3,4,False,72.494,7227.047,118.911,1
Austria,51,COL,Alpine,16.0,MEDIUM,3,5,False,84.212,7311.259,126.544,167
Austria,52,COL,Alpine,16.0,MEDIUM,3,6,False,72.496,7383.755,121.262,1
Austria,53,COL,Alpine,16.0,MEDIUM,3,7,False,73.164,7456.919,114.395,1
Austria,54,COL,Alpine,15.0,MEDIUM,3,8,False,72.385,7529.304,115.843,1
Austria,55,COL,Alpine,15.0,MEDIUM,3,9,False,72.361,7601.665,117.308,1
Austria,56,COL,Alpine,15.0,MEDIUM,3,10,False,71.981,7673.646,118.509,1
Austria,57,COL,Alpine,15.0,MEDIUM,3,11,False,72.287,7745.933,119.293,1
Austria,58,COL,Alpine,15.0,MEDIUM,3,12,False,72.149,7818.082,120.432,1
Austria,59,COL,Alpine,15.0,MEDIUM,3,13,False,72.273,7890.355,121.562,1
Austria,60,COL,Alpine,15.0,MEDIUM,3,14,False,73.572,7963.927,123.773,1
Austria,61,COL,Alpine,15.0,MEDIUM,3,15,False,72.822,8036.749,125.482,1
Austria,62,COL,Alpine,15.0,MEDIUM,3,16,False,72.734,8109.483,127.054,1
Austria,63,COL,Alpine,15.0,MEDIUM,3,17,False,72.726,8182.209,128.712,1
Austria,64,COL,Alpine,15.0,MEDIUM,3,18,False,72.544,8254.753,129.965,1
Austria,65,COL,Alpine,15.0,MEDIUM,3,19,False,72.536,8327.289,130.92,1
Austria,66,COL,Alpine,15.0,MEDIUM,3,20,False,72.718,8400.007,132.023,1
Austria,67,COL,Alpine,15.0,MEDIUM,3,21,False,72.729,8472.736,133.195,1
Austria,68,COL,Alpine,15.0,MEDIUM,3,22,False,72.798,8545.534,134.504,1
Austria,69,COL,Alpine,15.0,MEDIUM,3,23,False,73.361,8618.895,136.44,1
Austria,70,COL,Alpine,15.0,MEDIUM,3,24,False,72.677,8691.572,137.479,1
Austria,1,GAS,Alpine,13.0,MEDIUM,1,1,False,,3508.674,5.726,1
Austria,2,GAS,Alpine,13.0,MEDIUM,1,2,False,74.455,3583.129,8.144,1
Austria,3,GAS,Alpine,13.0,MEDIUM,1,3,False,73.713,3656.842,10.039,1
Austria,4,GAS,Alpine,13.0,MEDIUM,1,4,False,74.015,3730.857,12.275,1
Austria,5,GAS,Alpine,13.0,MEDIUM,1,5,False,74.023,3804.88,14.612,1
Austria,6,GAS,Alpine,13.0,MEDIUM,1,6,False,74.065,3878.945,16.73,1
Austria,7,GAS,Alpine,13.0,MEDIUM,1,7,False,74.705,3953.65,19.46,1
Austria,8,GAS,Alpine,13.0,MEDIUM,1,8,False,74.513,4028.163,21.904,1
Austria,9,GAS,Alpine,13.0,MEDIUM,1,9,False,74.864,4103.027,24.365,1
Austria,10,GAS,Alpine,13.0,MEDIUM,1,10,False,75.154,4178.181,27.003,1
Austria,11,GAS,Alpine,13.0,MEDIUM,1,11,False,75.588,4253.769,29.939,1
Austria,12,GAS,Alpine,13.0,MEDIUM,1,12,False,74.943,4328.712,31.97,1
Austria,13,GAS,Alpine,16.0,MEDIUM,1,13,True,79.306,4408.018,38.112,1
Austria,14,GAS,Alpine,20.0,HARD,2,1,True,90.469,4498.487,55.616,1
Austria,15,GAS,Alpine,19.0,HARD,2,2,False,72.983,4571.47,55.813,1
Austria,16,GAS,Alpine,18.0,HARD,2,3,False,73.349,4644.819,56.382,1
Austria,17,GAS,Alpine,17.0,HARD,2,4,False,73.244,4718.063,56.715,1
Austria,18,GAS,Alpine,17.0,HARD,2,5,False,73.04,4791.103,56.851,1
Austria,19,GAS,Alpine,15.0,HARD,2,6,False,72.932,4864.035,52.698,1
Austria,20,GAS,Alpine,14.0,HARD,2,7,False,72.916,4936.951,50.192,1
Austria,21,GAS,Alpine,14.0,HARD,2,8,False,72.772,5009.723,50.16,1
Austria,22,GAS,Alpine,13.0,HARD,2,9,False,72.985,5082.708,49.193,1
Austria,23,GAS,Alpine,12.0,HARD,2,10,False,73.89,5156.598,49.947,1
Austria,24,GAS,Alpine,12.0,HARD,2,11,False,83.514,5240.112,55.227,126
Austria,25,GAS,Alpine,12.0,HARD,2,12,False,96.491,5336.603,52.803,6
Austria,26,GAS,Alpine,12.0,HARD,2,13,False,82.551,5419.154,44.088,671
Austria,27,GAS,Alpine,12.0,HARD,2,14,False,73.061,5492.215,45.223,1
Austria,28,GAS,Alpine,12.0,HARD,2,15,False,72.923,5565.138,46.883,1
Austria,29,GAS,Alpine,12.0,HARD,2,16,False,73.094,5638.232,48.724,1
Austria,30,GAS,Alpine,12.0,HARD,2,17,False,73.146,5711.378,50.596,1
Austria,31,GAS,Alpine,12.0,HARD,2,18,False,73.156,5784.534,52.198,1
Austria,32,GAS,Alpine,12.0,HARD,2,19,False,73.184,5857.718,53.676,1
Austria,33,GAS,Alpine,12.0,HARD,2,20,False,73.464,5931.182,55.594,1
Austria,34,GAS,Alpine,12.0,HARD,2,21,False,73.591,6004.773,57.119,1
Austria,35,GAS,Alpine,12.0,HARD,2,22,False,73.749,6078.522,58.794,1
Austria,36,GAS,Alpine,12.0,HARD,2,23,False,73.927,6152.449,60.006,1
Austria,37,GAS,Alpine,12.0,HARD,2,24,False,73.947,6226.396,61.81,1
Austria,38,GAS,Alpine,13.0,HARD,2,25,True,78.051,6304.447,67.496,1
Austria,39,GAS,Alpine,14.0,MEDIUM,3,1,True,89.337,6393.784,84.217,1
Austria,40,GAS,Alpine,14.0,MEDIUM,3,2,False,72.259,6466.043,84.242,1
Austria,41,GAS,Alpine,14.0,MEDIUM,3,3,False,72.291,6538.334,84.598,1
Austria,42,GAS,Alpine,14.0,MEDIUM,3,4,False,72.583,6610.917,84.956,1
Austria,43,GAS,Alpine,13.0,MEDIUM,3,5,False,72.471,6683.388,84.026,1
Austria,44,GAS,Alpine,13.0,MEDIUM,3,6,False,72.371,6755.759,83.983,1
Austria,45,GAS,Alpine,13.0,MEDIUM,3,7,False,72.718,6828.477,84.345,1
Austria,46,GAS,Alpine,12.0,MEDIUM,3,8,False,72.366,6900.843,84.331,1
Austria,47,GAS,Alpine,12.0,MEDIUM,3,9,False,72.967,6973.81,84.668,1
Austria,48,GAS,Alpine,12.0,MEDIUM,3,10,False,73.261,7047.071,85.248,1
Austria,49,GAS,Alpine,12.0,MEDIUM,3,11,False,72.557,7119.628,83.613,1
Austria,50,GAS,Alpine,12.0,MEDIUM,3,12,False,72.686,7192.314,84.178,1
Austria,51,GAS,Alpine,12.0,MEDIUM,3,13,True,78.808,7271.122,86.407,16
Austria,52,GAS,Alpine,13.0,SOFT,4,1,True,91.156,7362.278,99.785,671
Austria,53,GAS,Alpine,13.0,SOFT,4,2,False,73.63,7435.908,93.384,1
Austria,54,GAS,Alpine,13.0,SOFT,4,3,False,71.466,7507.374,93.913,1
Austria,55,GAS,Alpine,13.0,SOFT,4,4,False,72.805,7580.179,95.822,1
Austria,56,GAS,Alpine,13.0,SOFT,4,5,False,72.053,7652.232,97.095,1
Austria,57,GAS,Alpine,13.0,SOFT,4,6,False,73.102,7725.334,98.694,1
Austria,58,GAS,Alpine,13.0,SOFT,4,7,False,73.762,7799.096,101.446,1
Austria,59,GAS,Alpine,13.0,SOFT,4,8,False,71.953,7871.049,102.256,1
Austria,60,GAS,Alpine,13.0,SOFT,4,9,False,71.581,7942.63,102.476,1
Austria,61,GAS,Alpine,13.0,SOFT,4,10,False,71.651,8014.281,103.014,1
Austria,62,GAS,Alpine,13.0,SOFT,4,11,False,71.625,8085.906,103.477,1
Austria,63,GAS,Alpine,13.0,SOFT,4,12,False,71.779,8157.685,104.188,1
Austria,64,GAS,Alpine,13.0,SOFT,4,13,False,73.001,8230.686,105.898,1
Austria,65,GAS,Alpine,13.0,SOFT,4,14,False,72.076,8302.762,106.393,1
Austria,66,GAS,Alpine,13.0,SOFT,4,15,False,72.223,8374.985,107.001,1
Austria,67,GAS,Alpine,13.0,SOFT,4,16,False,72.562,8447.547,108.006,1
Austria,68,GAS,Alpine,13.0,SOFT,4,17,False,71.986,8519.533,108.503,1
Austria,69,GAS,Alpine,13.0,SOFT,4,18,False,72.97,8592.503,110.048,1
Austria,70,GAS,Alpine,13.0,SOFT,4,19,False,72.673,8665.176,111.083,1
Austria,1,HAD,Red Bull Racing,9.0,MEDIUM,1,1,False,,3507.494,4.546,1
Austria,2,HAD,Red Bull Racing,9.0,MEDIUM,1,2,False,73.413,3580.907,5.922,1
Austria,3,HAD,Red Bull Racing,9.0,MEDIUM,1,3,False,73.499,3654.406,7.603,1
Austria,4,HAD,Red Bull Racing,8.0,MEDIUM,1,4,False,73.029,3727.435,8.853,1
Austria,5,HAD,Red Bull Racing,8.0,MEDIUM,1,5,False,72.593,3800.028,9.76,1
Austria,6,HAD,Red Bull Racing,8.0,MEDIUM,1,6,False,72.357,3872.385,10.17,1
Austria,7,HAD,Red Bull Racing,8.0,MEDIUM,1,7,False,72.706,3945.091,10.901,1
Austria,8,HAD,Red Bull Racing,8.0,MEDIUM,1,8,False,72.917,4018.008,11.749,1
Austria,9,HAD,Red Bull Racing,8.0,MEDIUM,1,9,False,72.857,4090.865,12.203,1
Austria,10,HAD,Red Bull Racing,8.0,MEDIUM,1,10,False,73.262,4164.127,12.949,1
Austria,11,HAD,Red Bull Racing,8.0,MEDIUM,1,11,False,73.449,4237.576,13.746,1
Austria,12,HAD,Red Bull Racing,8.0,MEDIUM,1,12,False,73.467,4311.043,14.301,1
Austria,13,HAD,Red Bull Racing,6.0,MEDIUM,1,13,False,73.556,4384.599,14.693,1
Austria,14,HAD,Red Bull Racing,6.0,MEDIUM,1,14,False,73.885,4458.484,15.613,1
Austria,15,HAD,Red Bull Racing,6.0,MEDIUM,1,15,False,73.518,4532.002,16.345,1
Austria,16,HAD,Red Bull Racing,6.0,MEDIUM,1,16,False,73.745,4605.747,17.31,1
Austria,17,HAD,Red Bull Racing,6.0,MEDIUM,1,17,False,73.478,4679.225,17.877,1
Austria,18,HAD,Red Bull Racing,6.0,MEDIUM,1,18,True,76.939,4756.164,21.912,1
Austria,19,HAD,Red Bull Racing,9.0,MEDIUM,2,1,True,89.177,4845.341,34.004,1
Austria,20,HAD,Red Bull Racing,8.0,MEDIUM,2,2,False,71.839,4917.18,30.421,1
Austria,21,HAD,Red Bull Racing,8.0,MEDIUM,2,3,False,71.268,4988.448,28.885,1
