gara,drv,k,freeze_L,residuo,dpace_prepit,cambio_davanti
Australia,LAW,1,25,3.4367,0.7301,0
Australia,LAW,1,26,4.0198,0.2345,0
Australia,LAW,1,27,3.8685,0.6620,1
Australia,LAW,1,28,3.9102,0.6703,1
Australia,LAW,1,3,2.6256,1.1930,0
Australia,LAW,1,37,-0.6571,1.5446,0
Australia,LAW,1,38,0.2621,0.8635,0
Australia,LAW,1,39,1.3234,0.1761,0
Australia,LAW,1,4,4.8738,0.7410,1
Australia,LAW,1,40,1.5370,0.0000,0
Australia,LAW,1,41,2.0915,-0.1903,0
Australia,LAW,1,42,2.0401,-0.0999,0
Australia,LAW,1,43,2.0436,-0.1608,0
Australia,LAW,1,44,1.8692,-0.1302,0
Australia,LAW,1,45,1.2157,0.0000,0
Australia,LAW,1,46,1.3731,0.0000,0
Australia,LAW,1,47,1.5637,0.0000,0
Australia,LAW,1,48,1.2121,0.0000,0
Australia,LAW,1,49,0.9701,0.0000,0
Australia,LAW,1,5,4.3271,0.3340,0
Australia,LAW,1,50,0.9553,0.0000,0
Australia,LAW,1,51,1.6178,-0.0047,0
Australia,LAW,1,52,1.4540,-0.0530,0
Australia,LAW,1,53,1.3912,-0.1346,0
Australia,LAW,1,54,3.6953,-0.2630,0
Australia,LAW,1,55,4.8234,-0.2823,0
Australia,LAW,1,6,1.3719,0.9231,1
Australia,LAW,3,21,8.4613,0.2832,0
Australia,LAW,3,22,9.3182,0.0966,0
Australia,LAW,3,23,9.2477,0.3732,0
Australia,LAW,3,24,7.9293,0.3303,0
Australia,LAW,3,25,7.3584,0.7301,1
Australia,LAW,3,26,8.3926,0.2345,1
Australia,LAW,3,3,6.0521,1.1930,0
Australia,LAW,3,37,-1.8643,1.5446,0
Australia,LAW,3,38,0.2913,0.8635,0
Australia,LAW,3,39,2.9298,0.1761,0
Australia,LAW,3,4,7.1777,0.7410,0
Australia,LAW,3,40,3.4089,0.0000,0
Australia,LAW,3,41,4.2840,-0.1903,0
Australia,LAW,3,42,4.1101,-0.0999,0
Australia,LAW,3,43,3.5122,-0.1608,0
Australia,LAW,3,44,3.4103,-0.1302,0
Australia,LAW,3,45,2.7794,0.0000,0
Australia,LAW,3,46,2.5851,0.0000,0
Australia,LAW,3,47,2.6619,0.0000,0
Australia,LAW,3,48,2.2932,0.0000,0
Australia,LAW,3,49,2.6668,0.0000,0
Australia,LAW,3,50,2.4726,0.0000,0
Australia,LAW,3,51,3.0567,-0.0047,0
Australia,LAW,3,52,5.2390,-0.0530,0
Australia,LAW,3,53,6.3463,-0.1346,0
Australia,LAW,5,21,11.8890,0.2832,0
Australia,LAW,5,22,13.6138,0.0966,0
Australia,LAW,5,23,13.5386,0.3732,1
Australia,LAW,5,24,12.4084,0.3303,1
Australia,LAW,5,37,-2.7884,1.5446,0
Australia,LAW,5,38,0.6554,0.8635,0
Australia,LAW,5,39,4.6372,0.1761,0
Australia,LAW,5,40,5.3109,0.0000,0
Australia,LAW,5,41,5.9016,-0.1903,0
Australia,LAW,5,42,5.8522,-0.0999,0
Australia,LAW,5,43,5.3289,-0.1608,0
Australia,LAW,5,44,4.7905,-0.1302,0
Australia,LAW,5,45,4.5612,0.0000,0
Australia,LAW,5,46,4.4159,0.0000,0
Australia,LAW,5,47,4.5315,0.0000,0
Australia,LAW,5,48,3.9364,0.0000,0
Australia,LAW,5,49,4.1845,0.0000,0
Australia,LAW,5,50,6.3208,0.0000,0
Australia,LAW,5,51,8.0595,-0.0047,0
Australia,LEC,1,15,4.0782,-0.9963,0
Australia,LEC,1,29,3.0583,-1.3805,0
Australia,LEC,1,3,2.0066,-1.1320,0
Australia,LEC,1,35,4.6003,-1.3209,0
Australia,LEC,1,36,2.7630,-1.3456,0
Australia,LEC,1,37,2.2306,-1.5192,0
Australia,LEC,1,38,2.6060,-1.5799,0
Australia,LEC,1,39,2.8486,-1.6225,0
Australia,LEC,1,4,2.9828,-1.1295,0
Australia,LEC,1,40,2.7401,-1.6651,0
Australia,LEC,1,41,2.3520,-1.6626,0
Australia,LEC,1,42,2.4570,-1.5378,0
Australia,LEC,1,43,2.7313,-1.5681,0
Australia,LEC,1,44,2.3957,-1.5329,0
Australia,LEC,1,45,2.0944,-1.4193,0
Australia,LEC,1,46,2.0062,-1.3936,0
Australia,LEC,1,47,2.3933,-1.3603,0
Australia,LEC,1,48,2.6695,-1.3687,0
Australia,LEC,1,49,2.2751,-1.3798,0
Australia,LEC,1,5,3.7431,-1.4584,0
Australia,LEC,1,50,2.1046,-1.3770,0
Australia,LEC,1,51,2.0323,-1.3400,0
Australia,LEC,1,52,1.9311,-1.3665,0
Australia,LEC,1,53,1.7080,-1.4579,0
Australia,LEC,1,54,1.5939,-1.5746,0
Australia,LEC,1,55,1.7433,-1.5372,0
Australia,LEC,1,56,1.9718,-1.4835,0
Australia,LEC,1,6,4.9599,-1.5421,0
Australia,LEC,1,7,7.0038,-1.5898,0
Australia,LEC,1,8,4.9419,-1.1621,0
Australia,LEC,3,3,4.3351,-1.1320,0
Australia,LEC,3,35,6.8956,-1.3209,0
Australia,LEC,3,36,5.3690,-1.3456,0
Australia,LEC,3,37,5.0791,-1.5192,0
Australia,LEC,3,38,5.3950,-1.5799,0
Australia,LEC,3,39,5.3681,-1.6225,0
Australia,LEC,3,4,6.7597,-1.1295,0
Australia,LEC,3,40,5.4832,-1.6651,0
Australia,LEC,3,41,5.3621,-1.6626,0
Australia,LEC,3,42,5.1239,-1.5378,0
Australia,LEC,3,43,5.0546,-1.5681,0
Australia,LEC,3,44,4.5883,-1.5329,0
Australia,LEC,3,45,4.6058,-1.4193,0
Australia,LEC,3,46,4.7253,-1.3936,0
Australia,LEC,3,47,4.7127,-1.3603,0
Australia,LEC,3,48,4.8130,-1.3687,0
Australia,LEC,3,49,4.4241,-1.3798,0
Australia,LEC,3,5,9.7952,-1.4584,0
Australia,LEC,3,50,4.2302,-1.3770,0
Australia,LEC,3,51,3.8717,-1.3400,0
Australia,LEC,3,52,3.5931,-1.3665,0
Australia,LEC,3,53,3.6089,-1.4579,0
Australia,LEC,3,54,3.8127,-1.5746,0
Australia,LEC,3,6,9.9019,-1.5421,0
Australia,LEC,5,3,8.9727,-1.1320,0
Australia,LEC,5,35,9.8088,-1.3209,0
Australia,LEC,5,36,8.1580,-1.3456,0
Australia,LEC,5,37,7.5987,-1.5192,0
Australia,LEC,5,38,8.1870,-1.5799,0
Australia,LEC,5,39,8.5457,-1.6225,0
Australia,LEC,5,4,10.5185,-1.1295,0
Australia,LEC,5,40,8.4363,-1.6651,0
Australia,LEC,5,41,7.9641,-1.6626,0
Australia,LEC,5,42,7.5879,-1.5378,0
Australia,LEC,5,43,7.7949,-1.5681,0
Australia,LEC,5,44,7.4940,-1.5329,0
Australia,LEC,5,45,7.0432,-1.4193,0
Australia,LEC,5,46,6.9185,-1.3936,0
Australia,LEC,5,47,6.9060,-1.3603,0
Australia,LEC,5,48,6.9776,-1.3687,0
Australia,LEC,5,49,6.3802,-1.3798,0
Australia,LEC,5,50,6.0869,-1.3770,0
Australia,LEC,5,51,5.9040,-1.3400,0
Australia,LEC,5,52,5.8802,-1.3665,0
Australia,LIN,1,22,4.7106,-0.6544,0
Australia,LIN,1,23,3.3939,-0.0848,0
Australia,LIN,1,24,2.9807,-0.1380,0
Australia,LIN,1,25,3.3180,0.0000,0
Australia,LIN,1,26,3.8272,-0.5262,0
Australia,LIN,1,27,4.1808,-0.1136,0
Australia,LIN,1,28,3.7863,-0.1203,0
Australia,LIN,1,29,3.7085,-0.1066,0
Australia,LIN,1,3,3.7676,-0.1260,1
Australia,LIN,1,35,3.5674,0.0000,0
Australia,LIN,1,36,3.5769,0.0000,0
Australia,LIN,1,37,4.8335,-0.0982,0
Australia,LIN,1,38,8.1031,-0.0590,1
Australia,LIN,1,39,7.3266,0.0000,1
Australia,LIN,1,4,4.1301,-0.2911,0
Australia,LIN,1,40,4.2661,0.0589,0
Australia,LIN,1,41,3.7019,0.0000,0
Australia,LIN,1,42,3.0198,0.0633,0
Australia,LIN,1,43,2.7331,0.0000,0
Australia,LIN,1,44,2.6044,0.0022,0
Australia,LIN,1,45,2.7117,0.0795,0
Australia,LIN,1,46,2.8659,0.0691,0
Australia,LIN,1,47,2.8452,0.1008,0
Australia,LIN,1,48,2.6755,0.0908,0
Australia,LIN,1,49,2.2545,0.0804,0
Australia,LIN,1,5,3.7022,-0.5730,1
Australia,LIN,1,50,2.7286,0.0840,0
Australia,LIN,1,51,4.4219,0.1127,0
Australia,LIN,1,52,7.2983,0.0779,0
Australia,LIN,1,53,5.5619,0.0706,0
Australia,LIN,1,54,1.8804,0.0382,0
Australia,LIN,1,55,1.7453,0.1188,0
Australia,LIN,1,6,3.7849,-0.5261,0
Australia,LIN,1,7,4.1427,-0.4433,0
Australia,LIN,1,8,5.0242,-0.5418,0
Australia,LIN,3,22,8.4262,-0.6544,0
Australia,LIN,3,23,6.5367,-0.0848,0
Australia,LIN,3,24,6.3294,-0.1380,0
Australia,LIN,3,25,7.4609,0.0000,0
Australia,LIN,3,26,8.0165,-0.5262,0
Australia,LIN,3,27,8.1286,-0.1136,0
Australia,LIN,3,3,5.8141,-0.1260,0
Australia,LIN,3,35,8.6659,0.0000,0
Australia,LIN,3,36,12.0308,0.0000,1
Australia,LIN,3,37,12.5630,-0.0982,1
Australia,LIN,3,38,12.8243,-0.0590,1
Australia,LIN,3,39,11.2762,0.0000,1
Australia,LIN,3,4,7.0872,-0.2911,0
Australia,LIN,3,40,7.3262,0.0589,0
Australia,LIN,3,41,6.5249,0.0000,0
Australia,LIN,3,42,5.7635,0.0633,0
Australia,LIN,3,43,5.5352,0.0000,0
Australia,LIN,3,44,5.5119,0.0022,0
Australia,LIN,3,45,5.5993,0.0795,0
Australia,LIN,3,46,5.5847,0.0691,0
Australia,LIN,3,47,5.1423,0.1008,0
Australia,LIN,3,48,5.4460,0.0908,0
Australia,LIN,3,49,6.7780,0.0804,0
Australia,LIN,3,5,7.4154,-0.5730,1
Australia,LIN,3,50,10.1881,0.0840,0
Australia,LIN,3,51,10.2669,0.1127,0
Australia,LIN,3,52,9.5836,0.0779,0
Australia,LIN,3,53,7.7197,0.0706,0
Australia,LIN,3,6,8.0179,-0.5261,0
Australia,LIN,5,22,12.5098,-0.6544,0
Australia,LIN,5,23,10.5046,-0.0848,0
Australia,LIN,5,24,10.0401,-0.1380,0
Australia,LIN,5,25,11.3709,0.0000,0
Australia,LIN,5,3,7.8717,-0.1260,0
Australia,LIN,5,35,16.6603,0.0000,1
Australia,LIN,5,36,17.1027,0.0000,1
Australia,LIN,5,37,16.9156,-0.0982,1
Australia,LIN,5,38,16.3394,-0.0590,1
Australia,LIN,5,39,14.3469,0.0000,1
Australia,LIN,5,4,10.4923,-0.2911,0
Australia,LIN,5,40,10.1103,0.0589,0
Australia,LIN,5,41,9.4168,0.0000,0
Australia,LIN,5,42,8.8103,0.0633,0
Australia,LIN,5,43,8.5133,0.0000,0
Australia,LIN,5,44,8.2723,0.0022,0
Australia,LIN,5,45,7.9390,0.0795,0
Australia,LIN,5,46,8.3986,0.0691,0
Australia,LIN,5,47,9.7085,0.1008,0
Australia,LIN,5,48,12.9474,0.0908,0
Australia,LIN,5,49,12.7246,0.0804,0
Australia,LIN,5,50,12.6347,0.0840,0
Australia,LIN,5,51,12.7078,0.1127,0
Australia,NOR,1,21,3.4350,-1.1824,0
Australia,NOR,1,22,3.1668,-1.1500,0
Australia,NOR,1,23,3.2402,-0.9694,1
Australia,NOR,1,24,3.3566,-1.1084,1
Australia,NOR,1,25,3.7844,-0.8667,0
Australia,NOR,1,26,4.4532,-1.2892,1
Australia,NOR,1,27,4.6054,-0.9614,1
Australia,NOR,1,28,4.4946,-1.0529,0
Australia,NOR,1,29,4.4012,-1.0044,0
Australia,NOR,1,3,2.6386,0.0000,1
Australia,NOR,1,38,1.3041,-0.7959,1
Australia,NOR,1,39,2.5121,-0.8373,0
Australia,NOR,1,4,2.2468,0.1415,1
Australia,NOR,1,40,2.4354,-0.8787,1
Australia,NOR,1,41,1.8820,-0.9090,1
Australia,NOR,1,42,1.6495,-0.8171,0
Australia,NOR,1,43,1.2053,-0.8931,0
Australia,NOR,1,44,0.9617,-0.9459,0
Australia,NOR,1,45,0.8556,-0.8799,0
Australia,NOR,1,46,0.9025,-0.9017,0
Australia,NOR,1,47,1.0060,-0.9196,0
Australia,NOR,1,48,0.7989,-0.9319,0
Australia,NOR,1,49,0.6402,-0.9764,0
Australia,NOR,1,5,2.0811,-0.0484,0
Australia,NOR,1,50,0.7084,-1.0069,0
Australia,NOR,1,51,0.4951,-1.0319,0
Australia,NOR,1,52,0.4804,-1.0937,0
Australia,NOR,1,53,1.0161,-1.2155,0
Australia,NOR,1,54,1.0364,-1.3358,0
Australia,NOR,1,55,1.5382,-1.3366,0
Australia,NOR,1,56,1.6939,-1.3211,0
Australia,NOR,1,6,3.2984,-0.3714,0
Australia,NOR,3,21,6.5430,-1.1824,1
Australia,NOR,3,22,6.3087,-1.1500,1
Australia,NOR,3,23,6.8854,-0.9694,1
Australia,NOR,3,24,7.7462,-1.1084,1
Australia,NOR,3,25,8.3898,-0.8667,1
Australia,NOR,3,26,9.0115,-1.2892,1
Australia,NOR,3,27,9.1458,-0.9614,1
Australia,NOR,3,3,3.8611,0.0000,1
Australia,NOR,3,38,2.3193,-0.7959,1
Australia,NOR,3,39,4.4983,-0.8373,1
Australia,NOR,3,4,4.1617,0.1415,1
Australia,NOR,3,40,4.2398,-0.8787,1
Australia,NOR,3,41,3.2089,-0.9090,1
Australia,NOR,3,42,2.6150,-0.8171,0
Australia,NOR,3,43,2.0187,-0.8931,0
Australia,NOR,3,44,1.8604,-0.9459,0
Australia,NOR,3,45,1.7822,-0.8799,0
Australia,NOR,3,46,1.6410,-0.9017,0
Australia,NOR,3,47,1.6159,-0.9196,0
Australia,NOR,3,48,1.4129,-0.9319,0
Australia,NOR,3,49,1.0613,-0.9764,0
Australia,NOR,3,50,1.1888,-1.0069,0
Australia,NOR,3,51,1.5113,-1.0319,0
Australia,NOR,3,52,1.5168,-1.0937,0
Australia,NOR,3,53,2.6283,-1.2155,0
Australia,NOR,3,54,2.8248,-1.3358,0
Australia,NOR,5,21,10.0560,-1.1824,1
Australia,NOR,5,22,10.4835,-1.1500,1
Australia,NOR,5,23,11.3516,-0.9694,1
Australia,NOR,5,24,12.2408,-1.1084,1
Australia,NOR,5,25,12.9302,-0.8667,1
Australia,NOR,5,38,2.7034,-0.7959,1
Australia,NOR,5,39,5.9294,-0.8373,1
Australia,NOR,5,40,5.3602,-0.8787,1
Australia,NOR,5,41,4.1439,-0.9090,1
Australia,NOR,5,42,3.5176,-0.8171,0
Australia,NOR,5,43,2.9030,-0.8931,0
Australia,NOR,5,44,2.5952,-0.9459,0
Australia,NOR,5,45,2.3129,-0.8799,0
Australia,NOR,5,46,2.1946,-0.9017,0
Australia,NOR,5,47,2.0069,-0.9196,0
Australia,NOR,5,48,1.7988,-0.9319,0
Australia,NOR,5,49,2.0035,-0.9764,0
Australia,NOR,5,50,2.2252,-1.0069,0
Australia,NOR,5,51,3.1234,-1.0319,0
Australia,NOR,5,52,3.3052,-1.0937,0
Australia,OCO,1,21,2.7216,0.2993,0
Australia,OCO,1,22,3.4933,0.1753,0
Australia,OCO,1,23,3.3890,0.3487,0
Australia,OCO,1,24,2.7083,0.3242,0
Australia,OCO,1,25,3.2070,0.5210,0
Australia,OCO,1,26,3.3697,0.0536,0
Australia,OCO,1,27,3.2760,0.3962,0
Australia,OCO,1,28,3.4679,0.3074,0
Australia,OCO,1,29,3.9936,0.3084,0
Australia,OCO,1,3,4.2026,-0.3090,0
Australia,OCO,1,35,4.0569,0.3848,1
Australia,OCO,1,36,5.9994,0.3457,0
Australia,OCO,1,37,6.2231,0.2735,1
Australia,OCO,1,38,4.4567,0.3387,0
Australia,OCO,1,39,3.6323,0.2946,1
Australia,OCO,1,4,4.0148,-0.1610,0
Australia,OCO,1,40,3.3244,0.2505,0
Australia,OCO,1,41,3.0982,0.2203,0
Australia,OCO,1,42,4.2780,0.3123,0
Australia,OCO,1,43,4.3705,0.2666,0
Australia,OCO,1,44,4.1521,0.2864,0
Australia,OCO,1,45,5.0254,0.4433,0
Australia,OCO,1,46,3.6963,0.5124,0
Australia,OCO,1,47,2.4469,0.5484,0
Australia,OCO,1,48,4.2126,0.5428,0
Australia,OCO,1,49,5.2957,0.5714,0
Australia,OCO,1,5,2.6262,0.0000,0
Australia,OCO,1,50,2.9658,0.6139,0
Australia,OCO,1,51,1.0154,0.7400,0
Australia,OCO,1,52,1.0861,0.7914,0
Australia,OCO,1,53,1.0301,0.6885,0
Australia,OCO,1,54,0.6441,0.5603,0
Australia,OCO,1,55,0.5946,0.5587,0
Australia,OCO,1,6,2.4307,-0.0180,0
Australia,OCO,3,21,5.6511,0.2993,0
Australia,OCO,3,22,6.2016,0.1753,0
Australia,OCO,3,23,6.5960,0.3487,0
Australia,OCO,3,24,5.8346,0.3242,0
Australia,OCO,3,25,6.4230,0.5210,0
Australia,OCO,3,26,6.9364,0.0536,0
Australia,OCO,3,27,7.3191,0.3962,0
Australia,OCO,3,3,6.0671,-0.3090,0
Australia,OCO,3,35,10.5187,0.3848,0
Australia,OCO,3,36,10.9109,0.3457,0
Australia,OCO,3,37,10.1581,0.2735,1
Australia,OCO,3,38,7.9804,0.3387,0
Australia,OCO,3,39,7.0226,0.2946,1
Australia,OCO,3,4,5.7687,-0.1610,0
Australia,OCO,3,40,7.9389,0.2505,0
Australia,OCO,3,41,7.6665,0.2203,0
Australia,OCO,3,42,8.3021,0.3123,0
Australia,OCO,3,43,9.4710,0.2666,0
Australia,OCO,3,44,8.2082,0.2864,0
Australia,OCO,3,45,7.6298,0.4433,0
Australia,OCO,3,46,7.9696,0.5124,0
Australia,OCO,3,47,7.8719,0.5484,0
Australia,OCO,3,48,7.3761,0.5428,0
Australia,OCO,3,49,6.6853,0.5714,0
Australia,OCO,3,50,4.5805,0.6139,0
Australia,OCO,3,51,2.3098,0.7400,0
Australia,OCO,3,52,1.7523,0.7914,0
Australia,OCO,3,53,1.6812,0.6885,0
Australia,OCO,5,21,8.3987,0.2993,0
Australia,OCO,5,22,9.3278,0.1753,0
Australia,OCO,5,23,9.8120,0.3487,0
Australia,OCO,5,24,9.1578,0.3242,0
Australia,OCO,5,25,10.4060,0.5210,0
Australia,OCO,5,35,14.6926,0.3848,0
Australia,OCO,5,36,14.8893,0.3457,0
Australia,OCO,5,37,13.8512,0.2735,1
Australia,OCO,5,38,12.7941,0.3387,0
Australia,OCO,5,39,11.8829,0.2946,1
Australia,OCO,5,40,12.2993,0.2505,0
Australia,OCO,5,41,12.9647,0.2203,0
Australia,OCO,5,42,12.2301,0.3123,0
Australia,OCO,5,43,12.1506,0.2666,0
Australia,OCO,5,44,12.8413,0.2864,0
Australia,OCO,5,45,13.2121,0.4433,0
Australia,OCO,5,46,11.1939,0.5124,0
Australia,OCO,5,47,9.3908,0.5484,0
Australia,OCO,5,48,9.1887,0.5428,0
Australia,OCO,5,49,8.3540,0.5714,0
Australia,OCO,5,50,5.7753,0.6139,0
Australia,OCO,5,51,3.2252,0.7400,0
Australia,PER,1,22,6.1480,2.2659,0
Australia,PER,1,23,5.4856,2.6494,0
Australia,PER,1,24,4.4911,2.7133,0
Australia,PER,1,25,6.0107,2.8406,0
Australia,PER,1,26,6.4111,2.5643,0
Australia,PER,1,27,3.8912,3.4271,0
Australia,PER,1,28,0.9593,3.8707,0
Australia,PER,1,29,5.6332,3.3146,0
Australia,PER,1,3,3.6176,1.4190,0
Australia,PER,1,35,3.3562,3.4811,0
Australia,PER,1,36,0.6173,3.8253,0
Australia,PER,1,37,1.3891,3.2625,0
Australia,PER,1,38,4.4109,2.8371,0
Australia,PER,1,4,4.6078,1.4665,0
Australia,PER,1,47,1.1813,2.2947,0
Australia,PER,1,48,1.1231,2.2700,0
Australia,PER,1,49,1.1053,2.2531,0
Australia,PER,1,5,4.7562,1.2170,1
Australia,PER,1,50,1.4027,2.2610,0
Australia,PER,1,51,1.3030,2.2642,0
Australia,PER,1,52,4.7768,2.2256,0
Australia,PER,1,53,7.5305,2.1538,0
Australia,PER,1,6,4.3797,1.3540,1
Australia,PER,1,7,3.8391,1.5270,0
Australia,PER,1,8,4.5122,1.5857,0
Australia,PER,3,22,11.2361,2.2659,0
Australia,PER,3,23,11.5342,2.6494,0
Australia,PER,3,24,10.9023,2.7133,0
Australia,PER,3,25,11.2644,2.8406,0
Australia,PER,3,26,9.5743,2.5643,0
Australia,PER,3,27,9.5245,3.4271,0
Australia,PER,3,3,7.2081,1.4190,1
Australia,PER,3,35,4.7693,3.4811,0
Australia,PER,3,36,3.5207,3.8253,0
Australia,PER,3,4,8.4047,1.4665,1
Australia,PER,3,47,2.2866,2.2947,0
Australia,PER,3,48,2.5632,2.2700,0
Australia,PER,3,49,2.4676,2.2531,0
Australia,PER,3,5,8.5264,1.2170,1
Australia,PER,3,50,6.2823,2.2610,0
Australia,PER,3,51,8.9801,2.2642,0
Australia,PER,3,6,8.5953,1.3540,1
Australia,PER,5,22,18.2441,2.2659,0
Australia,PER,5,23,16.8258,2.6494,0
Australia,PER,5,24,14.0654,2.7133,0
Australia,PER,5,25,18.2601,2.8406,0
Australia,PER,5,3,9.8127,1.4190,1
Australia,PER,5,4,12.0375,1.4665,1
Australia,PER,5,47,3.6488,2.2947,0
Australia,PER,5,48,7.4803,2.2700,0
Australia,PER,5,49,10.2038,2.2531,0
Australia,RUS,1,21,4.3223,-2.3766,0
Australia,RUS,1,22,4.8907,-2.3289,0
Australia,RUS,1,23,4.9360,-2.0919,0
Australia,RUS,1,24,4.3016,-2.0464,0
Australia,RUS,1,25,4.3491,-1.6581,0
Australia,RUS,1,26,3.0874,-2.0585,1
Australia,RUS,1,27,3.3359,-1.7405,1
Australia,RUS,1,28,4.6594,-1.7768,0
Australia,RUS,1,29,4.1782,-1.7109,0
Australia,RUS,1,3,1.7111,-0.8483,0
Australia,RUS,1,35,2.3795,-1.2325,0
Australia,RUS,1,36,2.6233,-1.3322,0
Australia,RUS,1,37,2.4060,-1.4600,0
Australia,RUS,1,38,2.3417,-1.4503,0
Australia,RUS,1,39,2.6336,-1.4835,0
Australia,RUS,1,4,2.8358,-1.2365,0
Australia,RUS,1,40,2.7296,-1.5168,0
Australia,RUS,1,41,2.5472,-1.5846,0
Australia,RUS,1,42,2.3469,-1.5303,0
Australia,RUS,1,43,2.9284,-1.6272,0
Australia,RUS,1,44,3.8210,-1.6586,0
Australia,RUS,1,45,3.3085,-1.5574,0
Australia,RUS,1,46,2.5230,-1.5440,0
Australia,RUS,1,47,2.3304,-1.5213,0
Australia,RUS,1,48,2.3798,-1.5403,0
Australia,RUS,1,49,2.2966,-1.5606,0
Australia,RUS,1,5,3.6251,-1.9562,0
Australia,RUS,1,50,2.3144,-1.5669,0
Australia,RUS,1,51,2.6117,-1.5736,0
Australia,RUS,1,52,2.5959,-1.6439,0
Australia,RUS,1,53,2.0512,-1.6796,0
Australia,RUS,1,54,1.5625,-1.7404,0
Australia,RUS,1,55,2.0785,-1.7638,0
Australia,RUS,1,56,2.6704,-1.7708,0
Australia,RUS,1,6,4.6519,-1.8592,0
Australia,RUS,1,7,7.0068,-1.7263,0
Australia,RUS,3,21,9.2696,-2.3766,0
Australia,RUS,3,22,9.4593,-2.3289,0
Australia,RUS,3,23,8.8037,-2.0919,0
Australia,RUS,3,24,8.3297,-2.0464,1
Australia,RUS,3,25,7.7841,-1.6581,1
Australia,RUS,3,26,6.3548,-2.0585,1
Australia,RUS,3,27,6.2147,-1.7405,1
Australia,RUS,3,3,3.3542,-0.8483,0
Australia,RUS,3,35,4.7920,-1.2325,0
Australia,RUS,3,36,5.1976,-1.3322,0
Australia,RUS,3,37,5.1990,-1.4600,0
Australia,RUS,3,38,5.1574,-1.4503,0
Australia,RUS,3,39,5.2262,-1.4835,0
Australia,RUS,3,4,6.3047,-1.2365,0
Australia,RUS,3,40,5.0811,-1.5168,0
Australia,RUS,3,41,5.4804,-1.5846,0
Australia,RUS,3,42,6.1727,-1.5303,0
Australia,RUS,3,43,6.3078,-1.6272,0
Australia,RUS,3,44,6.4809,-1.6586,0
Australia,RUS,3,45,5.7110,-1.5574,0
Australia,RUS,3,46,4.9100,-1.5440,0
Australia,RUS,3,47,4.6318,-1.5213,0
Australia,RUS,3,48,4.6965,-1.5403,0
Australia,RUS,3,49,4.9192,-1.5606,0
Australia,RUS,3,5,9.6802,-1.9562,0
Australia,RUS,3,50,4.9298,-1.5669,0
Australia,RUS,3,51,4.8183,-1.5736,0
Australia,RUS,3,52,4.4498,-1.6439,0
Australia,RUS,3,53,4.2774,-1.6796,0
Australia,RUS,3,54,4.2370,-1.7404,0
Australia,RUS,5,21,12.1095,-2.3766,0
Australia,RUS,5,22,12.6079,-2.3289,1
Australia,RUS,5,23,12.2619,-2.0919,1
Australia,RUS,5,24,11.6583,-2.0464,1
Australia,RUS,5,25,10.7621,-1.6581,1
Australia,RUS,5,3,7.4273,-0.8483,0
Australia,RUS,5,35,7.5916,-1.2325,0
Australia,RUS,5,36,8.2459,-1.3322,0
Australia,RUS,5,37,7.9510,-1.4600,0
Australia,RUS,5,38,7.5951,-1.4503,0
Australia,RUS,5,39,8.2049,-1.4835,0
Australia,RUS,5,40,8.9117,-1.5168,0
Australia,RUS,5,41,8.8646,-1.5846,0
Australia,RUS,5,42,8.8376,-1.5303,0
Australia,RUS,5,43,8.7812,-1.6272,0
Australia,RUS,5,44,9.0049,-1.6586,0
Australia,RUS,5,45,8.0844,-1.5574,0
Australia,RUS,5,46,7.2340,-1.5440,0
Australia,RUS,5,47,7.2591,-1.5213,0
Australia,RUS,5,48,7.3143,-1.5403,0
Australia,RUS,5,49,7.1368,-1.5606,0
Australia,RUS,5,50,6.8032,-1.5669,0
Australia,RUS,5,51,7.2000,-1.5736,0
Australia,RUS,5,52,7.4157,-1.6439,0
Australia,SAI,1,21,4.7481,-0.2282,0
Australia,SAI,1,22,5.3468,-0.0520,0
Australia,SAI,1,23,5.4707,0.3813,0
Australia,SAI,1,24,5.5095,0.4951,0
Australia,SAI,1,25,5.4448,0.7861,0
Australia,SAI,1,26,6.0330,0.4129,0
Australia,SAI,1,27,7.9453,0.7311,1
Australia,SAI,1,28,8.2316,0.6301,1
Australia,SAI,1,3,4.3341,0.8007,1
Australia,SAI,1,37,5.2669,0.5822,0
Australia,SAI,1,38,5.4512,0.7499,0
Australia,SAI,1,39,4.7949,0.9114,0
Australia,SAI,1,4,4.1548,1.0745,0
Australia,SAI,1,40,2.7667,1.4401,0
Australia,SAI,1,49,-1.3461,1.0712,0
Australia,SAI,1,5,2.2931,1.0168,1
Australia,SAI,1,50,-0.3528,0.5627,0
Australia,SAI,1,51,4.6386,0.1009,0
Australia,SAI,1,52,5.3660,0.0000,0
Australia,SAI,1,53,1.1626,-0.0828,0
Australia,SAI,1,54,1.1684,0.0592,0
Australia,SAI,1,6,1.3814,1.0141,0
Australia,SAI,3,21,9.8246,-0.2282,0
Australia,SAI,3,22,11.4254,-0.0520,0
Australia,SAI,3,23,11.3803,0.3813,0
Australia,SAI,3,24,11.6760,0.4951,0
Australia,SAI,3,25,13.4695,0.7861,1
Australia,SAI,3,26,14.2901,0.4129,1
Australia,SAI,3,3,6.5112,0.8007,1
Australia,SAI,3,37,9.0017,0.5822,0
Australia,SAI,3,38,9.4923,0.7499,0
Australia,SAI,3,4,5.0577,1.0745,0
Australia,SAI,3,49,1.3889,1.0712,0
Australia,SAI,3,50,4.0614,0.5627,0
Australia,SAI,3,51,5.8012,0.1009,0
Australia,SAI,3,52,7.1371,0.0000,0
