stagione,era,gara,tipo_pista,pilota,team,mescola_rel,mescola_reale,eta_inizio,giri_validi,scartati,track_temp,passo_base,degrado
2025,storico,Zandvoort,permanente,VER,Red Bull Racing,MEDIUM,,4.0,23,1,28.0,74.741,0.029
2025,storico,Zandvoort,permanente,VER,Red Bull Racing,SOFT,,8.0,11,0,27.9,72.921,-0.006
2025,storico,Imola,permanente,ALB,Williams,MEDIUM,,2.0,27,0,42.7,81.583,0.058
2025,storico,Imola,permanente,ALB,Williams,HARD,,3.0,13,1,39.9,80.384,0.048
2025,storico,Imola,permanente,ALB,Williams,HARD,,7.0,9,0,39.5,78.289,0.022
2025,storico,Imola,permanente,ALO,Aston Martin,MEDIUM,,5.0,10,0,43.5,81.401,0.227
2025,storico,Imola,permanente,ALO,Aston Martin,HARD,,3.0,27,1,41.6,81.367,0.062
2025,storico,Imola,permanente,ALO,Aston Martin,MEDIUM,,12.0,10,0,39.5,79.894,-0.121
2025,storico,Imola,permanente,ANT,Mercedes,HARD,,2.0,27,0,42.7,81.239,0.072
2025,storico,Imola,permanente,ANT,Mercedes,MEDIUM,,3.0,13,0,39.9,80.62,0.005
2025,storico,Imola,permanente,BEA,Haas F1 Team,HARD,,2.0,26,1,42.8,81.885,0.047
2025,storico,Imola,permanente,BEA,Haas F1 Team,HARD,,2.0,22,0,39.6,79.649,0.086
2025,storico,Imola,permanente,BOR,Kick Sauber,MEDIUM,,2.0,10,0,43.5,81.582,0.065
2025,storico,Imola,permanente,BOR,Kick Sauber,HARD,,2.0,14,1,41.7,81.886,0.084
2025,storico,Imola,permanente,BOR,Kick Sauber,HARD,,2.0,14,0,40.4,81.039,0.06
2025,storico,Imola,permanente,BOR,Kick Sauber,MEDIUM,,20.0,10,0,39.5,80.63,-0.078
2025,storico,Imola,permanente,COL,Alpine,MEDIUM,,2.0,20,0,43.0,81.914,0.084
2025,storico,Imola,permanente,COL,Alpine,HARD,,2.0,18,0,41.2,80.798,0.148
2025,storico,Imola,permanente,COL,Alpine,HARD,,8.0,10,0,39.5,80.345,-0.11
2025,storico,Imola,permanente,GAS,Alpine,HARD,,2.0,17,1,42.3,81.243,0.121
2025,storico,Imola,permanente,GAS,Alpine,HARD,,2.0,24,0,39.7,80.398,0.045
2025,storico,Imola,permanente,HAD,Racing Bulls,MEDIUM,,2.0,27,0,42.7,81.233,0.076
2025,storico,Imola,permanente,HAD,Racing Bulls,HARD,,3.0,13,1,39.9,80.295,0.062
2025,storico,Imola,permanente,HAD,Racing Bulls,HARD,,8.0,10,0,39.5,79.473,-0.056
2025,storico,Imola,permanente,HAM,Ferrari,HARD,,2.0,27,0,42.7,81.23,0.073
2025,storico,Imola,permanente,HAM,Ferrari,MEDIUM,,3.0,13,1,39.9,79.473,0.009
2025,storico,Imola,permanente,HAM,Ferrari,HARD,,8.0,10,0,39.5,78.265,-0.159
2025,storico,Imola,permanente,HUL,Kick Sauber,HARD,,2.0,26,1,42.8,81.922,0.071
2025,storico,Imola,permanente,HUL,Kick Sauber,MEDIUM,,3.0,23,0,39.7,80.401,0.009
2025,storico,Imola,permanente,LAW,Racing Bulls,MEDIUM,,2.0,8,0,44.1,81.798,-0.113
2025,storico,Imola,permanente,LAW,Racing Bulls,HARD,,2.0,16,1,42.0,81.245,0.111
2025,storico,Imola,permanente,LAW,Racing Bulls,HARD,,2.0,24,0,39.7,80.473,0.044
2025,storico,Imola,permanente,LEC,Ferrari,MEDIUM,,2.0,8,0,44.1,81.428,-0.007
2025,storico,Imola,permanente,LEC,Ferrari,HARD,,2.0,17,0,41.8,80.505,0.093
2025,storico,Imola,permanente,LEC,Ferrari,HARD,,3.0,23,1,39.7,79.048,0.064
2025,storico,Imola,permanente,NOR,McLaren,MEDIUM,,2.0,26,0,42.8,80.829,0.021
2025,storico,Imola,permanente,NOR,McLaren,HARD,,4.0,14,0,39.8,79.466,0.048
2025,storico,Imola,permanente,NOR,McLaren,HARD,,9.0,10,0,39.5,78.311,-0.06
2025,storico,Imola,permanente,OCO,Haas F1 Team,HARD,,2.0,25,0,42.7,81.413,0.098
2025,storico,Imola,permanente,PIA,McLaren,MEDIUM,,2.0,11,0,43.4,81.096,0.083
2025,storico,Imola,permanente,PIA,McLaren,HARD,,2.0,14,0,41.7,80.698,0.029
2025,storico,Imola,permanente,PIA,McLaren,HARD,,2.0,24,0,39.7,78.894,0.043
2025,storico,Imola,permanente,RUS,Mercedes,MEDIUM,,5.0,9,0,43.5,81.385,0.199
2025,storico,Imola,permanente,RUS,Mercedes,HARD,,2.0,15,1,41.7,81.334,0.085
2025,storico,Imola,permanente,RUS,Mercedes,HARD,,2.0,24,0,39.7,79.733,0.021
2025,storico,Imola,permanente,SAI,Williams,MEDIUM,,2.0,9,0,43.5,81.38,0.125
2025,storico,Imola,permanente,SAI,Williams,HARD,,2.0,15,1,41.7,81.268,0.128
2025,storico,Imola,permanente,SAI,Williams,HARD,,2.0,24,0,39.7,79.836,0.015
2025,storico,Imola,permanente,STR,Aston Martin,MEDIUM,,5.0,12,0,43.3,81.527,0.129
2025,storico,Imola,permanente,STR,Aston Martin,HARD,,3.0,25,1,41.6,81.553,0.071
2025,storico,Imola,permanente,STR,Aston Martin,MEDIUM,,14.0,10,0,39.5,80.501,-0.107
2025,storico,Imola,permanente,TSU,Red Bull Racing,HARD,,2.0,26,1,42.8,81.993,0.08
2025,storico,Imola,permanente,TSU,Red Bull Racing,MEDIUM,,2.0,24,0,39.7,80.039,0.005
2025,storico,Imola,permanente,VER,Red Bull Racing,MEDIUM,,2.0,27,0,42.7,80.856,0.055
2025,storico,Imola,permanente,VER,Red Bull Racing,HARD,,3.0,14,0,39.8,79.513,0.007
2025,storico,Imola,permanente,VER,Red Bull Racing,HARD,,8.0,10,0,39.5,77.988,0.081
2025,storico,Budapest,permanente,ALB,Williams,SOFT,,2.0,12,0,31.4,83.314,-0.053
2025,storico,Budapest,permanente,ALB,Williams,MEDIUM,,2.0,21,0,31.8,81.772,0.136
2025,storico,Budapest,permanente,ALB,Williams,HARD,,2.0,30,0,31.1,80.779,0.07
2025,storico,Budapest,permanente,ALO,Aston Martin,MEDIUM,,3.0,37,0,31.7,81.784,0.033
2025,storico,Budapest,permanente,ALO,Aston Martin,HARD,,3.0,30,0,31.1,80.113,0.001
2025,storico,Budapest,permanente,ANT,Mercedes,MEDIUM,,2.0,19,0,31.4,83.162,0.007
2025,storico,Budapest,permanente,ANT,Mercedes,HARD,,2.0,46,0,31.6,80.745,0.019
2025,storico,Budapest,permanente,BEA,Haas F1 Team,MEDIUM,,2.0,27,0,31.5,83.114,0.053
2025,storico,Budapest,permanente,BEA,Haas F1 Team,HARD,,2.0,16,0,31.6,81.989,0.121
2025,storico,Budapest,permanente,BOR,Kick Sauber,MEDIUM,,2.0,38,0,31.7,82.777,0.025
2025,storico,Budapest,permanente,BOR,Kick Sauber,HARD,,2.0,29,0,31.1,80.705,0.04
2025,storico,Budapest,permanente,COL,Alpine,MEDIUM,,2.0,11,0,31.4,83.51,-0.084
2025,storico,Budapest,permanente,COL,Alpine,HARD,,2.0,19,0,31.8,81.647,0.157
2025,storico,Budapest,permanente,COL,Alpine,HARD,,2.0,32,0,31.1,80.827,0.035
2025,storico,Budapest,permanente,GAS,Alpine,HARD,,3.0,29,0,31.6,83.352,0.055
2025,storico,Budapest,permanente,GAS,Alpine,MEDIUM,,2.0,35,0,31.3,81.433,0.085
2025,storico,Budapest,permanente,HAD,Racing Bulls,MEDIUM,,2.0,31,0,31.6,83.116,0.048
2025,storico,Budapest,permanente,HAD,Racing Bulls,HARD,,2.0,35,0,31.2,80.802,0.051
2025,storico,Budapest,permanente,HAM,Ferrari,HARD,,2.0,39,0,31.7,82.192,0.01
2025,storico,Budapest,permanente,HAM,Ferrari,MEDIUM,,2.0,26,0,31.1,80.022,0.114
2025,storico,Budapest,permanente,HUL,Kick Sauber,MEDIUM,,2.0,33,0,31.7,81.896,0.077
2025,storico,Budapest,permanente,HUL,Kick Sauber,MEDIUM,,2.0,26,0,31.1,80.013,0.051
2025,storico,Budapest,permanente,LAW,Racing Bulls,MEDIUM,,2.0,38,0,31.7,82.279,0.021
2025,storico,Budapest,permanente,LAW,Racing Bulls,HARD,,2.0,29,0,31.1,80.457,0.041
2025,storico,Budapest,permanente,LEC,Ferrari,MEDIUM,,2.0,17,0,31.4,81.74,0.029
2025,storico,Budapest,permanente,LEC,Ferrari,HARD,,2.0,19,0,31.8,80.904,0.07
2025,storico,Budapest,permanente,LEC,Ferrari,HARD,,2.0,29,0,31.1,80.44,0.121
2025,storico,Budapest,permanente,NOR,McLaren,MEDIUM,,2.0,28,0,31.6,81.44,0.019
2025,storico,Budapest,permanente,NOR,McLaren,HARD,,3.0,38,0,31.3,79.918,0.039
2025,storico,Budapest,permanente,OCO,Haas F1 Team,MEDIUM,,2.0,12,0,31.4,83.217,-0.058
2025,storico,Budapest,permanente,OCO,Haas F1 Team,HARD,,2.0,54,0,31.6,81.916,0.053
2025,storico,Budapest,permanente,PIA,McLaren,MEDIUM,,2.0,16,0,31.4,81.663,-0.021
2025,storico,Budapest,permanente,PIA,McLaren,HARD,,3.0,25,0,31.8,80.898,0.056
2025,storico,Budapest,permanente,PIA,McLaren,HARD,,2.0,24,0,31.0,79.412,0.093
2025,storico,Budapest,permanente,RUS,Mercedes,MEDIUM,,2.0,17,0,31.4,81.931,-0.017
2025,storico,Budapest,permanente,RUS,Mercedes,HARD,,2.0,21,0,31.8,80.85,0.056
2025,storico,Budapest,permanente,RUS,Mercedes,HARD,,2.0,26,0,31.1,79.409,0.089
2025,storico,Budapest,permanente,SAI,Williams,SOFT,,2.0,13,0,31.4,83.21,-0.033
2025,storico,Budapest,permanente,SAI,Williams,HARD,,2.0,34,0,31.6,81.824,0.065
2025,storico,Budapest,permanente,SAI,Williams,MEDIUM,,2.0,16,0,30.9,79.79,0.099
2025,storico,Budapest,permanente,STR,Aston Martin,MEDIUM,,3.0,34,0,31.7,82.878,0.028
2025,storico,Budapest,permanente,STR,Aston Martin,HARD,,3.0,33,0,31.2,80.708,0.023
2025,storico,Budapest,permanente,TSU,Red Bull Racing,MEDIUM,,2.0,18,0,31.4,83.424,-0.01
2025,storico,Budapest,permanente,TSU,Red Bull Racing,SOFT,,2.0,15,0,31.8,81.331,0.204
2025,storico,Budapest,permanente,TSU,Red Bull Racing,HARD,,2.0,31,0,31.1,81.18,0.066
2025,storico,Budapest,permanente,VER,Red Bull Racing,MEDIUM,,2.0,15,0,31.4,83.083,-0.013
2025,storico,Budapest,permanente,VER,Red Bull Racing,HARD,,2.0,29,0,31.8,81.316,0.008
2025,storico,Budapest,permanente,VER,Red Bull Racing,HARD,,2.0,21,0,31.0,79.576,0.137
2025,storico,Monza,permanente,ALB,Williams,HARD,,2.0,37,1,43.9,82.497,-0.012
2025,storico,Monza,permanente,ALB,Williams,MEDIUM,,2.0,11,0,40.7,81.368,0.038
2025,storico,Monza,permanente,ALO,Aston Martin,MEDIUM,,3.0,18,0,44.2,84.146,-0.008
2025,storico,Monza,permanente,ANT,Mercedes,MEDIUM,,2.0,23,0,44.1,83.295,-0.009
2025,storico,Monza,permanente,ANT,Mercedes,HARD,,2.0,23,1,41.1,81.968,0.025
2025,storico,Monza,permanente,BEA,Haas F1 Team,MEDIUM,,2.0,16,0,44.2,84.296,-0.004
2025,storico,Monza,permanente,BEA,Haas F1 Team,HARD,,2.0,33,0,41.4,81.82,0.002
2025,storico,Monza,permanente,BOR,Kick Sauber,MEDIUM,,2.0,18,0,44.2,84.127,0.018
2025,storico,Monza,permanente,BOR,Kick Sauber,HARD,,2.0,30,1,41.3,82.139,0.008
2025,storico,Monza,permanente,COL,Alpine,MEDIUM,,2.0,29,0,44.0,83.793,0.013
2025,storico,Monza,permanente,COL,Alpine,HARD,,2.0,16,1,41.0,82.239,0.048
2025,storico,Monza,permanente,GAS,Alpine,HARD,,2.0,43,1,43.2,82.797,0.008
2025,storico,Monza,permanente,HAD,Racing Bulls,HARD,,3.0,29,0,44.0,83.389,-0.004
2025,storico,Monza,permanente,HAD,Racing Bulls,MEDIUM,,2.0,19,1,41.0,82.133,0.029
2025,storico,Monza,permanente,HAM,Ferrari,MEDIUM,,2.0,36,0,43.9,82.878,0.013
2025,storico,Monza,permanente,HAM,Ferrari,HARD,,3.0,13,1,40.8,81.546,0.032
2025,storico,Monza,permanente,LAW,Racing Bulls,SOFT,,2.0,7,0,44.2,84.656,-0.135
2025,storico,Monza,permanente,LAW,Racing Bulls,HARD,,2.0,41,1,42.5,82.777,0.03
2025,storico,Monza,permanente,LEC,Ferrari,MEDIUM,,2.0,30,0,44.0,82.736,-0.003
2025,storico,Monza,permanente,LEC,Ferrari,HARD,,2.0,18,1,41.0,81.294,0.022
2025,storico,Monza,permanente,NOR,McLaren,MEDIUM,,2.0,43,1,43.3,82.388,0.029
2025,storico,Monza,permanente,OCO,Haas F1 Team,HARD,,2.0,48,1,43.1,82.892,0.018
2025,storico,Monza,permanente,PIA,McLaren,MEDIUM,,2.0,42,1,43.3,82.232,0.008
2025,storico,Monza,permanente,PIA,McLaren,SOFT,,5.0,7,0,40.8,81.245,-0.024
2025,storico,Monza,permanente,RUS,Mercedes,MEDIUM,,2.0,25,0,44.1,83.432,0.011
2025,storico,Monza,permanente,RUS,Mercedes,HARD,,2.0,23,1,41.2,81.8,0.029
2025,storico,Monza,permanente,SAI,Williams,MEDIUM,,2.0,26,0,44.1,83.552,0.014
2025,storico,Monza,permanente,SAI,Williams,HARD,,2.0,21,0,41.1,81.74,0.034
2025,storico,Monza,permanente,STR,Aston Martin,HARD,,4.0,45,1,43.2,83.003,0.023
2025,storico,Monza,permanente,TSU,Red Bull Racing,MEDIUM,,2.0,17,0,44.2,84.35,0.028
2025,storico,Monza,permanente,TSU,Red Bull Racing,HARD,,2.0,31,1,41.3,82.712,0.014
2025,storico,Monza,permanente,VER,Red Bull Racing,MEDIUM,,2.0,35,0,43.9,82.651,0.037
2025,storico,Monza,permanente,VER,Red Bull Racing,HARD,,2.0,13,2,40.8,81.003,0.05
2025,storico,Suzuka,permanente,ALB,Williams,MEDIUM,,2.0,22,0,20.4,93.805,0.027
2025,storico,Suzuka,permanente,ALB,Williams,HARD,,2.0,28,0,19.4,91.125,-0.023
2025,storico,Suzuka,permanente,ALO,Aston Martin,MEDIUM,,3.0,22,0,20.4,94.111,0.04
2025,storico,Suzuka,permanente,ALO,Aston Martin,HARD,,3.0,28,0,19.4,91.77,0.022
2025,storico,Suzuka,permanente,ANT,Mercedes,MEDIUM,,3.0,28,0,20.1,92.961,0.018
2025,storico,Suzuka,permanente,ANT,Mercedes,HARD,,2.0,20,0,19.4,90.965,0.037
2025,storico,Suzuka,permanente,BEA,Haas F1 Team,MEDIUM,,2.0,21,0,20.4,93.986,0.062
2025,storico,Suzuka,permanente,BEA,Haas F1 Team,HARD,,3.0,29,0,19.4,92.006,0.017
2025,storico,Suzuka,permanente,BOR,Kick Sauber,HARD,,2.0,29,0,20.1,93.638,0.006
2025,storico,Suzuka,permanente,BOR,Kick Sauber,MEDIUM,,2.0,21,0,19.4,92.034,0.05
2025,storico,Suzuka,permanente,DOO,Alpine,SOFT,,2.0,13,0,20.7,94.892,-0.033
2025,storico,Suzuka,permanente,DOO,Alpine,HARD,,2.0,37,0,19.4,92.685,0.039
2025,storico,Suzuka,permanente,GAS,Alpine,MEDIUM,,2.0,22,0,20.4,94.289,0.05
2025,storico,Suzuka,permanente,GAS,Alpine,HARD,,2.0,27,0,19.4,91.82,0.022
2025,storico,Suzuka,permanente,HAD,Racing Bulls,MEDIUM,,2.0,23,0,20.4,93.637,0.02
2025,storico,Suzuka,permanente,HAD,Racing Bulls,HARD,,2.0,27,0,19.4,91.317,-0.013
2025,storico,Suzuka,permanente,HAM,Ferrari,HARD,,2.0,28,0,20.1,93.04,0.02
2025,storico,Suzuka,permanente,HAM,Ferrari,MEDIUM,,2.0,22,0,19.4,91.406,0.051
2025,storico,Suzuka,permanente,HUL,Kick Sauber,MEDIUM,,2.0,20,0,20.5,94.312,-0.015
2025,storico,Suzuka,permanente,HUL,Kick Sauber,HARD,,2.0,30,0,19.4,92.572,0.037
2025,storico,Suzuka,permanente,LAW,Racing Bulls,MEDIUM,,2.0,31,0,20.1,93.959,0.031
2025,storico,Suzuka,permanente,LAW,Racing Bulls,SOFT,,2.0,19,0,19.3,92.043,0.092
2025,storico,Suzuka,permanente,LEC,Ferrari,MEDIUM,,2.0,19,0,20.6,93.413,0.034
2025,storico,Suzuka,permanente,LEC,Ferrari,HARD,,2.0,31,0,19.4,91.469,0.023
2025,storico,Suzuka,permanente,NOR,McLaren,MEDIUM,,2.0,19,0,20.6,92.988,0.017
2025,storico,Suzuka,permanente,NOR,McLaren,HARD,,2.0,30,0,19.4,91.116,0.017
2025,storico,Suzuka,permanente,OCO,Haas F1 Team,HARD,,3.0,30,0,20.1,93.889,0.014
2025,storico,Suzuka,permanente,OCO,Haas F1 Team,MEDIUM,,2.0,20,0,19.4,91.967,0.054
2025,storico,Suzuka,permanente,PIA,McLaren,MEDIUM,,2.0,18,0,20.6,93.253,0.029
2025,storico,Suzuka,permanente,PIA,McLaren,HARD,,2.0,32,0,19.4,91.039,0.01
2025,storico,Suzuka,permanente,RUS,Mercedes,MEDIUM,,2.0,17,0,20.6,93.603,0.043
2025,storico,Suzuka,permanente,RUS,Mercedes,HARD,,2.0,32,0,19.4,91.357,-0.001
2025,storico,Suzuka,permanente,SAI,Williams,MEDIUM,,2.0,29,0,20.1,94.02,0.039
2025,storico,Suzuka,permanente,SAI,Williams,SOFT,,2.0,19,0,19.3,91.106,0.052
2025,storico,Suzuka,permanente,STR,Aston Martin,SOFT,,2.0,7,0,20.7,95.104,-0.138
2025,storico,Suzuka,permanente,STR,Aston Martin,HARD,,3.0,19,0,20.0,93.625,0.009
2025,storico,Suzuka,permanente,STR,Aston Martin,MEDIUM,,3.0,21,0,19.4,92.052,0.059
2025,storico,Suzuka,permanente,TSU,Red Bull Racing,MEDIUM,,2.0,21,0,20.4,94.02,0.046
2025,storico,Suzuka,permanente,TSU,Red Bull Racing,HARD,,2.0,28,0,19.4,91.871,0.016
2025,storico,Suzuka,permanente,VER,Red Bull Racing,MEDIUM,,2.0,19,0,20.6,93.064,0.034
2025,storico,Suzuka,permanente,VER,Red Bull Racing,HARD,,2.0,31,0,19.4,91.041,0.017
2025,storico,Las Vegas,cittadino,ALB,Williams,HARD,,4.0,9,0,17.9,97.269,-0.151
2025,storico,Las Vegas,cittadino,ALB,Williams,HARD,,2.0,18,0,17.3,95.184,0.044
2025,storico,Las Vegas,cittadino,ALO,Aston Martin,MEDIUM,,5.0,11,0,17.8,97.372,-0.02
2025,storico,Las Vegas,cittadino,ALO,Aston Martin,HARD,,2.0,33,0,17.0,95.629,0.07
2025,storico,Las Vegas,cittadino,ANT,Mercedes,HARD,,2.0,45,0,17.2,93.998,-0.008
2025,storico,Las Vegas,cittadino,BEA,Haas F1 Team,MEDIUM,,5.0,11,0,17.8,97.189,-0.088
2025,storico,Las Vegas,cittadino,BEA,Haas F1 Team,HARD,,2.0,32,0,17.0,94.519,0.015
2025,storico,Las Vegas,cittadino,COL,Alpine,HARD,,4.0,19,0,17.7,96.946,-0.029
2025,storico,Las Vegas,cittadino,COL,Alpine,MEDIUM,,2.0,23,0,17.0,95.78,0.05
2025,storico,Las Vegas,cittadino,GAS,Alpine,HARD,,2.0,45,0,17.2,95.674,0.027
2025,storico,Las Vegas,cittadino,HAD,Racing Bulls,MEDIUM,,5.0,14,0,17.8,97.012,0.065
2025,storico,Las Vegas,cittadino,HAD,Racing Bulls,HARD,,2.0,29,0,17.0,94.62,0.016
2025,storico,Las Vegas,cittadino,HAM,Ferrari,HARD,,4.0,23,0,17.6,95.753,-0.058
2025,storico,Las Vegas,cittadino,HAM,Ferrari,MEDIUM,,2.0,20,0,16.9,94.553,0.021
2025,storico,Las Vegas,cittadino,HUL,Kick Sauber,HARD,,5.0,24,0,17.6,95.883,-0.035
2025,storico,Las Vegas,cittadino,HUL,Kick Sauber,MEDIUM,,2.0,19,0,16.9,94.592,0.035
2025,storico,Las Vegas,cittadino,LAW,Racing Bulls,HARD,,2.0,22,0,17.6,96.713,0.019
2025,storico,Las Vegas,cittadino,LAW,Racing Bulls,HARD,,2.0,20,0,16.9,94.837,0.045
2025,storico,Las Vegas,cittadino,LEC,Ferrari,MEDIUM,,5.0,18,0,17.7,96.225,0.033
2025,storico,Las Vegas,cittadino,LEC,Ferrari,HARD,,2.0,25,0,17.0,94.304,0.046
2025,storico,Las Vegas,cittadino,NOR,McLaren,MEDIUM,,5.0,16,0,17.8,95.591,-0.027
2025,storico,Las Vegas,cittadino,NOR,McLaren,HARD,,2.0,27,0,17.0,93.965,0.097
2025,storico,Las Vegas,cittadino,OCO,Haas F1 Team,MEDIUM,,5.0,20,0,17.6,96.234,0.002
2025,storico,Las Vegas,cittadino,OCO,Haas F1 Team,HARD,,2.0,22,0,16.9,94.557,0.02
2025,storico,Las Vegas,cittadino,PIA,McLaren,MEDIUM,,5.0,15,0,17.8,96.282,0.001
2025,storico,Las Vegas,cittadino,PIA,McLaren,HARD,,2.0,28,0,17.0,94.086,0.017
2025,storico,Las Vegas,cittadino,RUS,Mercedes,MEDIUM,,5.0,11,0,17.8,96.183,0.015
2025,storico,Las Vegas,cittadino,RUS,Mercedes,HARD,,2.0,32,0,17.0,94.592,0.045
2025,storico,Las Vegas,cittadino,SAI,Williams,MEDIUM,,5.0,16,0,17.8,96.35,0.025
2025,storico,Las Vegas,cittadino,SAI,Williams,HARD,,2.0,27,0,17.0,94.496,0.02
2025,storico,Las Vegas,cittadino,TSU,Red Bull Racing,HARD,,3.0,21,0,17.7,96.434,0.064
2025,storico,Las Vegas,cittadino,TSU,Red Bull Racing,MEDIUM,,3.0,22,0,16.9,94.967,0.049
2025,storico,Las Vegas,cittadino,VER,Red Bull Racing,MEDIUM,,5.0,19,0,17.7,95.574,0.002
2025,storico,Las Vegas,cittadino,VER,Red Bull Racing,HARD,,2.0,24,0,17.0,93.365,0.007
2025,storico,Mexico City,permanente,ALB,Williams,HARD,,2.0,37,2,50.8,83.332,0.031
2025,storico,Mexico City,permanente,ALB,Williams,SOFT,,2.0,26,0,47.8,80.48,0.11
2025,storico,Mexico City,permanente,ALO,Aston Martin,SOFT,,2.0,16,2,51.6,82.884,0.046
2025,storico,Mexico City,permanente,ALO,Aston Martin,MEDIUM,,3.0,12,0,50.6,81.708,0.105
2025,storico,Mexico City,permanente,ANT,Mercedes,SOFT,,5.0,18,2,51.5,82.774,0.062
2025,storico,Mexico City,permanente,ANT,Mercedes,MEDIUM,,2.0,23,0,50.4,81.845,0.05
2025,storico,Mexico City,permanente,ANT,Mercedes,SOFT,,5.0,18,1,47.7,80.826,0.065
2025,storico,Mexico City,permanente,BEA,Haas F1 Team,SOFT,,5.0,20,1,51.5,82.696,0.059
2025,storico,Mexico City,permanente,BEA,Haas F1 Team,MEDIUM,,2.0,22,0,50.3,81.809,0.036
2025,storico,Mexico City,permanente,BEA,Haas F1 Team,SOFT,,5.0,19,1,47.7,80.705,0.073
2025,storico,Mexico City,permanente,BOR,Kick Sauber,MEDIUM,,2.0,33,2,51.3,83.231,0.056
2025,storico,Mexico City,permanente,BOR,Kick Sauber,SOFT,,2.0,31,0,47.9,81.121,0.071
2025,storico,Mexico City,permanente,COL,Alpine,HARD,,2.0,44,2,50.7,83.59,0.033
2025,storico,Mexico City,permanente,COL,Alpine,SOFT,,2.0,18,1,47.7,81.342,0.079
2025,storico,Mexico City,permanente,GAS,Alpine,MEDIUM,,2.0,29,2,51.3,83.831,0.027
2025,storico,Mexico City,permanente,GAS,Alpine,SOFT,,2.0,33,1,48.1,82.271,0.054
2025,storico,Mexico City,permanente,HAD,Racing Bulls,MEDIUM,,2.0,30,2,51.3,82.974,0.068
2025,storico,Mexico City,permanente,HAD,Racing Bulls,SOFT,,5.0,33,0,48.0,81.714,0.092
2025,storico,Mexico City,permanente,HAM,Ferrari,SOFT,,5.0,19,1,51.5,82.546,0.076
2025,storico,Mexico City,permanente,HAM,Ferrari,MEDIUM,,2.0,22,0,50.4,81.711,0.047
2025,storico,Mexico City,permanente,HAM,Ferrari,SOFT,,5.0,19,1,47.7,80.601,0.1
2025,storico,Mexico City,permanente,HUL,Kick Sauber,SOFT,,2.0,21,2,51.5,83.091,0.016
2025,storico,Mexico City,permanente,LEC,Ferrari,SOFT,,2.0,27,2,51.4,82.475,0.089
2025,storico,Mexico City,permanente,LEC,Ferrari,MEDIUM,,2.0,36,1,48.1,81.588,0.038
2025,storico,Mexico City,permanente,NOR,McLaren,SOFT,,2.0,30,2,51.3,82.076,0.066
2025,storico,Mexico City,permanente,NOR,McLaren,MEDIUM,,2.0,34,0,48.0,80.764,0.053
2025,storico,Mexico City,permanente,OCO,Haas F1 Team,SOFT,,2.0,23,2,51.4,82.908,0.06
2025,storico,Mexico City,permanente,OCO,Haas F1 Team,MEDIUM,,2.0,41,0,48.3,81.869,0.034
2025,storico,Mexico City,permanente,PIA,McLaren,SOFT,,5.0,20,2,51.5,82.892,0.045
2025,storico,Mexico City,permanente,PIA,McLaren,MEDIUM,,2.0,21,0,50.4,81.533,0.071
2025,storico,Mexico City,permanente,PIA,McLaren,SOFT,,5.0,20,1,47.7,80.422,0.053
2025,storico,Mexico City,permanente,RUS,Mercedes,SOFT,,5.0,21,1,51.5,82.622,0.064
2025,storico,Mexico City,permanente,RUS,Mercedes,MEDIUM,,2.0,21,0,50.3,81.342,0.069
2025,storico,Mexico City,permanente,RUS,Mercedes,SOFT,,5.0,19,1,47.7,80.052,0.123
2025,storico,Mexico City,permanente,SAI,Williams,MEDIUM,,2.0,13,2,51.7,83.322,0.067
2025,storico,Mexico City,permanente,SAI,Williams,SOFT,,5.0,27,0,50.4,81.69,0.061
2025,storico,Mexico City,permanente,SAI,Williams,SOFT,,5.0,8,0,48.0,80.098,0.13
2025,storico,Mexico City,permanente,SAI,Williams,SOFT,,15.0,10,0,47.0,81.145,0.112
2025,storico,Mexico City,permanente,STR,Aston Martin,SOFT,,2.0,22,2,51.5,83.341,0.04
2025,storico,Mexico City,permanente,STR,Aston Martin,MEDIUM,,3.0,15,0,50.4,82.079,0.09
2025,storico,Mexico City,permanente,STR,Aston Martin,SOFT,,3.0,24,0,47.8,80.593,0.05
2025,storico,Mexico City,permanente,TSU,Red Bull Racing,MEDIUM,,2.0,32,2,51.3,82.832,0.072
2025,storico,Mexico City,permanente,TSU,Red Bull Racing,SOFT,,2.0,32,0,48.0,81.486,0.055
2025,storico,Mexico City,permanente,VER,Red Bull Racing,MEDIUM,,2.0,33,1,51.3,82.538,0.065
2025,storico,Mexico City,permanente,VER,Red Bull Racing,SOFT,,5.0,30,1,48.0,81.108,0.049
2025,storico,Miami,permanente,ALB,Williams,HARD,,2.0,24,0,35.3,90.482,0.035
2025,storico,Miami,permanente,ALO,Aston Martin,MEDIUM,,3.0,23,0,35.3,91.287,0.078
2025,storico,Miami,permanente,ANT,Mercedes,HARD,,2.0,24,0,35.3,90.807,0.048
2025,storico,Miami,permanente,GAS,Alpine,MEDIUM,,2.0,24,0,35.3,91.159,0.081
2025,storico,Miami,permanente,HAD,Racing Bulls,HARD,,1.0,30,0,35.5,90.971,0.038
2025,storico,Miami,permanente,HAM,Ferrari,HARD,,1.0,7,0,37.2,90.62,-0.195
2025,storico,Miami,permanente,HAM,Ferrari,MEDIUM,,2.0,24,0,35.3,90.562,0.076
2025,storico,Miami,permanente,HUL,Kick Sauber,HARD,,1.0,8,0,36.8,92.441,0.051
2025,storico,Miami,permanente,HUL,Kick Sauber,MEDIUM,,2.0,19,0,35.3,91.015,0.096
