pop,gara,drv,k,L,E,residuo_cum,residuo_cum_fuel,n_neu_flag,n_neu_json,edge,lapped
ctrl,Canada,BOR,3,52,56,5.8112,3.2524,1,3,0,1
ctrl,Canada,BOR,3,53,57,4.8746,2.4923,0,2,0,1
ctrl,Canada,BOR,3,54,58,4.4430,2.2371,0,1,0,1
ctrl,Canada,BOR,3,55,59,3.8534,1.8239,0,0,0,1
ctrl,Canada,BOR,3,56,60,3.5815,1.7286,0,0,0,1
ctrl,Canada,BOR,3,57,61,3.9967,2.3202,0,0,0,1
ctrl,Canada,BOR,3,58,62,4.0925,2.5925,0,0,0,1
ctrl,Canada,BOR,3,59,63,5.0222,3.6987,0,0,0,1
ctrl,Canada,BOR,3,6,10,5.2791,-5.3974,0,0,0,0
ctrl,Canada,BOR,3,60,64,8.8148,7.6678,0,0,0,1
ctrl,Canada,BOR,3,61,65,7.8394,6.8688,0,0,0,1
ctrl,Canada,BOR,3,62,66,7.3821,6.5879,0,0,0,1
ctrl,Canada,BOR,3,7,11,6.1779,-4.3221,0,0,0,0
ctrl,Canada,BOR,3,8,12,0.8391,-9.4844,0,0,0,0
ctrl,Canada,BOR,3,9,13,-1.0884,-11.2355,0,0,0,0
ctrl,Canada,BOR,5,22,28,4.9426,-6.5721,0,0,0,1
ctrl,Canada,BOR,5,23,29,19.6309,8.3809,1,1,0,1
ctrl,Canada,BOR,5,24,30,47.4601,36.4748,2,2,0,1
ctrl,Canada,BOR,5,25,31,61.5049,50.7843,3,3,0,1
ctrl,Canada,BOR,5,26,32,62.7026,52.2467,3,4,0,1
ctrl,Canada,BOR,5,27,33,65.9290,55.7378,3,4,0,1
ctrl,Canada,BOR,5,28,34,67.0024,57.0759,3,4,0,1
ctrl,Canada,BOR,5,29,35,53.7874,44.1256,3,4,0,1
ctrl,Canada,BOR,5,30,36,25.8464,16.4493,2,3,0,1
ctrl,Canada,BOR,5,31,37,9.9044,0.7720,1,2,0,1
ctrl,Canada,BOR,5,32,38,6.7410,-2.1266,0,1,0,0
ctrl,Canada,BOR,5,33,39,4.4226,-4.1803,0,0,0,0
ctrl,Canada,BOR,5,34,40,3.9922,-4.3461,0,0,0,0
ctrl,Canada,BOR,5,35,41,3.9727,-4.1008,0,0,0,1
ctrl,Canada,BOR,5,36,42,3.9705,-3.8383,0,0,0,1
ctrl,Canada,BOR,5,37,43,5.8894,-1.6548,0,1,0,1
ctrl,Canada,BOR,5,38,44,15.3017,8.0223,1,2,0,1
ctrl,Canada,BOR,5,39,45,23.3481,16.3334,2,3,0,1
ctrl,Canada,BOR,5,40,46,23.5768,16.8268,2,4,0,1
ctrl,Canada,BOR,5,41,47,23.7875,17.3022,2,4,0,1
ctrl,Canada,BOR,5,42,48,23.8692,17.6486,2,4,0,1
ctrl,Canada,BOR,5,43,49,22.2695,16.3136,2,5,0,1
ctrl,Canada,BOR,5,44,50,12.7365,7.0453,2,5,0,1
ctrl,Canada,BOR,5,45,51,25.4505,20.0240,2,5,0,1
ctrl,Canada,BOR,5,46,52,45.1864,40.0246,2,5,0,1
ctrl,Canada,BOR,5,47,53,46.0985,41.2014,2,5,0,1
ctrl,Canada,BOR,5,48,54,47.0534,42.4210,2,6,0,1
ctrl,Canada,BOR,5,49,55,47.1425,42.7748,2,6,0,1
ctrl,Canada,BOR,5,50,56,47.7514,43.6484,2,5,0,1
ctrl,Canada,BOR,5,51,57,27.5794,23.7411,2,4,0,1
ctrl,Canada,BOR,5,52,58,7.9794,4.4058,1,3,0,1
ctrl,Canada,BOR,5,53,59,6.5815,3.2726,0,2,0,1
ctrl,Canada,BOR,5,54,60,6.0150,2.9709,0,1,0,1
ctrl,Canada,BOR,5,55,61,6.3745,3.5951,0,0,0,1
ctrl,Canada,BOR,5,56,62,6.4113,3.8966,0,0,0,1
ctrl,Canada,BOR,5,57,63,6.8851,4.6351,0,0,0,1
ctrl,Canada,BOR,5,58,64,10.4777,8.4924,0,0,0,1
ctrl,Canada,BOR,5,59,65,10.3864,8.6658,0,0,0,1
ctrl,Canada,BOR,5,6,12,4.3584,-11.3916,0,0,0,0
ctrl,Canada,BOR,5,60,66,10.1872,8.7314,0,0,0,1
ctrl,Canada,BOR,5,7,13,4.2121,-11.2732,0,0,0,0
ctrl,Canada,BOR,5,8,14,-2.4846,-17.7052,0,0,0,0
ctrl,Canada,BOR,5,9,15,-4.1763,-19.1321,0,0,0,0
ctrl,Canada,BOT,1,13,15,-0.8606,-5.6694,0,0,0,1
ctrl,Canada,BOT,1,14,16,1.6755,-3.0451,0,0,0,1
ctrl,Canada,BOT,1,15,17,6.6586,2.0263,0,0,0,1
ctrl,Canada,BOT,1,16,18,8.3961,3.8519,0,0,0,1
ctrl,Canada,BOT,1,17,19,6.0796,1.6238,0,0,0,1
ctrl,Canada,BOT,1,18,20,6.0308,1.6632,0,0,0,1
ctrl,Canada,BOT,1,19,21,7.0728,2.7934,0,0,0,1
ctrl,Canada,BOT,1,20,22,4.1139,-0.0773,0,0,0,1
ctrl,Canada,BOT,1,21,23,6.4658,2.3628,0,0,0,1
ctrl,Canada,BOT,1,22,24,5.9789,1.9642,0,0,0,1
ctrl,Canada,BOT,1,23,25,5.5348,1.6084,0,0,0,1
ctrl,Canada,BOT,1,24,26,2.7334,-1.1048,0,0,0,1
ctrl,Canada,BOT,1,33,35,1.5657,-1.4784,0,0,0,1
ctrl,Canada,BOT,1,34,36,1.8515,-1.1044,0,0,0,1
ctrl,Canada,BOT,1,35,37,3.1562,0.2886,0,0,0,1
ctrl,Canada,BOT,1,36,38,3.3194,0.5399,0,0,0,1
ctrl,Canada,BOT,1,37,39,2.3122,-0.3789,0,0,0,1
ctrl,Canada,BOT,1,38,40,2.3604,-0.2426,0,0,0,1
ctrl,Canada,BOT,1,39,41,2.7655,0.2508,0,0,0,1
ctrl,Canada,BOT,1,40,42,3.3196,0.8932,0,0,0,1
ctrl,Canada,BOT,1,41,43,23.8008,21.4626,1,1,0,1
ctrl,Canada,BOT,1,42,44,26.3845,24.1345,1,2,0,1
ctrl,Canada,BOT,1,43,45,5.9465,3.7848,1,3,0,1
ctrl,Canada,BOT,1,44,46,9.0042,6.9307,0,3,0,1
ctrl,Canada,BOT,1,53,55,-4.0432,-5.3226,0,2,0,1
ctrl,Canada,BOT,1,54,56,-2.1480,-3.3392,0,1,0,1
ctrl,Canada,BOT,1,55,57,-2.2368,-3.3397,0,0,0,1
ctrl,Canada,BOT,1,56,58,-3.4194,-4.4341,0,0,0,1
ctrl,Canada,BOT,1,57,59,-3.6759,-4.6024,0,0,0,1
ctrl,Canada,BOT,1,58,60,-3.7832,-4.6214,0,0,0,1
ctrl,Canada,BOT,1,59,61,-2.0034,-2.7534,0,0,0,1
ctrl,Canada,BOT,1,60,62,-1.4329,-2.0947,0,0,0,1
ctrl,Canada,BOT,1,61,63,-1.1365,-1.7100,0,0,0,1
ctrl,Canada,BOT,1,62,64,-0.5684,-1.0537,0,0,0,1
ctrl,Canada,BOT,3,13,17,1.0678,-8.3734,0,0,0,1
ctrl,Canada,BOT,3,14,18,7.5421,-1.7226,0,0,0,1
ctrl,Canada,BOT,3,15,19,12.7383,3.6501,0,0,0,1
ctrl,Canada,BOT,3,16,20,16.0881,7.1764,0,0,0,1
ctrl,Canada,BOT,3,17,21,13.4063,4.6710,0,0,0,1
ctrl,Canada,BOT,3,18,22,10.2716,1.7128,0,0,0,1
ctrl,Canada,BOT,3,19,23,13.5385,5.1562,0,0,0,1
ctrl,Canada,BOT,3,20,24,10.0928,1.8869,0,0,0,1
ctrl,Canada,BOT,3,21,25,13.9155,5.8861,0,0,0,1
ctrl,Canada,BOT,3,22,26,9.6698,1.8168,0,0,0,1
ctrl,Canada,BOT,3,33,37,3.4444,-2.4674,0,0,0,1
ctrl,Canada,BOT,3,34,38,4.4109,-1.3244,0,0,0,1
ctrl,Canada,BOT,3,35,39,5.4685,-0.0904,0,0,0,1
ctrl,Canada,BOT,3,36,40,5.6797,0.2974,0,0,0,1
ctrl,Canada,BOT,3,37,41,4.8355,-0.3704,0,0,0,1
ctrl,Canada,BOT,3,38,42,5.5607,0.5313,0,0,0,1
ctrl,Canada,BOT,3,39,43,26.5699,21.7170,1,1,0,1
ctrl,Canada,BOT,3,40,44,29.8253,25.1488,1,2,0,1
ctrl,Canada,BOT,3,41,45,29.8666,25.3666,1,3,0,1
ctrl,Canada,BOT,3,42,46,35.5081,31.1845,1,4,0,1
ctrl,Canada,BOT,3,53,57,-6.6545,-9.0368,0,2,0,1
ctrl,Canada,BOT,3,54,58,-6.0540,-8.2599,0,1,0,1
ctrl,Canada,BOT,3,55,59,-6.5115,-8.5409,0,0,0,1
ctrl,Canada,BOT,3,56,60,-8.8957,-10.7486,0,0,0,1
ctrl,Canada,BOT,3,57,61,-8.4669,-10.1434,0,0,0,1
ctrl,Canada,BOT,3,58,62,-7.0124,-8.5124,0,0,0,1
ctrl,Canada,BOT,3,59,63,-3.9448,-5.2684,0,0,0,1
ctrl,Canada,BOT,3,60,64,-3.1579,-4.3049,0,0,0,1
ctrl,Canada,BOT,5,13,19,2.4172,-11.4798,0,0,0,1
ctrl,Canada,BOT,5,14,20,12.7046,-0.9278,0,0,0,1
ctrl,Canada,BOT,5,15,21,20.0649,6.6973,0,0,0,1
ctrl,Canada,BOT,5,16,22,21.9902,8.8872,0,0,0,1
ctrl,Canada,BOT,5,17,23,20.1259,7.2877,0,0,0,1
ctrl,Canada,BOT,5,18,24,16.3775,3.8039,0,0,0,1
ctrl,Canada,BOT,5,19,25,20.9883,8.6795,0,0,0,1
ctrl,Canada,BOT,5,20,26,13.7836,1.7395,0,0,0,1
ctrl,Canada,BOT,5,33,39,4.4791,-4.1238,0,0,0,1
ctrl,Canada,BOT,5,34,40,6.0114,-2.3268,0,0,0,1
ctrl,Canada,BOT,5,35,41,7.9917,-0.0818,0,0,0,1
ctrl,Canada,BOT,5,36,42,8.8801,1.0712,0,0,0,1
ctrl,Canada,BOT,5,37,43,28.3977,20.8536,1,1,0,1
ctrl,Canada,BOT,5,38,44,31.9471,24.6676,1,2,0,1
ctrl,Canada,BOT,5,39,45,32.6394,25.6247,1,3,0,1
ctrl,Canada,BOT,5,40,46,39.0699,32.3199,1,4,0,1
ctrl,Canada,BOT,5,53,59,-11.3037,-14.6125,0,2,0,1
ctrl,Canada,BOT,5,54,60,-12.0170,-15.0611,0,1,0,1
ctrl,Canada,BOT,5,55,61,-11.9013,-14.6807,0,0,0,1
ctrl,Canada,BOT,5,56,62,-13.8181,-16.3328,0,0,0,1
ctrl,Canada,BOT,5,57,63,-13.1958,-15.4458,0,0,0,1
ctrl,Canada,BOT,5,58,64,-10.5335,-12.5188,0,0,0,1
ctrl,Canada,COL,1,10,12,3.6809,-1.3926,0,0,0,0
ctrl,Canada,COL,1,11,13,3.8598,-1.1255,0,0,0,0
ctrl,Canada,COL,1,12,14,4.2637,-0.6334,0,0,0,0
ctrl,Canada,COL,1,13,15,3.5932,-1.2156,0,0,0,0
ctrl,Canada,COL,1,14,16,3.1079,-1.6127,0,0,0,0
ctrl,Canada,COL,1,15,17,2.8146,-1.8178,0,0,0,0
ctrl,Canada,COL,1,16,18,2.6844,-1.8598,0,0,0,0
ctrl,Canada,COL,1,17,19,3.0571,-1.3988,0,0,0,0
ctrl,Canada,COL,1,18,20,3.0629,-1.3048,0,0,0,0
ctrl,Canada,COL,1,19,21,2.5646,-1.7148,0,0,0,0
ctrl,Canada,COL,1,20,22,2.7440,-1.4472,0,0,0,0
ctrl,Canada,COL,1,21,23,3.0144,-1.0886,0,0,0,0
ctrl,Canada,COL,1,22,24,2.9016,-1.1131,0,0,0,0
ctrl,Canada,COL,1,23,25,3.1109,-0.8155,0,0,0,0
ctrl,Canada,COL,1,24,26,3.3854,-0.4528,0,0,0,0
ctrl,Canada,COL,1,25,27,3.7739,0.0239,0,0,0,0
ctrl,Canada,COL,1,3,5,0.4808,-5.2104,0,0,0,0
ctrl,Canada,COL,1,35,37,1.3552,-1.5124,0,0,0,0
ctrl,Canada,COL,1,36,38,1.1051,-1.6743,0,0,0,0
ctrl,Canada,COL,1,37,39,1.5550,-1.1362,0,0,0,0
ctrl,Canada,COL,1,38,40,1.9399,-0.6631,0,0,0,0
ctrl,Canada,COL,1,39,41,2.1028,-0.4119,0,0,0,0
ctrl,Canada,COL,1,4,6,0.4896,-5.1133,0,0,0,0
ctrl,Canada,COL,1,40,42,2.0253,-0.4012,0,0,0,0
ctrl,Canada,COL,1,41,43,2.3448,0.0066,0,1,0,0
ctrl,Canada,COL,1,42,44,2.0207,-0.2293,0,2,0,0
ctrl,Canada,COL,1,43,45,15.3728,13.2111,1,3,0,0
ctrl,Canada,COL,1,44,46,18.7657,16.6922,1,3,0,0
ctrl,Canada,COL,1,45,47,5.0637,3.0784,1,2,0,0
ctrl,Canada,COL,1,46,48,2.0318,0.1348,0,1,0,0
ctrl,Canada,COL,1,47,49,1.8970,0.0882,0,1,0,0
ctrl,Canada,COL,1,48,50,1.5462,-0.1744,0,2,0,0
ctrl,Canada,COL,1,49,51,1.2579,-0.3744,0,3,0,0
ctrl,Canada,COL,1,5,7,1.2435,-4.2712,0,0,0,0
ctrl,Canada,COL,1,50,52,27.8962,26.3521,1,3,0,0
ctrl,Canada,COL,1,51,53,39.0600,37.6041,2,3,0,0
ctrl,Canada,COL,1,52,54,13.7930,12.4254,2,3,0,1
ctrl,Canada,COL,1,53,55,3.2360,1.9566,1,2,0,0
ctrl,Canada,COL,1,54,56,3.4382,2.2470,0,1,0,0
ctrl,Canada,COL,1,55,57,3.1359,2.0330,0,0,0,0
ctrl,Canada,COL,1,56,58,1.5697,0.5550,0,0,0,1
ctrl,Canada,COL,1,57,59,1.1168,0.1904,0,0,0,1
ctrl,Canada,COL,1,58,60,0.9099,0.0717,0,0,0,1
ctrl,Canada,COL,1,59,61,3.3248,2.5748,0,0,0,1
ctrl,Canada,COL,1,6,8,1.5724,-3.8541,0,0,0,0
ctrl,Canada,COL,1,60,62,2.8709,2.2092,0,0,0,1
ctrl,Canada,COL,1,61,63,0.5885,0.0150,0,0,0,1
ctrl,Canada,COL,1,62,64,0.9639,0.4786,0,0,0,1
ctrl,Canada,COL,1,63,65,0.5625,0.1655,0,0,0,1
ctrl,Canada,COL,1,64,66,0.5631,0.2543,0,0,0,1
ctrl,Canada,COL,1,65,67,0.0409,-0.1796,0,0,0,1
ctrl,Canada,COL,1,7,9,2.2443,-3.0939,0,0,0,0
ctrl,Canada,COL,1,8,10,2.9842,-2.2658,0,0,0,0
ctrl,Canada,COL,1,9,11,3.9161,-1.2457,0,0,0,0
ctrl,Canada,COL,3,10,14,7.5999,-2.3707,0,0,0,0
ctrl,Canada,COL,3,11,15,6.9986,-2.7955,0,0,0,0
ctrl,Canada,COL,3,12,16,7.1444,-2.4732,0,0,0,0
ctrl,Canada,COL,3,13,17,6.3064,-3.1348,0,0,0,0
ctrl,Canada,COL,3,14,18,5.5948,-3.6699,0,0,0,0
ctrl,Canada,COL,3,15,19,5.5782,-3.5101,0,0,0,0
ctrl,Canada,COL,3,16,20,5.5977,-3.3141,0,0,0,0
ctrl,Canada,COL,3,17,21,5.6162,-3.1191,0,0,0,0
ctrl,Canada,COL,3,18,22,5.7418,-2.8171,0,0,0,0
ctrl,Canada,COL,3,19,23,5.4543,-2.9281,0,0,0,0
ctrl,Canada,COL,3,20,24,5.3890,-2.8169,0,0,0,0
ctrl,Canada,COL,3,21,25,5.7367,-2.2927,0,0,0,0
ctrl,Canada,COL,3,22,26,6.0923,-1.7606,0,0,0,0
ctrl,Canada,COL,3,23,27,6.8839,-0.7926,0,0,0,0
ctrl,Canada,COL,3,3,7,-0.6495,-11.8554,0,0,0,0
ctrl,Canada,COL,3,35,39,2.0245,-3.5344,0,0,0,0
ctrl,Canada,COL,3,36,40,2.5502,-2.8321,0,0,0,0
ctrl,Canada,COL,3,37,41,3.5540,-1.6519,0,0,0,0
ctrl,Canada,COL,3,38,42,3.7298,-1.2996,0,0,0,0
ctrl,Canada,COL,3,39,43,4.0805,-0.7724,0,1,0,0
ctrl,Canada,COL,3,4,8,-0.0317,-11.0611,0,0,0,0
ctrl,Canada,COL,3,40,44,3.8176,-0.8589,0,2,0,0
ctrl,Canada,COL,3,41,45,17.7176,13.2176,1,3,0,0
ctrl,Canada,COL,3,42,46,20.7864,16.4629,1,4,0,0
ctrl,Canada,COL,3,43,47,20.3916,16.2446,1,4,0,0
ctrl,Canada,COL,3,44,48,20.8424,16.8718,1,3,0,0
ctrl,Canada,COL,3,45,49,7.0564,3.2623,1,3,0,0
ctrl,Canada,COL,3,46,50,3.6796,0.0620,0,3,0,0
ctrl,Canada,COL,3,47,51,3.2100,-0.2312,0,3,0,0
ctrl,Canada,COL,3,48,52,29.4424,26.1776,1,4,0,0
ctrl,Canada,COL,3,49,53,40.2629,37.1746,2,5,0,0
ctrl,Canada,COL,3,5,9,1.6741,-9.1789,0,0,0,0
ctrl,Canada,COL,3,50,54,41.6384,38.7266,2,5,0,0
ctrl,Canada,COL,3,51,55,42.2960,39.5607,2,4,0,0
ctrl,Canada,COL,3,52,56,17.2820,14.7232,2,3,0,1
ctrl,Canada,COL,3,53,57,6.4270,4.0446,1,2,0,0
ctrl,Canada,COL,3,54,58,5.0164,2.8105,0,1,0,0
ctrl,Canada,COL,3,55,59,4.2859,2.2565,0,0,0,0
ctrl,Canada,COL,3,56,60,2.5374,0.6845,0,0,0,1
ctrl,Canada,COL,3,57,61,4.4416,2.7652,0,0,0,1
ctrl,Canada,COL,3,58,62,3.7809,2.2809,0,0,0,1
ctrl,Canada,COL,3,59,63,4.0376,2.7141,0,0,0,1
ctrl,Canada,COL,3,6,10,2.6268,-8.0496,0,0,0,0
ctrl,Canada,COL,3,60,64,3.8349,2.6878,0,0,0,1
ctrl,Canada,COL,3,61,65,1.1511,0.1805,0,0,0,1
ctrl,Canada,COL,3,62,66,1.7179,0.9238,0,0,0,1
ctrl,Canada,COL,3,63,67,0.7031,0.0854,0,0,0,1
ctrl,Canada,COL,3,7,11,4.1146,-6.3854,0,0,0,0
ctrl,Canada,COL,3,8,12,5.5754,-4.7482,0,0,0,0
ctrl,Canada,COL,3,9,13,7.6421,-2.5049,0,0,0,0
ctrl,Canada,COL,5,10,16,10.1358,-4.5554,0,0,0,0
ctrl,Canada,COL,5,11,17,9.2575,-5.1690,0,0,0,0
ctrl,Canada,COL,5,12,18,9.4041,-4.7576,0,0,0,0
ctrl,Canada,COL,5,13,19,8.9685,-4.9285,0,0,0,0
ctrl,Canada,COL,5,14,20,8.3106,-5.3217,0,0,0,0
ctrl,Canada,COL,5,15,21,7.8438,-5.5239,0,0,0,0
ctrl,Canada,COL,5,16,22,8.1271,-4.9759,0,0,0,0
ctrl,Canada,COL,5,17,23,8.5004,-4.3379,0,0,0,0
ctrl,Canada,COL,5,18,24,8.3216,-4.2519,0,0,0,0
ctrl,Canada,COL,5,19,25,8.0519,-4.2569,0,0,0,0
ctrl,Canada,COL,5,20,26,8.3230,-3.7211,0,0,0,0
ctrl,Canada,COL,5,21,27,9.1211,-2.6584,0,0,0,0
ctrl,Canada,COL,5,3,9,-2.5927,-19.1368,0,0,0,0
ctrl,Canada,COL,5,35,41,3.1377,-4.9358,0,0,0,0
ctrl,Canada,COL,5,36,42,3.8454,-3.9635,0,0,0,0
ctrl,Canada,COL,5,37,43,5.4280,-2.1161,0,1,0,0
ctrl,Canada,COL,5,38,44,5.2866,-1.9928,0,2,0,0
ctrl,Canada,COL,5,39,45,19.0863,12.0716,1,3,0,0
ctrl,Canada,COL,5,4,10,-1.0711,-17.3505,0,0,0,0
ctrl,Canada,COL,5,40,46,22.3549,15.6049,1,4,0,0
ctrl,Canada,COL,5,41,47,22.7365,16.2512,1,4,0,0
ctrl,Canada,COL,5,42,48,22.8631,16.6425,1,4,0,0
ctrl,Canada,COL,5,43,49,22.3395,16.3836,1,5,0,0
ctrl,Canada,COL,5,44,50,22.5351,16.8439,1,5,0,0
ctrl,Canada,COL,5,45,51,8.4651,3.0386,1,5,0,0
ctrl,Canada,COL,5,46,52,31.6775,26.5157,1,5,0,0
ctrl,Canada,COL,5,47,53,42.2700,37.3729,2,5,0,0
ctrl,Canada,COL,5,48,54,43.1845,38.5522,2,6,0,0
ctrl,Canada,COL,5,49,55,43.4438,39.0762,2,6,0,0
ctrl,Canada,COL,5,5,11,1.7306,-14.2841,0,0,0,0
ctrl,Canada,COL,5,50,56,45.0765,40.9736,2,5,0,0
ctrl,Canada,COL,5,51,57,45.4870,41.6488,2,4,0,0
ctrl,Canada,COL,5,52,58,18.9110,15.3375,2,3,0,1
ctrl,Canada,COL,5,53,59,7.6320,4.3232,1,2,0,0
ctrl,Canada,COL,5,54,60,5.9925,2.9484,0,1,0,0
ctrl,Canada,COL,5,55,61,7.6438,4.8644,0,0,0,0
ctrl,Canada,COL,5,56,62,5.4661,2.9514,0,0,0,1
ctrl,Canada,COL,5,57,63,5.1545,2.9045,0,0,0,1
ctrl,Canada,COL,5,58,64,4.7448,2.7595,0,0,0,1
ctrl,Canada,COL,5,59,65,4.7245,3.0039,0,0,0,1
ctrl,Canada,COL,5,6,12,3.2882,-12.4618,0,0,0,0
ctrl,Canada,COL,5,60,66,4.5888,3.1329,0,0,0,1
ctrl,Canada,COL,5,61,67,1.2916,0.1004,0,0,0,1
ctrl,Canada,COL,5,7,13,5.7949,-9.6904,0,0,0,0
ctrl,Canada,COL,5,8,14,8.4045,-6.8161,0,0,0,0
ctrl,Canada,COL,5,9,15,10.6472,-4.3087,0,0,0,0
ctrl,Canada,GAS,1,10,12,2.9452,-2.1284,0,0,0,0
ctrl,Canada,GAS,1,11,13,4.2518,-0.7335,0,0,0,0
ctrl,Canada,GAS,1,12,14,3.7411,-1.1559,0,0,0,0
ctrl,Canada,GAS,1,13,15,2.0852,-2.7236,0,0,0,0
ctrl,Canada,GAS,1,14,16,1.8983,-2.8223,0,0,0,0
ctrl,Canada,GAS,1,15,17,2.1934,-2.4389,0,0,0,0
ctrl,Canada,GAS,1,16,18,2.3070,-2.2371,0,0,0,0
ctrl,Canada,GAS,1,17,19,2.3196,-2.1363,0,0,0,0
ctrl,Canada,GAS,1,18,20,2.6321,-1.7355,0,0,0,0
ctrl,Canada,GAS,1,19,21,3.2486,-1.0308,0,0,0,0
ctrl,Canada,GAS,1,20,22,3.4120,-0.7792,0,0,0,0
ctrl,Canada,GAS,1,21,23,3.9674,-0.1356,0,0,0,0
ctrl,Canada,GAS,1,22,24,3.9488,-0.0659,0,0,0,0
ctrl,Canada,GAS,1,23,25,3.0554,-0.8711,0,0,0,0
ctrl,Canada,GAS,1,24,26,2.9828,-0.8554,0,0,0,0
ctrl,Canada,GAS,1,25,27,2.8353,-0.9147,0,0,0,0
ctrl,Canada,GAS,1,3,5,-4.6492,-10.3404,0,0,0,0
ctrl,Canada,GAS,1,34,36,1.5645,-1.3914,0,0,0,0
ctrl,Canada,GAS,1,35,37,1.7014,-1.1663,0,0,0,0
ctrl,Canada,GAS,1,36,38,3.9812,1.2018,0,0,0,0
ctrl,Canada,GAS,1,37,39,3.9301,1.2389,0,0,0,0
ctrl,Canada,GAS,1,38,40,1.5702,-1.0327,0,0,0,0
ctrl,Canada,GAS,1,39,41,1.1661,-1.3486,0,0,0,0
ctrl,Canada,GAS,1,4,6,-0.6105,-6.2134,0,0,0,0
ctrl,Canada,GAS,1,40,42,0.8620,-1.5645,0,0,0,0
ctrl,Canada,GAS,1,41,43,0.7979,-1.5404,0,1,0,0
ctrl,Canada,GAS,1,42,44,2.5238,0.2738,0,2,0,0
ctrl,Canada,GAS,1,43,45,20.0504,17.8886,1,3,0,0
ctrl,Canada,GAS,1,44,46,18.8138,16.7402,1,3,0,0
ctrl,Canada,GAS,1,45,47,3.6998,1.7145,1,2,0,1
ctrl,Canada,GAS,1,46,48,4.3046,2.4075,0,1,0,0
ctrl,Canada,GAS,1,47,49,2.5284,0.7196,0,1,0,1
ctrl,Canada,GAS,1,48,50,0.9887,-0.7319,0,2,0,1
ctrl,Canada,GAS,1,49,51,5.8634,4.2311,1,3,0,1
ctrl,Canada,GAS,1,5,7,1.1195,-4.3952,0,0,0,0
ctrl,Canada,GAS,1,50,52,33.6165,32.0724,2,3,0,1
ctrl,Canada,GAS,1,51,53,33.6955,32.2396,2,3,0,1
ctrl,Canada,GAS,1,52,54,6.3131,4.9454,1,3,0,1
ctrl,Canada,GAS,1,53,55,0.4824,-0.7970,0,2,0,1
ctrl,Canada,GAS,1,54,56,-0.0145,-1.2056,0,1,0,1
ctrl,Canada,GAS,1,55,57,-0.0909,-1.1939,0,0,0,1
ctrl,Canada,GAS,1,56,58,0.1258,-0.8889,0,0,0,1
ctrl,Canada,GAS,1,57,59,0.1808,-0.7457,0,0,0,1
ctrl,Canada,GAS,1,58,60,0.1976,-0.6406,0,0,0,1
ctrl,Canada,GAS,1,59,61,0.4135,-0.3365,0,0,0,1
ctrl,Canada,GAS,1,6,8,0.6113,-4.8152,0,0,0,0
ctrl,Canada,GAS,1,60,62,0.5918,-0.0699,0,0,0,1
ctrl,Canada,GAS,1,61,63,0.6035,0.0300,0,0,0,1
ctrl,Canada,GAS,1,62,64,1.2966,0.8113,0,0,0,1
ctrl,Canada,GAS,1,63,65,3.9096,3.5126,0,0,0,1
ctrl,Canada,GAS,1,64,66,3.8499,3.5411,0,0,0,1
ctrl,Canada,GAS,1,65,67,0.7201,0.4995,0,0,0,1
ctrl,Canada,GAS,1,7,9,-1.0417,-6.3799,0,0,0,0
ctrl,Canada,GAS,1,8,10,-0.2468,-5.4968,0,0,0,0
ctrl,Canada,GAS,1,9,11,1.0665,-4.0952,0,0,0,0
ctrl,Canada,GAS,3,10,14,5.5414,-4.4292,0,0,0,0
ctrl,Canada,GAS,3,11,15,5.8606,-3.9335,0,0,0,0
ctrl,Canada,GAS,3,12,16,5.4012,-4.2164,0,0,0,0
ctrl,Canada,GAS,3,13,17,3.7644,-5.6768,0,0,0,0
ctrl,Canada,GAS,3,14,18,3.7216,-5.5431,0,0,0,0
ctrl,Canada,GAS,3,15,19,4.0598,-5.0284,0,0,0,0
ctrl,Canada,GAS,3,16,20,4.4510,-4.4608,0,0,0,0
ctrl,Canada,GAS,3,17,21,5.0452,-3.6901,0,0,0,0
ctrl,Canada,GAS,3,18,22,5.5442,-3.0146,0,0,0,0
ctrl,Canada,GAS,3,19,23,6.7393,-1.6431,0,0,0,0
ctrl,Canada,GAS,3,20,24,7.0010,-1.2049,0,0,0,0
ctrl,Canada,GAS,3,21,25,7.0227,-1.0067,0,0,0,0
ctrl,Canada,GAS,3,22,26,6.9316,-0.9213,0,0,0,0
ctrl,Canada,GAS,3,23,27,5.6477,-2.0288,0,0,0,0
ctrl,Canada,GAS,3,3,7,-12.3895,-23.5954,0,0,0,0
ctrl,Canada,GAS,3,34,38,4.0219,-1.7134,0,0,0,0
ctrl,Canada,GAS,3,35,39,3.9677,-1.5911,0,0,0,0
ctrl,Canada,GAS,3,36,40,4.1355,-1.2469,0,0,0,0
ctrl,Canada,GAS,3,37,41,4.7517,-0.4541,0,0,0,0
ctrl,Canada,GAS,3,38,42,2.3605,-2.6689,0,0,0,0
ctrl,Canada,GAS,3,39,43,1.8162,-3.0367,0,1,0,0
ctrl,Canada,GAS,3,4,8,-4.4639,-15.4934,0,0,0,0
ctrl,Canada,GAS,3,40,44,3.1620,-1.5145,0,2,0,0
ctrl,Canada,GAS,3,41,45,20.4708,15.9708,1,3,0,0
ctrl,Canada,GAS,3,42,46,21.3375,17.0140,1,4,0,0
ctrl,Canada,GAS,3,43,47,23.8390,19.6920,1,4,0,0
ctrl,Canada,GAS,3,44,48,23.2145,19.2439,1,3,0,0
